step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.022,-0.152,-0.188,+0.000,+0.007,+0.051,+0.062,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.002,+0.00,+0.000,+0.0,0,
1,0.270,-0.023,-0.127,-0.188,+0.000,+0.008,+0.042,+0.062,-0.000,-0.003,+0.006,-2.83,-0.04,-9.34,-0.004,+0.294,1,-0.001,+0.00,+0.000,+0.0,0,
2,0.270,-0.006,-0.099,-0.062,+0.000,+0.002,+0.033,+0.021,+0.009,+0.053,+0.046,-2.55,+0.07,-9.77,+0.007,+0.256,1,+0.003,+0.00,+0.005,+0.0,0,
3,0.270,-0.000,-0.044,-0.018,+0.000,+0.000,+0.015,+0.006,+0.008,+0.406,+0.312,-0.31,-0.00,-9.44,-0.000,+0.033,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.270,+0.009,-0.059,+0.007,+0.000,-0.003,+0.020,-0.002,+0.050,+0.180,+0.174,-0.00,-0.00,-9.57,-0.000,+0.000,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.270,+0.007,-0.063,+0.030,+0.000,-0.002,+0.021,-0.010,-0.005,+0.121,-0.018,-0.00,-0.00,-9.88,-0.000,+0.000,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.270,+0.003,-0.051,+0.023,+0.000,-0.001,+0.017,-0.008,-0.017,+0.184,-0.087,-0.02,-0.00,-10.02,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.271,+0.005,-0.050,+0.023,+0.002,-0.002,+0.017,-0.008,-0.001,+0.153,-0.067,+0.02,+0.00,-10.10,+0.000,-0.002,1,-0.001,+0.00,+0.000,+0.0,0,
8,0.272,+0.002,-0.051,+0.005,+0.005,-0.001,+0.017,-0.002,-0.003,+0.137,-0.043,-0.03,-0.00,-10.12,-0.000,+0.003,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.272,+0.002,-0.048,+0.005,+0.005,-0.001,+0.016,-0.002,-0.002,+0.141,-0.025,-0.02,-0.00,-10.19,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
10,0.275,+0.002,-0.046,+0.000,+0.011,-0.001,+0.015,-0.000,+0.000,+0.136,-0.006,-0.04,+0.00,-10.21,+0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
11,0.275,+0.003,-0.045,+0.011,+0.010,-0.001,+0.015,-0.004,-0.001,+0.126,-0.001,-0.05,-0.00,-10.28,-0.000,+0.005,1,-0.002,+0.00,+0.000,+0.0,0,
12,0.278,+0.003,-0.044,+0.017,+0.015,-0.001,+0.015,-0.006,-0.003,+0.121,-0.010,-0.07,-0.00,-10.35,-0.000,+0.007,1,-0.001,+0.00,+0.000,+0.0,0,
13,0.278,+0.002,-0.044,+0.010,+0.017,-0.001,+0.015,-0.003,-0.004,+0.119,-0.025,-0.08,-0.00,-10.39,-0.000,+0.007,1,-0.002,+0.00,+0.000,+0.0,0,
14,0.281,-0.001,-0.042,-0.011,+0.023,+0.000,+0.014,+0.004,-0.003,+0.116,-0.040,-0.09,-0.00,-10.48,-0.000,+0.009,1,-0.001,+0.00,+0.000,+0.0,0,
15,0.282,+0.000,-0.041,-0.006,+0.024,-0.000,+0.014,+0.002,+0.002,+0.114,-0.013,-0.11,+0.00,-10.57,+0.000,+0.010,1,-0.002,+0.00,+0.000,+0.0,0,
16,0.285,-0.000,-0.041,-0.010,+0.030,+0.000,+0.014,+0.003,+0.003,+0.109,+0.030,-0.13,+0.00,-10.66,+0.000,+0.012,1,-0.002,+0.00,+0.000,+0.0,0,
17,0.285,-0.000,-0.040,-0.010,+0.030,+0.000,+0.013,+0.003,+0.001,+0.107,+0.028,-0.14,+0.00,-10.76,+0.000,+0.013,1,-0.002,+0.00,+0.000,+0.0,0,
18,0.286,+0.002,-0.040,+0.007,+0.033,-0.001,+0.013,-0.002,+0.002,+0.104,+0.021,-0.16,+0.00,-10.84,+0.000,+0.015,1,-0.001,+0.00,+0.000,+0.0,0,
19,0.291,-0.001,-0.039,-0.012,+0.041,+0.000,+0.013,+0.004,-0.001,+0.103,+0.011,-0.18,-0.00,-10.89,-0.000,+0.017,1,-0.002,+0.00,+0.000,+0.0,0,
20,0.291,+0.001,-0.038,-0.000,+0.042,-0.000,+0.013,+0.000,+0.001,+0.102,-0.004,-0.21,+0.00,-11.04,+0.000,+0.019,1,-0.002,+0.00,+0.000,+0.0,0,
21,0.291,+0.000,-0.037,-0.005,+0.042,-0.000,+0.012,+0.002,+0.001,+0.099,+0.022,-0.23,+0.00,-11.13,+0.000,+0.021,1,-0.002,+0.00,+0.000,+0.0,0,
22,0.291,+0.001,-0.037,-0.000,+0.043,-0.000,+0.012,+0.000,-0.001,+0.095,+0.012,-0.26,-0.00,-11.16,-0.000,+0.023,1,-0.001,+0.00,+0.000,+0.0,0,
23,0.293,+0.001,-0.037,+0.007,+0.045,-0.000,+0.012,-0.002,-0.000,+0.094,+0.005,-0.28,-0.00,-11.17,-0.000,+0.025,1,-0.002,+0.00,+0.000,+0.0,0,
24,0.297,-0.000,-0.031,-0.002,+0.053,+0.000,+0.010,+0.001,-0.003,+0.093,-0.008,-0.84,-0.00,-10.88,-0.000,+0.077,1,+0.013,+0.00,+0.014,+0.0,0,
25,0.297,+0.000,-0.031,-0.000,+0.054,-0.000,+0.010,+0.000,-0.001,+0.085,-0.015,-0.35,-0.00,-11.30,-0.000,+0.031,1,-0.002,+0.00,+0.000,+0.0,0,
26,0.297,-0.000,-0.031,-0.005,+0.055,+0.000,+0.010,+0.002,+0.001,+0.077,+0.003,-0.38,+0.00,-11.40,+0.000,+0.033,1,+0.006,+0.00,+0.008,+0.0,0,
27,0.298,+0.001,-0.031,+0.007,+0.057,-0.000,+0.010,-0.002,+0.000,+0.078,+0.009,-0.41,-0.00,-11.43,-0.000,+0.035,1,+0.041,+0.00,+0.042,+0.0,0,
28,0.300,+0.000,-0.030,-0.000,+0.060,-0.000,+0.010,+0.000,-0.001,+0.079,+0.007,-0.43,-0.00,-11.46,-0.000,+0.038,1,+0.020,+0.00,+0.022,+0.0,0,
29,0.302,+0.000,-0.029,+0.001,+0.063,-0.000,+0.010,-0.000,-0.001,+0.076,-0.012,-0.48,-0.00,-11.53,-0.000,+0.041,1,+0.003,+0.00,+0.005,+0.0,0,
30,0.302,+0.000,-0.026,+0.001,+0.065,-0.000,+0.009,-0.000,+0.000,+0.074,-0.003,-0.76,-0.00,-11.40,-0.000,+0.066,1,+0.038,+0.00,+0.040,+0.0,0,
31,0.303,-0.001,-0.025,-0.009,+0.067,+0.000,+0.008,+0.003,-0.001,+0.071,+0.001,-0.73,-0.00,-11.48,-0.000,+0.063,1,+0.019,+0.00,+0.021,+0.0,0,
32,0.305,-0.000,-0.020,-0.005,+0.069,+0.000,+0.007,+0.002,+0.001,+0.063,+0.004,-1.09,-0.00,-11.27,-0.000,+0.096,1,+0.017,+0.00,+0.019,+0.0,0,
33,0.305,-0.001,-0.021,-0.010,+0.071,+0.000,+0.007,+0.003,+0.001,+0.054,+0.020,-0.64,-0.00,-11.71,-0.000,+0.054,1,+0.035,+0.00,+0.037,+0.0,0,
34,0.307,-0.001,-0.021,-0.008,+0.074,+0.000,+0.007,+0.003,+0.001,+0.051,+0.017,-0.67,-0.00,-11.74,-0.000,+0.057,1,-0.002,+0.00,+0.000,+0.0,0,
35,0.307,-0.001,-0.023,-0.012,+0.073,+0.000,+0.008,+0.004,+0.002,+0.053,+0.020,-0.41,+0.00,-12.03,+0.000,+0.034,1,-0.001,+0.00,+0.000,+0.0,0,
36,0.287,-0.000,-0.021,-0.009,+0.033,+0.000,+0.007,+0.003,+0.002,+0.053,+0.020,-0.74,-0.00,-11.80,-0.000,+0.063,1,-0.002,+0.00,+0.000,+0.0,0,
37,0.286,-0.001,-0.019,-0.015,+0.031,+0.000,+0.006,+0.005,+0.002,+0.055,+0.025,-0.79,-0.00,-10.58,-0.000,+0.074,1,-0.002,+0.00,+0.000,+0.0,0,
38,0.285,-0.002,-0.016,-0.021,+0.030,+0.001,+0.005,+0.007,+0.002,+0.048,+0.026,-0.89,-0.00,-9.55,-0.000,+0.093,1,-0.002,+0.00,+0.000,+0.0,0,
39,0.289,+0.006,-0.014,+0.040,+0.038,-0.002,+0.005,-0.013,+0.004,+0.043,+0.037,-0.89,-0.00,-9.74,-0.000,+0.091,1,-0.001,+0.00,+0.000,+0.0,0,
40,0.270,+0.033,-0.010,+0.281,+0.000,-0.011,+0.003,-0.094,-0.010,+0.036,-0.013,-1.21,-0.01,-10.22,-0.001,+0.118,1,-0.002,+0.00,+0.000,+0.0,0,
41,0.324,-0.000,-0.008,+0.038,+0.108,+0.000,+0.003,-0.013,-0.033,+0.034,-0.191,-0.98,-0.00,-9.95,-0.000,+0.098,1,-0.002,+0.00,+0.000,+0.0,0,
42,0.326,-0.006,-0.008,+0.021,+0.113,+0.002,+0.003,-0.007,-0.043,+0.022,-0.495,-1.02,+0.00,-11.05,+0.000,+0.092,1,-0.001,+0.00,+0.000,+0.0,0,
43,0.312,-0.004,-0.008,-0.025,+0.084,+0.001,+0.003,+0.008,+0.020,+0.020,-0.088,-1.08,+0.00,-12.29,+0.000,+0.088,1,-0.002,+0.00,+0.000,+0.0,0,
44,0.312,-0.003,-0.007,-0.021,+0.084,+0.001,+0.002,+0.007,+0.015,+0.020,+0.065,-1.11,+0.00,-12.36,+0.000,+0.090,1,-0.002,+0.00,+0.000,+0.0,0,
45,0.308,-0.003,-0.006,-0.020,+0.076,+0.001,+0.002,+0.007,+0.007,+0.019,+0.122,-1.16,-0.00,-12.11,-0.000,+0.096,1,-0.002,+0.00,+0.000,+0.0,0,
46,0.308,-0.001,-0.004,-0.008,+0.077,+0.000,+0.001,+0.003,+0.007,+0.016,+0.037,-1.22,+0.00,-11.59,+0.000,+0.105,1,-0.001,+0.00,+0.000,+0.0,0,
47,0.308,-0.000,-0.003,+0.000,+0.075,+0.000,+0.001,-0.000,+0.004,+0.012,+0.011,-1.28,+0.00,-11.46,+0.000,+0.111,1,-0.002,+0.00,+0.000,+0.0,0,
48,0.308,-0.000,-0.001,+0.002,+0.077,+0.000,+0.000,-0.001,+0.001,+0.008,+0.004,-1.33,+0.00,-11.43,+0.000,+0.116,1,-0.002,+0.00,+0.000,+0.0,0,
49,0.310,-0.002,+0.001,-0.013,+0.081,+0.001,-0.000,+0.004,+0.001,+0.004,-0.004,-1.38,+0.00,-11.52,+0.000,+0.119,1,+0.013,+0.00,+0.015,+0.0,0,
50,0.308,-0.001,+0.002,-0.009,+0.076,+0.000,-0.001,+0.003,+0.003,+0.001,+0.002,-1.42,+0.00,-11.63,+0.000,+0.122,1,+0.062,+0.00,+0.063,+0.0,0,
51,0.308,-0.000,+0.004,-0.006,+0.076,+0.000,-0.001,+0.002,+0.004,-0.004,+0.027,-1.49,+0.00,-11.53,+0.000,+0.129,1,+0.097,+0.00,+0.098,+0.0,0,
52,0.307,-0.001,+0.007,-0.006,+0.075,+0.000,-0.002,+0.002,+0.002,-0.007,+0.024,-1.68,+0.00,-11.31,+0.000,+0.147,1,+0.090,+0.00,+0.092,+0.0,0,
53,0.305,+0.004,+0.009,+0.036,+0.070,-0.001,-0.003,-0.012,+0.001,-0.013,+0.010,-1.59,+0.00,-11.39,+0.000,+0.139,1,+0.090,+0.00,+0.092,+0.0,0,
54,0.305,+0.002,+0.011,+0.017,+0.070,-0.001,-0.004,-0.006,+0.001,-0.017,+0.008,-1.62,+0.00,-11.36,+0.000,+0.141,1,+0.124,+0.00,+0.125,+0.0,0,
55,0.304,-0.002,+0.013,-0.003,+0.068,+0.001,-0.004,+0.001,-0.009,-0.024,-0.054,-1.67,-0.00,-11.11,-0.000,+0.149,1,+0.144,+0.00,+0.146,+0.0,0,
56,0.305,+0.000,+0.015,+0.002,+0.069,-0.000,-0.005,-0.001,+0.003,-0.030,-0.032,-1.74,+0.00,-11.02,+0.000,+0.156,1,+0.149,+0.00,+0.150,+0.0,0,
57,0.302,+0.002,+0.017,+0.019,+0.065,-0.001,-0.006,-0.006,+0.002,-0.033,+0.022,-1.80,-0.00,-11.04,-0.000,+0.162,1,+0.138,+0.00,+0.140,+0.0,0,
58,0.299,+0.004,+0.020,+0.036,+0.058,-0.001,-0.007,-0.012,-0.003,-0.037,+0.010,-1.84,-0.00,-10.99,-0.000,+0.166,1,+0.228,+0.00,+0.229,+0.0,0,
59,0.295,-0.001,+0.022,+0.003,+0.049,+0.000,-0.007,-0.001,-0.008,-0.045,-0.055,-1.89,+0.00,-10.65,+0.000,+0.176,1,+0.196,+0.00,+0.198,+0.0,0,
60,0.295,+0.000,+0.025,+0.011,+0.050,-0.000,-0.008,-0.004,-0.001,-0.052,-0.073,-1.96,+0.00,-10.17,+0.000,+0.190,1,+0.192,+0.00,+0.193,+0.0,0,
61,0.293,+0.004,+0.030,+0.036,+0.046,-0.001,-0.010,-0.012,+0.003,-0.055,-0.019,-2.04,+0.00,-10.07,+0.000,+0.200,1,+0.286,+0.00,+0.287,+0.0,0,
62,0.290,+0.000,+0.032,+0.013,+0.039,-0.000,-0.011,-0.004,-0.006,-0.067,-0.015,-2.04,+0.00,-10.09,+0.000,+0.200,1,+0.315,+0.00,+0.317,+0.0,0,
63,0.284,+0.004,+0.035,+0.041,+0.028,-0.001,-0.012,-0.014,-0.001,-0.076,-0.064,-2.12,+0.00,-9.87,+0.000,+0.211,1,+0.404,+0.00,+0.406,+0.0,0,
64,0.282,+0.004,+0.039,+0.041,+0.025,-0.001,-0.013,-0.014,-0.001,-0.078,-0.047,-2.24,+0.00,-9.63,+0.000,+0.228,1,+0.479,+0.00,+0.480,+0.0,0,
65,0.277,+0.000,+0.043,+0.024,+0.014,-0.000,-0.014,-0.008,-0.010,-0.089,-0.079,-2.20,+0.00,-9.30,+0.000,+0.233,1,+0.457,+0.00,+0.459,+0.0,0,
66,0.272,+0.002,+0.047,+0.040,+0.004,-0.001,-0.016,-0.013,-0.010,-0.096,-0.099,-2.25,+0.00,-9.34,+0.000,+0.236,1,+0.716,+0.00,+0.718,+0.0,0,
67,0.270,+0.003,+0.051,+0.044,+0.000,-0.001,-0.017,-0.015,-0.003,-0.111,-0.072,-2.31,+0.00,-8.56,+0.000,+0.264,1,+0.907,+0.00,+0.909,+0.0,0,
68,0.270,+0.002,+0.054,+0.041,+0.000,-0.001,-0.018,-0.014,-0.007,-0.121,-0.086,-2.22,-0.00,-8.43,-0.001,+0.258,1,+1.188,+0.00,+1.190,+0.0,0,
69,0.270,+0.001,+0.058,+0.030,+0.000,-0.000,-0.019,-0.010,-0.007,-0.127,-0.098,-2.40,+0.00,-8.64,+0.000,+0.271,1,-0.001,+0.00,+0.000,+0.0,0,
70,0.270,+0.001,+0.065,+0.030,+0.000,-0.000,-0.022,-0.010,-0.003,-0.135,-0.088,-2.69,+0.02,-8.85,+0.002,+0.295,1,-0.002,+0.00,+0.000,+0.0,0,
71,0.270,+0.001,+0.067,+0.030,+0.000,-0.000,-0.022,-0.010,-0.002,-0.152,-0.057,-2.69,+0.02,-9.06,+0.002,+0.289,1,-0.001,+0.00,+0.000,+0.0,0,
72,0.270,+0.001,+0.071,+0.030,+0.000,-0.000,-0.024,-0.010,-0.003,-0.161,-0.062,-2.86,+0.03,-9.13,+0.004,+0.304,1,-0.001,+0.00,+0.000,+0.0,0,
73,0.270,+0.002,+0.078,+0.030,+0.000,-0.001,-0.026,-0.010,-0.003,-0.164,-0.068,-3.07,+0.05,-9.14,+0.006,+0.323,1,-0.002,+0.00,+0.000,+0.0,0,
74,0.270,+0.002,+0.077,+0.030,+0.000,-0.001,-0.026,-0.010,-0.004,-0.181,-0.068,-2.63,+0.01,-9.24,+0.001,+0.277,1,-0.001,+0.00,+0.000,+0.0,0,
75,0.270,+0.002,+0.079,+0.030,+0.000,-0.001,-0.026,-0.010,-0.005,-0.188,-0.066,-2.69,+0.01,-9.27,+0.001,+0.282,1,-0.002,+0.00,+0.000,+0.0,0,
76,0.270,+0.189,+0.079,+1.050,+0.000,-0.063,-0.026,-0.350,-0.004,-0.188,-0.065,-2.71,+0.01,-9.30,+0.001,+0.284,1,-0.004,+0.00,+0.000,+0.0,0,
77,0.270,+0.171,+0.079,+1.050,+0.000,-0.057,-0.026,-0.350,-0.139,-0.151,-0.273,-2.75,+0.00,-12.53,+0.000,+0.216,1,-0.003,+0.00,+0.000,+0.0,0,
78,0.270,+0.104,+0.073,+1.050,+0.000,-0.035,-0.024,-0.350,-0.375,-0.178,-2.969,-2.73,+0.07,-11.37,+0.006,+0.236,1,-0.003,+0.00,+0.000,+0.0,0,
79,0.270,+0.063,+0.073,+1.050,+0.000,-0.021,-0.024,-0.350,-0.358,-0.230,-3.174,-2.72,+0.16,-8.20,+0.019,+0.321,1,-0.003,+0.00,+0.000,+0.0,0,
80,0.270,+0.040,+0.081,+0.844,+0.000,-0.013,-0.027,-0.281,-0.149,-0.194,-2.644,-2.61,+0.31,-7.59,+0.041,+0.331,1,-0.002,+0.00,+0.000,+0.0,0,
81,0.270,+0.018,+0.084,+0.630,+0.000,-0.006,-0.028,-0.210,-0.114,-0.184,-2.288,-2.51,+0.44,-8.06,+0.055,+0.301,1,-0.003,+0.00,+0.000,+0.0,0,
82,0.270,+0.011,+0.078,+0.469,+0.000,-0.004,-0.026,-0.156,-0.047,-0.215,-1.409,-2.35,+0.65,-8.82,+0.073,+0.259,1,-0.002,+0.00,+0.000,+0.0,0,
83,0.270,+0.008,+0.075,+0.367,+0.000,-0.003,-0.025,-0.122,-0.031,-0.203,-1.101,-2.33,+0.78,-9.10,+0.085,+0.250,1,-0.001,+0.00,+0.000,+0.0,0,
84,0.270,+0.009,+0.075,+0.304,+0.000,-0.003,-0.025,-0.101,-0.026,-0.191,-0.902,-2.27,+0.85,-9.26,+0.092,+0.240,1,-0.002,+0.00,+0.000,+0.0,0,
85,0.270,+0.014,+0.071,+0.273,+0.000,-0.005,-0.024,-0.091,-0.023,-0.188,-0.740,-2.20,+0.89,-9.36,+0.095,+0.229,1,-0.002,+0.00,+0.000,+0.0,0,
86,0.270,+0.017,+0.068,+0.240,+0.000,-0.006,-0.023,-0.080,-0.035,-0.181,-0.579,-2.15,+0.98,-9.45,+0.103,+0.223,1,-0.002,+0.00,+0.000,+0.0,0,
87,0.270,+0.020,+0.065,+0.196,+0.000,-0.007,-0.022,-0.065,-0.042,-0.173,-0.548,-2.17,+1.09,-9.48,+0.114,+0.223,1,-0.001,+0.00,+0.000,+0.0,0,
88,0.270,+0.026,+0.064,+0.188,+0.000,-0.009,-0.021,-0.062,-0.046,-0.167,-0.508,-2.09,+1.10,-9.51,+0.115,+0.215,1,-0.001,+0.00,+0.000,+0.0,0,
