step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.006,-0.152,-0.052,+0.000,+0.002,+0.051,+0.017,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.000,+0.00,+0.000,+0.0,0,
1,0.270,-0.006,-0.125,-0.052,+0.000,+0.002,+0.042,+0.017,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.002,+0.00,+0.000,+0.0,0,
2,0.270,-0.006,-0.106,-0.052,+0.000,+0.002,+0.035,+0.017,+0.002,-0.010,+0.002,-2.46,+0.02,-9.19,+0.002,+0.261,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.270,-0.006,-0.054,-0.053,+0.000,+0.002,+0.018,+0.018,+0.001,+0.274,+0.002,-1.42,+0.00,-10.13,+0.000,+0.140,1,-0.001,+0.00,+0.000,+0.0,0,
4,0.270,-0.002,-0.036,-0.047,+0.000,+0.001,+0.012,+0.016,+0.024,+0.320,+0.134,-0.02,+0.00,-9.27,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.270,+0.002,-0.054,-0.023,+0.000,-0.001,+0.018,+0.008,+0.020,+0.120,+0.185,-0.01,+0.00,-9.71,+0.000,+0.001,1,-0.001,+0.00,+0.000,+0.0,0,
6,0.270,+0.001,-0.052,-0.009,+0.000,-0.000,+0.017,+0.003,-0.002,+0.121,+0.100,-0.01,-0.00,-9.96,-0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.270,+0.002,-0.045,+0.005,+0.000,-0.001,+0.015,-0.002,-0.003,+0.163,+0.020,-0.02,-0.00,-10.05,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.270,+0.002,-0.046,+0.001,+0.000,-0.001,+0.015,-0.000,-0.002,+0.130,-0.018,-0.02,-0.00,-10.10,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.270,+0.002,-0.045,+0.009,+0.000,-0.001,+0.015,-0.003,-0.004,+0.124,-0.013,-0.03,-0.00,-10.11,-0.000,+0.003,1,-0.001,+0.00,+0.000,+0.0,0,
10,0.273,+0.001,-0.044,-0.002,+0.005,-0.000,+0.015,+0.001,-0.003,+0.126,-0.006,-0.04,-0.00,-10.11,-0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
11,0.273,+0.000,-0.043,-0.006,+0.007,-0.000,+0.014,+0.002,-0.002,+0.121,-0.008,-0.05,-0.00,-10.17,-0.000,+0.005,1,-0.001,+0.00,+0.000,+0.0,0,
12,0.276,-0.000,-0.043,-0.010,+0.013,+0.000,+0.014,+0.003,+0.001,+0.118,+0.009,-0.06,+0.00,-10.23,+0.000,+0.006,1,-0.002,+0.00,+0.000,+0.0,0,
13,0.275,+0.001,-0.041,-0.002,+0.009,-0.000,+0.014,+0.001,+0.001,+0.114,+0.023,-0.19,-0.00,-10.30,-0.000,+0.018,1,-0.001,+0.00,+0.000,+0.0,0,
14,0.275,+0.001,-0.039,-0.002,+0.009,-0.000,+0.013,+0.001,-0.001,+0.109,+0.018,-0.19,-0.00,-10.32,-0.000,+0.018,1,-0.002,+0.00,+0.000,+0.0,0,
15,0.276,+0.001,-0.041,+0.007,+0.013,-0.000,+0.014,-0.002,-0.002,+0.105,+0.003,-0.10,-0.00,-10.34,-0.000,+0.009,1,-0.001,+0.00,+0.000,+0.0,0,
16,0.277,-0.001,-0.040,-0.010,+0.013,+0.000,+0.013,+0.003,-0.002,+0.104,-0.006,-0.11,-0.00,-10.37,-0.000,+0.011,1,-0.002,+0.00,+0.000,+0.0,0,
17,0.276,+0.001,-0.039,+0.000,+0.013,-0.000,+0.013,-0.000,+0.001,+0.104,-0.001,-0.13,+0.00,-10.41,+0.000,+0.012,1,-0.001,+0.00,+0.000,+0.0,0,
18,0.280,+0.001,-0.039,+0.006,+0.020,-0.000,+0.013,-0.002,+0.001,+0.102,+0.020,-0.15,+0.00,-10.41,+0.000,+0.014,1,-0.002,+0.00,+0.000,+0.0,0,
19,0.283,+0.000,-0.035,+0.000,+0.025,-0.000,+0.012,-0.000,-0.003,+0.099,+0.002,-0.48,-0.00,-10.36,-0.000,+0.046,1,-0.002,+0.00,+0.000,+0.0,0,
20,0.283,-0.001,-0.036,-0.011,+0.027,+0.000,+0.012,+0.004,-0.002,+0.096,-0.016,-0.19,-0.00,-10.59,-0.000,+0.018,1,-0.002,+0.00,+0.000,+0.0,0,
21,0.285,+0.001,-0.036,-0.000,+0.029,-0.000,+0.012,+0.000,+0.003,+0.091,+0.005,-0.21,+0.00,-10.70,+0.000,+0.020,1,-0.001,+0.00,+0.000,+0.0,0,
22,0.290,+0.001,-0.035,+0.006,+0.040,-0.000,+0.012,-0.002,-0.000,+0.092,+0.024,-0.24,-0.00,-10.77,-0.000,+0.022,1,-0.002,+0.00,+0.000,+0.0,0,
23,0.291,+0.001,-0.036,+0.010,+0.042,-0.000,+0.012,-0.003,-0.003,+0.090,+0.003,-0.26,-0.00,-10.91,-0.000,+0.024,1,-0.002,+0.00,+0.000,+0.0,0,
24,0.291,+0.002,-0.032,+0.015,+0.042,-0.001,+0.011,-0.005,-0.003,+0.090,-0.023,-0.62,-0.00,-10.87,-0.000,+0.057,1,-0.002,+0.00,+0.000,+0.0,0,
25,0.293,+0.000,-0.030,+0.007,+0.045,-0.000,+0.010,-0.002,-0.003,+0.086,-0.031,-0.48,-0.00,-11.03,-0.000,+0.044,1,-0.001,+0.00,+0.000,+0.0,0,
26,0.295,-0.000,-0.031,+0.001,+0.049,+0.000,+0.010,-0.000,-0.002,+0.077,-0.027,-0.35,-0.00,-11.19,-0.000,+0.031,1,-0.002,+0.00,+0.000,+0.0,0,
27,0.297,-0.001,-0.031,-0.005,+0.054,+0.000,+0.010,+0.002,+0.000,+0.077,-0.011,-0.38,+0.00,-11.25,+0.000,+0.033,1,-0.002,+0.00,+0.000,+0.0,0,
28,0.296,-0.001,-0.030,-0.011,+0.052,+0.000,+0.010,+0.004,+0.001,+0.079,+0.006,-0.41,+0.00,-11.35,+0.000,+0.036,1,-0.002,+0.00,+0.000,+0.0,0,
29,0.284,+0.005,-0.030,+0.035,+0.029,-0.002,+0.010,-0.012,+0.003,+0.077,+0.022,-0.44,+0.00,-11.39,+0.000,+0.039,1,-0.002,+0.00,+0.000,+0.0,0,
30,0.284,+0.007,-0.028,+0.062,+0.028,-0.002,+0.009,-0.021,-0.004,+0.075,+0.003,-0.48,-0.00,-10.76,-0.000,+0.045,1,-0.002,+0.00,+0.000,+0.0,0,
31,0.286,+0.002,-0.019,+0.037,+0.032,-0.001,+0.006,-0.012,-0.018,+0.071,-0.144,-1.44,-0.01,-9.85,-0.001,+0.145,1,-0.001,+0.00,+0.000,+0.0,0,
32,0.285,-0.011,-0.020,-0.069,+0.030,+0.004,+0.007,+0.023,-0.009,+0.059,-0.156,-0.56,-0.00,-10.39,-0.000,+0.054,1,-0.002,+0.00,+0.000,+0.0,0,
33,0.284,-0.009,-0.021,-0.088,+0.028,+0.003,+0.007,+0.029,+0.022,+0.047,+0.030,-0.60,+0.00,-10.53,+0.000,+0.057,1,-0.002,+0.00,+0.000,+0.0,0,
34,0.288,+0.003,-0.020,-0.007,+0.037,-0.001,+0.007,+0.002,+0.027,+0.051,+0.219,-0.63,+0.00,-10.50,+0.000,+0.060,1,-0.001,+0.00,+0.000,+0.0,0,
