step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.007,-0.152,-0.057,+0.000,+0.002,+0.051,+0.019,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.000,+0.00,+0.000,+0.0,0,
1,0.270,-0.007,-0.125,-0.057,+0.000,+0.002,+0.042,+0.019,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.002,+0.00,+0.000,+0.0,0,
2,0.270,-0.008,-0.102,-0.057,+0.000,+0.003,+0.034,+0.019,-0.007,+0.001,+0.010,-2.83,-0.02,-9.41,-0.002,+0.292,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.270,-0.006,-0.053,-0.047,+0.000,+0.002,+0.018,+0.016,+0.000,+0.266,+0.002,-1.49,+0.01,-10.11,+0.001,+0.146,1,-0.001,+0.00,+0.000,+0.0,0,
4,0.270,-0.001,-0.042,-0.046,+0.000,+0.000,+0.014,+0.015,+0.033,+0.288,+0.161,-0.02,+0.00,-9.37,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.270,+0.002,-0.057,-0.013,+0.000,-0.001,+0.019,+0.004,+0.018,+0.114,+0.173,-0.01,+0.00,-9.76,+0.000,+0.001,1,-0.001,+0.00,+0.000,+0.0,0,
6,0.270,+0.002,-0.053,+0.000,+0.000,-0.001,+0.018,-0.000,-0.004,+0.130,+0.093,-0.01,-0.00,-9.95,-0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.271,+0.002,-0.046,+0.000,+0.001,-0.001,+0.015,-0.000,-0.002,+0.160,-0.020,-0.02,-0.00,-10.07,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.271,+0.002,-0.047,+0.000,+0.003,-0.001,+0.016,-0.000,-0.001,+0.132,-0.021,-0.03,-0.00,-10.11,-0.000,+0.002,1,-0.001,+0.00,+0.000,+0.0,0,
9,0.272,+0.002,-0.047,+0.006,+0.004,-0.001,+0.016,-0.002,-0.001,+0.127,-0.004,-0.03,-0.00,-10.14,-0.000,+0.003,1,-0.002,+0.00,+0.000,+0.0,0,
