step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.005,-0.152,-0.046,+0.000,+0.002,+0.051,+0.015,+0.000,+0.000,-0.000,-3.00,+0.01,-9.34,+0.001,+0.311,1,-0.003,+0.00,+0.000,+0.0,0,
1,0.293,+0.008,-0.101,+0.047,+0.047,-0.003,+0.034,-0.016,+0.014,+0.374,+0.099,-0.08,+0.00,-10.09,+0.000,+0.008,1,-0.017,+0.00,+0.000,+0.0,0,
2,0.293,+0.010,-0.038,+0.047,+0.047,-0.003,+0.013,-0.016,+0.014,+0.374,+0.099,-0.09,+0.00,-10.09,+0.000,+0.008,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.270,+0.008,-0.030,+0.047,+0.000,-0.003,+0.010,-0.016,-0.006,+0.247,+0.032,-1.50,-0.02,-10.00,-0.002,+0.149,1,-0.001,+0.00,+0.000,+0.0,0,
4,0.301,+0.005,-0.049,+0.053,+0.061,-0.002,+0.016,-0.018,-0.027,+0.063,-0.118,-0.09,-0.00,-10.80,-0.000,+0.008,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.301,+0.005,-0.040,+0.047,+0.063,-0.002,+0.013,-0.016,-0.010,+0.125,-0.149,-0.12,-0.00,-11.09,-0.000,+0.011,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.302,+0.004,-0.039,+0.041,+0.064,-0.001,+0.013,-0.014,-0.009,+0.129,-0.115,-0.14,-0.00,-11.49,-0.000,+0.012,1,-0.001,+0.00,+0.000,+0.0,0,
7,0.307,+0.002,-0.041,+0.035,+0.074,-0.001,+0.014,-0.012,-0.010,+0.102,-0.086,-0.16,-0.00,-11.73,-0.000,+0.014,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.310,-0.001,-0.039,+0.005,+0.080,+0.000,+0.013,-0.002,-0.006,+0.107,-0.076,-0.18,-0.00,-11.95,-0.000,+0.015,1,-0.001,+0.00,+0.000,+0.0,0,
9,0.310,-0.002,-0.038,-0.000,+0.080,+0.001,+0.013,+0.000,-0.003,+0.107,-0.067,-0.21,-0.00,-12.10,-0.000,+0.017,1,+0.011,+0.00,+0.013,+0.0,0,
10,0.311,+0.000,-0.037,+0.007,+0.082,-0.000,+0.012,-0.002,+0.005,+0.099,-0.006,-0.24,+0.00,-12.23,+0.000,+0.019,1,+0.005,+0.00,+0.006,+0.0,0,
11,0.314,+0.000,-0.038,+0.007,+0.087,-0.000,+0.013,-0.002,+0.002,+0.098,+0.016,-0.25,+0.00,-12.29,+0.000,+0.020,1,+0.030,+0.00,+0.031,+0.0,0,
12,0.316,-0.000,-0.037,+0.005,+0.092,+0.000,+0.012,-0.002,-0.001,+0.098,-0.008,-0.29,-0.00,-12.37,-0.000,+0.024,1,+0.014,+0.00,+0.016,+0.0,0,
13,0.317,-0.001,-0.036,-0.003,+0.094,+0.000,+0.012,+0.001,+0.001,+0.094,-0.020,-0.33,-0.00,-12.50,-0.000,+0.026,1,+0.014,+0.00,+0.016,+0.0,0,
14,0.317,+0.000,-0.035,+0.005,+0.093,-0.000,+0.012,-0.002,+0.002,+0.092,-0.009,-0.36,-0.00,-12.55,-0.000,+0.029,1,+0.019,+0.00,+0.020,+0.0,0,
15,0.318,-0.001,-0.033,-0.002,+0.096,+0.000,+0.011,+0.001,+0.001,+0.090,+0.006,-0.40,+0.00,-12.56,+0.000,+0.032,1,+0.022,+0.00,+0.023,+0.0,0,
16,0.320,-0.001,-0.033,-0.002,+0.099,+0.000,+0.011,+0.001,+0.000,+0.087,+0.000,-0.43,+0.00,-12.57,+0.000,+0.034,1,-0.001,+0.00,+0.000,+0.0,0,
17,0.320,-0.001,-0.032,-0.005,+0.099,+0.000,+0.011,+0.002,+0.002,+0.084,+0.003,-0.47,-0.00,-12.61,-0.000,+0.038,1,-0.002,+0.00,+0.000,+0.0,0,
18,0.320,-0.001,-0.030,-0.011,+0.100,+0.000,+0.010,+0.004,+0.002,+0.081,+0.010,-0.53,+0.00,-12.62,+0.000,+0.042,1,-0.001,+0.00,+0.000,+0.0,0,
19,0.305,+0.007,-0.030,+0.055,+0.070,-0.002,+0.010,-0.018,+0.002,+0.080,+0.013,-0.55,+0.00,-12.61,+0.000,+0.043,1,-0.002,+0.00,+0.000,+0.0,0,
20,0.306,+0.003,-0.026,+0.040,+0.073,-0.001,+0.009,-0.013,-0.013,+0.076,-0.040,-0.85,-0.00,-11.23,-0.000,+0.076,1,-0.002,+0.00,+0.000,+0.0,0,
21,0.305,-0.003,-0.025,-0.005,+0.071,+0.001,+0.008,+0.002,-0.010,+0.068,-0.135,-0.66,-0.00,-11.06,-0.000,+0.060,1,-0.002,+0.00,+0.000,+0.0,0,
22,0.304,-0.001,-0.023,-0.007,+0.069,+0.000,+0.008,+0.002,+0.006,+0.063,-0.063,-0.69,+0.00,-11.16,+0.000,+0.062,1,-0.002,+0.00,+0.000,+0.0,0,
23,0.337,+0.001,-0.022,+0.004,+0.135,-0.000,+0.007,-0.001,+0.007,+0.060,+0.032,-0.73,+0.00,-11.20,+0.000,+0.065,1,+0.038,+0.00,+0.039,+0.0,0,
24,0.336,+0.000,-0.021,+0.008,+0.132,-0.000,+0.007,-0.003,-0.001,+0.056,+0.032,-0.80,-0.00,-12.43,-0.000,+0.064,1,+0.023,+0.00,+0.025,+0.0,0,
25,0.335,+0.002,-0.018,+0.022,+0.131,-0.001,+0.006,-0.007,-0.001,+0.054,-0.014,-1.08,+0.00,-12.69,+0.000,+0.085,1,-0.001,+0.00,+0.000,+0.0,0,
26,0.327,+0.001,-0.017,+0.020,+0.114,-0.000,+0.006,-0.007,-0.002,+0.050,-0.041,-0.89,+0.00,-13.20,+0.000,+0.068,1,-0.002,+0.00,+0.000,+0.0,0,
27,0.325,-0.000,-0.009,+0.008,+0.109,+0.000,+0.003,-0.003,-0.004,+0.044,-0.051,-1.94,+0.01,-11.85,+0.001,+0.162,1,-0.001,+0.00,+0.000,+0.0,0,
28,0.324,+0.001,-0.009,+0.012,+0.109,-0.000,+0.003,-0.004,-0.001,+0.032,-0.038,-1.01,+0.00,-12.46,+0.000,+0.081,1,-0.002,+0.00,+0.000,+0.0,0,
29,0.324,-0.001,-0.009,+0.000,+0.107,+0.000,+0.003,-0.000,-0.000,+0.021,-0.016,-1.06,+0.00,-12.20,+0.000,+0.087,1,-0.002,+0.00,+0.000,+0.0,0,
30,0.323,-0.002,-0.008,-0.008,+0.106,+0.001,+0.003,+0.003,+0.001,+0.025,-0.011,-1.12,+0.00,-12.15,+0.000,+0.092,1,-0.001,+0.00,+0.000,+0.0,0,
31,0.322,-0.003,-0.006,-0.019,+0.104,+0.001,+0.002,+0.006,+0.003,+0.024,+0.001,-1.16,+0.00,-12.14,+0.000,+0.096,1,-0.002,+0.00,+0.000,+0.0,0,
32,0.321,-0.001,-0.005,-0.012,+0.102,+0.000,+0.002,+0.004,+0.006,+0.017,+0.032,-1.22,+0.00,-12.03,+0.000,+0.101,1,-0.001,+0.00,+0.000,+0.0,0,
33,0.320,-0.000,-0.002,-0.008,+0.101,+0.000,+0.001,+0.003,+0.004,+0.016,+0.048,-1.45,+0.00,-11.77,+0.000,+0.123,1,+0.018,+0.00,+0.020,+0.0,0,
34,0.319,-0.001,-0.001,-0.011,+0.097,+0.000,+0.000,+0.004,+0.001,+0.010,+0.031,-1.33,-0.00,-11.87,-0.000,+0.112,1,+0.087,+0.00,+0.090,+0.0,0,
35,0.317,-0.000,+0.000,-0.005,+0.094,+0.000,-0.000,+0.002,+0.002,+0.004,+0.013,-1.39,+0.00,-11.70,+0.000,+0.119,1,+0.102,+0.00,+0.104,+0.0,0,
36,0.314,-0.000,+0.003,-0.007,+0.089,+0.000,-0.001,+0.002,+0.002,+0.002,+0.017,-1.46,+0.00,-11.54,+0.000,+0.126,1,+0.055,+0.00,+0.056,+0.0,0,
37,0.314,-0.001,+0.002,-0.011,+0.088,+0.000,-0.001,+0.004,+0.001,-0.004,+0.014,-1.19,-0.00,-11.54,-0.000,+0.103,1,+0.079,+0.00,+0.081,+0.0,0,
38,0.315,+0.004,+0.005,+0.028,+0.089,-0.001,-0.002,-0.009,+0.002,-0.005,+0.016,-1.59,+0.00,-11.18,+0.000,+0.141,1,+0.122,+0.00,+0.124,+0.0,0,
39,0.310,+0.005,+0.008,+0.041,+0.080,-0.002,-0.003,-0.014,-0.004,-0.007,+0.002,-1.64,-0.00,-11.26,-0.000,+0.145,1,+0.153,+0.00,+0.154,+0.0,0,
40,0.305,+0.004,+0.011,+0.044,+0.071,-0.001,-0.004,-0.015,-0.012,-0.016,-0.077,-1.70,+0.00,-11.02,+0.000,+0.153,1,+0.143,+0.00,+0.144,+0.0,0,
41,0.304,+0.003,+0.014,+0.042,+0.067,-0.001,-0.005,-0.014,-0.010,-0.023,-0.114,-1.76,+0.00,-10.53,+0.000,+0.165,1,+0.040,+0.00,+0.041,+0.0,0,
42,0.301,-0.001,+0.018,+0.006,+0.062,+0.000,-0.006,-0.002,-0.007,-0.032,-0.105,-1.82,+0.00,-10.23,+0.000,+0.176,1,+0.153,+0.00,+0.155,+0.0,0,
43,0.299,+0.003,+0.021,+0.035,+0.057,-0.001,-0.007,-0.012,+0.001,-0.040,-0.052,-1.88,+0.00,-10.07,+0.000,+0.185,1,+0.161,+0.00,+0.163,+0.0,0,
44,0.292,+0.004,+0.025,+0.047,+0.044,-0.001,-0.008,-0.016,-0.004,-0.048,-0.022,-1.95,+0.00,-9.96,+0.000,+0.193,1,+0.202,+0.00,+0.203,+0.0,0,
45,0.289,-0.001,+0.029,+0.014,+0.039,+0.000,-0.010,-0.005,-0.010,-0.057,-0.088,-2.02,+0.00,-9.48,+0.000,+0.209,1,+0.182,+0.00,+0.184,+0.0,0,
46,0.287,+0.000,+0.035,+0.023,+0.033,-0.000,-0.012,-0.008,-0.007,-0.062,-0.115,-2.09,+0.00,-9.32,+0.000,+0.221,1,+0.252,+0.00,+0.254,+0.0,0,
47,0.277,+0.004,+0.039,+0.047,+0.014,-0.001,-0.013,-0.016,+0.003,-0.073,-0.044,-2.13,+0.00,-9.21,+0.000,+0.228,1,+0.306,+0.00,+0.307,+0.0,0,
48,0.271,+0.001,+0.044,+0.028,+0.003,-0.000,-0.015,-0.009,-0.007,-0.092,-0.050,-2.20,+0.00,-8.42,+0.000,+0.256,1,+0.362,+0.00,+0.364,+0.0,0,
49,0.270,+0.005,+0.050,+0.062,+0.000,-0.002,-0.017,-0.021,-0.005,-0.101,-0.093,-2.27,+0.00,-7.93,+0.000,+0.278,1,+0.424,+0.00,+0.426,+0.0,0,
50,0.270,+0.002,+0.056,+0.046,+0.000,-0.001,-0.019,-0.015,-0.007,-0.116,-0.104,-2.33,+0.00,-8.00,+0.001,+0.284,1,+0.410,+0.00,+0.411,+0.0,0,
51,0.270,+0.001,+0.062,+0.037,+0.000,-0.000,-0.021,-0.012,-0.011,-0.124,-0.135,-2.39,+0.01,-8.24,+0.001,+0.282,1,+0.641,+0.00,+0.643,+0.0,0,
52,0.270,+0.004,+0.065,+0.057,+0.000,-0.001,-0.022,-0.019,-0.003,-0.142,-0.107,-2.45,+0.01,-8.52,+0.001,+0.280,1,+0.791,+0.00,+0.792,+0.0,0,
53,0.270,+0.005,+0.067,+0.067,+0.000,-0.002,-0.022,-0.022,-0.004,-0.153,-0.085,-2.50,+0.01,-8.68,+0.001,+0.281,1,+1.044,+0.00,+1.045,+0.0,0,
54,0.270,+0.005,+0.070,+0.075,+0.000,-0.002,-0.023,-0.025,-0.012,-0.160,-0.143,-2.60,+0.01,-8.85,+0.001,+0.285,1,-0.002,+0.00,+0.000,+0.0,0,
55,0.270,+0.004,+0.072,+0.075,+0.000,-0.001,-0.024,-0.025,-0.011,-0.164,-0.164,-2.64,+0.01,-8.89,+0.001,+0.288,1,-0.001,+0.00,+0.000,+0.0,0,
56,0.270,+0.004,+0.076,+0.075,+0.000,-0.001,-0.025,-0.025,-0.011,-0.169,-0.175,-2.68,+0.01,-8.93,+0.001,+0.292,1,-0.002,+0.00,+0.000,+0.0,0,
57,0.270,+0.004,+0.078,+0.075,+0.000,-0.001,-0.026,-0.025,-0.010,-0.184,-0.164,-2.78,+0.01,-8.98,+0.002,+0.300,1,-0.001,+0.00,+0.000,+0.0,0,
58,0.270,+0.004,+0.079,+0.075,+0.000,-0.001,-0.026,-0.025,-0.010,-0.187,-0.161,-2.82,+0.02,-9.01,+0.002,+0.303,1,-0.001,+0.00,+0.000,+0.0,0,
59,0.270,+0.004,+0.084,+0.075,+0.000,-0.001,-0.028,-0.025,-0.009,-0.190,-0.163,-2.86,+0.02,-9.03,+0.002,+0.307,1,-20.002,-20.00,+0.000,+0.0,0,collision
