step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.004,-0.152,-0.033,+0.000,+0.001,+0.051,+0.011,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.270,-0.004,-0.123,-0.034,+0.000,+0.001,+0.041,+0.011,+0.005,-0.010,+0.000,-3.05,-0.03,-8.34,-0.004,+0.351,1,-0.001,+0.00,+0.000,+0.0,0,
2,0.270,-0.005,-0.102,-0.043,+0.000,+0.002,+0.034,+0.014,+0.001,+0.004,+0.002,-2.41,+0.01,-9.38,+0.001,+0.252,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.270,-0.006,-0.047,-0.047,+0.000,+0.002,+0.016,+0.016,+0.001,+0.307,+0.001,-1.43,+0.00,-9.90,+0.000,+0.143,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.270,-0.002,-0.034,-0.047,+0.000,+0.001,+0.011,+0.016,+0.023,+0.307,+0.114,-0.02,+0.00,-9.39,+0.000,+0.002,1,-0.001,+0.00,+0.000,+0.0,0,
5,0.270,+0.003,-0.052,-0.007,+0.000,-0.001,+0.017,+0.002,+0.018,+0.109,+0.161,-0.01,+0.00,-9.77,+0.000,+0.001,1,-0.000,+0.00,+0.002,+0.0,0,
6,0.270,+0.004,-0.050,+0.018,+0.000,-0.001,+0.017,-0.006,-0.003,+0.120,+0.094,-0.01,-0.00,-9.99,-0.000,+0.001,1,-0.001,+0.00,+0.000,+0.0,0,
7,0.270,-0.001,-0.043,-0.012,+0.000,+0.000,+0.014,+0.004,-0.009,+0.157,-0.023,-0.02,-0.00,-10.07,-0.000,+0.002,1,+0.003,+0.00,+0.005,+0.0,0,
8,0.270,+0.002,-0.043,+0.009,+0.000,-0.001,+0.014,-0.003,-0.002,+0.132,-0.054,-0.02,-0.00,-10.10,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.270,+0.003,-0.043,+0.011,+0.000,-0.001,+0.014,-0.004,+0.002,+0.119,+0.008,-0.03,+0.00,-10.11,+0.000,+0.003,1,-0.001,+0.00,+0.000,+0.0,0,
10,0.270,+0.002,-0.043,+0.011,+0.000,-0.001,+0.014,-0.004,-0.006,+0.122,+0.003,-0.04,-0.00,-10.11,-0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
