step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.006,-0.152,-0.019,+0.000,+0.002,+0.051,+0.006,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.270,-0.009,-0.124,-0.028,+0.000,+0.003,+0.041,+0.009,-0.005,-0.010,-0.000,-3.05,+0.03,-8.56,+0.004,+0.342,1,-0.002,+0.00,+0.000,+0.0,0,
2,0.270,-0.009,-0.102,-0.028,+0.000,+0.003,+0.034,+0.009,-0.011,-0.011,-0.004,-2.68,+0.13,-9.10,+0.015,+0.286,1,-0.001,+0.00,+0.000,+0.0,0,
3,0.270,-0.008,-0.050,-0.027,+0.000,+0.003,+0.017,+0.009,-0.002,+0.279,-0.000,-1.47,-0.01,-10.09,-0.001,+0.144,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.270,-0.002,-0.029,-0.025,+0.000,+0.001,+0.010,+0.008,+0.035,+0.344,+0.051,-0.02,+0.00,-9.22,+0.000,+0.002,1,-0.001,+0.00,+0.000,+0.0,0,
5,0.270,+0.001,-0.048,-0.020,+0.000,-0.000,+0.016,+0.007,+0.035,+0.132,+0.099,-0.01,+0.00,-9.69,+0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.270,-0.001,-0.048,-0.016,+0.000,+0.000,+0.016,+0.005,-0.004,+0.117,+0.063,-0.01,-0.00,-9.95,-0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.270,-0.001,-0.042,-0.017,+0.000,+0.000,+0.014,+0.006,+0.006,+0.150,+0.022,-0.02,+0.00,-10.07,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.270,+0.001,-0.057,-0.013,+0.000,-0.000,+0.019,+0.004,+0.007,+0.129,+0.026,+1.75,+0.01,-10.56,+0.001,-0.164,1,-0.001,+0.00,+0.000,+0.0,0,
9,0.270,+0.001,-0.055,-0.013,+0.000,-0.000,+0.018,+0.004,+0.003,+0.129,+0.036,-0.03,+0.00,-10.11,+0.000,+0.003,1,-0.002,+0.00,+0.000,+0.0,0,
10,0.270,+0.003,-0.049,-0.003,+0.000,-0.001,+0.016,+0.001,-0.000,+0.159,+0.032,-0.04,-0.00,-10.11,-0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
11,0.270,+0.189,-0.049,+0.619,+0.000,-0.063,+0.016,-0.206,-0.005,+0.131,+0.012,-0.05,-0.00,-10.10,-0.000,+0.005,1,-0.003,+0.00,+0.000,+0.0,0,
12,0.270,-0.037,-0.032,+0.023,+0.000,+0.012,+0.011,-0.008,-0.343,+0.214,-0.652,-0.70,-0.03,-12.04,-0.002,+0.058,1,-0.002,+0.00,+0.000,+0.0,0,
13,0.270,+0.110,-0.037,+0.534,+0.000,-0.037,+0.012,-0.178,-0.236,+0.124,-1.303,-0.07,-0.02,-11.28,-0.002,+0.006,1,-0.002,+0.00,+0.000,+0.0,0,
14,0.270,+0.114,-0.043,+0.478,+0.000,-0.038,+0.014,-0.159,-0.020,+0.097,-0.656,+0.18,-0.01,-11.18,-0.001,-0.016,1,-0.002,+0.00,+0.000,+0.0,0,
15,0.270,+0.069,-0.041,+0.450,+0.000,-0.023,+0.014,-0.150,-0.264,+0.112,-0.878,-0.09,-0.02,-9.77,-0.002,+0.009,1,-0.002,+0.00,+0.000,+0.0,0,
16,0.270,+0.036,-0.042,+0.366,+0.000,-0.012,+0.014,-0.122,-0.221,+0.093,-1.162,-0.11,-0.01,-9.28,-0.001,+0.012,1,-0.002,+0.00,+0.000,+0.0,0,
17,0.270,-0.161,-0.040,-0.330,+0.000,+0.054,+0.013,+0.110,-0.074,+0.101,-0.937,-0.24,+0.01,-9.49,+0.001,+0.025,1,+0.047,+0.00,+0.049,+0.0,0,
18,0.270,-0.164,-0.040,-0.340,+0.000,+0.055,+0.013,+0.113,-0.067,+0.104,-0.773,-0.14,+0.00,-9.66,+0.000,+0.014,1,-0.002,+0.00,+0.000,+0.0,0,
19,0.274,-0.091,-0.039,-0.343,+0.007,+0.030,+0.013,+0.114,+0.433,+0.103,+1.035,-0.16,+0.00,-10.85,+0.000,+0.015,1,-0.002,+0.00,+0.000,+0.0,0,
20,0.291,-0.057,-0.044,-0.250,+0.041,+0.019,+0.015,+0.083,+0.305,+0.064,+1.157,-0.18,+0.00,-9.41,+0.000,+0.020,1,-0.001,+0.00,+0.000,+0.0,0,
21,0.271,-0.038,-0.039,-0.163,+0.001,+0.013,+0.013,+0.054,+0.129,+0.100,+0.700,-0.21,+0.01,-10.68,+0.001,+0.020,1,-0.002,+0.00,+0.000,+0.0,0,
22,0.289,-0.030,-0.038,-0.141,+0.038,+0.010,+0.013,+0.047,+0.088,+0.096,+0.282,-0.25,+0.01,-10.01,+0.001,+0.025,1,-0.002,+0.00,+0.000,+0.0,0,
23,0.280,-0.020,-0.038,-0.119,+0.020,+0.007,+0.013,+0.040,+0.079,+0.089,+0.232,-0.27,+0.01,-10.55,+0.001,+0.025,1,-0.001,+0.00,+0.000,+0.0,0,
24,0.276,-0.015,-0.038,-0.105,+0.012,+0.005,+0.013,+0.035,+0.060,+0.090,+0.295,-0.29,+0.00,-10.69,+0.000,+0.027,1,-0.002,+0.00,+0.000,+0.0,0,
25,0.278,-0.021,-0.036,-0.123,+0.017,+0.007,+0.012,+0.041,+0.035,+0.090,+0.266,-0.32,+0.00,-10.26,+0.000,+0.031,1,-0.002,+0.00,+0.000,+0.0,0,
26,0.305,-0.005,-0.023,-0.086,+0.070,+0.002,+0.008,+0.029,+0.049,+0.087,+0.234,-1.68,+0.09,-9.80,+0.009,+0.170,1,-0.001,+0.00,+0.000,+0.0,0,
27,0.287,-0.006,-0.024,-0.093,+0.035,+0.002,+0.008,+0.031,+0.045,+0.078,+0.249,-0.38,+0.00,-10.73,+0.000,+0.036,1,-0.002,+0.00,+0.000,+0.0,0,
28,0.305,-0.002,-0.027,-0.067,+0.070,+0.001,+0.009,+0.022,+0.011,+0.053,+0.198,-0.42,+0.00,-11.00,+0.000,+0.038,1,-0.002,+0.00,+0.000,+0.0,0,
29,0.306,+0.001,-0.026,-0.056,+0.071,-0.000,+0.009,+0.019,+0.011,+0.063,+0.174,-0.45,+0.00,-11.30,+0.000,+0.040,1,-0.002,+0.00,+0.000,+0.0,0,
30,0.305,+0.003,-0.025,-0.045,+0.070,-0.001,+0.008,+0.015,-0.001,+0.066,+0.124,-0.49,-0.00,-11.70,-0.000,+0.042,1,-0.001,+0.00,+0.000,+0.0,0,
31,0.305,+0.002,-0.026,-0.042,+0.071,-0.001,+0.009,+0.014,-0.004,+0.063,+0.100,-0.52,-0.00,-11.83,-0.000,+0.044,1,-0.002,+0.00,+0.000,+0.0,0,
32,0.306,+0.004,-0.025,-0.032,+0.073,-0.001,+0.008,+0.011,-0.004,+0.064,+0.086,-0.56,-0.00,-11.88,-0.000,+0.047,1,-0.002,+0.00,+0.000,+0.0,0,
33,0.307,+0.005,-0.021,-0.025,+0.074,-0.002,+0.007,+0.008,-0.008,+0.063,+0.078,-1.03,+0.01,-11.55,+0.001,+0.089,1,-0.002,+0.00,+0.000,+0.0,0,
34,0.307,+0.005,-0.022,-0.019,+0.074,-0.002,+0.007,+0.006,-0.011,+0.054,+0.059,-0.64,-0.00,-11.95,-0.000,+0.054,1,-0.001,+0.00,+0.000,+0.0,0,
35,0.307,+0.005,-0.021,-0.016,+0.073,-0.002,+0.007,+0.005,-0.011,+0.052,+0.046,-0.69,-0.00,-11.94,-0.000,+0.057,1,-0.002,+0.00,+0.000,+0.0,0,
36,0.306,+0.005,-0.018,-0.014,+0.072,-0.002,+0.006,+0.005,-0.010,+0.053,+0.035,-1.05,+0.01,-11.62,+0.001,+0.090,1,+0.018,+0.00,+0.020,+0.0,0,
37,0.309,+0.003,-0.015,-0.014,+0.078,-0.001,+0.005,+0.005,-0.010,+0.048,+0.031,-1.13,+0.01,-11.53,+0.001,+0.098,1,+0.030,+0.00,+0.032,+0.0,0,
38,0.309,+0.003,-0.015,-0.014,+0.078,-0.001,+0.005,+0.005,-0.008,+0.037,+0.029,-0.81,-0.00,-11.90,-0.000,+0.068,1,+0.008,+0.00,+0.010,+0.0,0,
39,0.309,+0.003,-0.015,-0.011,+0.078,-0.001,+0.005,+0.004,-0.006,+0.037,+0.031,-0.85,-0.00,-11.94,-0.000,+0.071,1,+0.020,+0.00,+0.022,+0.0,0,
40,0.309,+0.001,-0.014,-0.014,+0.078,-0.000,+0.005,+0.005,-0.006,+0.038,+0.030,-0.91,-0.00,-11.91,-0.000,+0.076,1,+0.039,+0.00,+0.041,+0.0,0,
41,0.309,+0.000,-0.012,-0.017,+0.078,-0.000,+0.004,+0.006,-0.004,+0.035,+0.027,-1.08,+0.00,-11.77,+0.000,+0.091,1,+0.041,+0.00,+0.043,+0.0,0,
42,0.312,+0.000,-0.011,-0.016,+0.084,-0.000,+0.004,+0.005,-0.002,+0.033,+0.030,-0.99,-0.00,-11.85,-0.000,+0.083,1,+0.030,+0.00,+0.031,+0.0,0,
43,0.312,+0.000,-0.010,-0.015,+0.083,-0.000,+0.003,+0.005,-0.000,+0.029,+0.036,-1.03,-0.00,-11.86,-0.000,+0.087,1,+0.068,+0.00,+0.070,+0.0,0,
