step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.010,-0.152,-0.042,+0.000,+0.003,+0.051,+0.014,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.002,+0.00,+0.000,+0.0,0,
1,0.270,-0.010,-0.125,-0.042,+0.000,+0.003,+0.042,+0.014,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.002,+0.00,+0.000,+0.0,0,
2,0.270,-0.010,-0.101,-0.042,+0.000,+0.003,+0.034,+0.014,-0.001,-0.002,+0.000,-2.94,+0.00,-9.47,+0.001,+0.301,1,-0.001,+0.00,+0.000,+0.0,0,
3,0.270,-0.008,-0.080,-0.042,+0.000,+0.003,+0.027,+0.014,+0.017,+0.043,-0.001,-2.14,-0.10,-9.63,-0.011,+0.219,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.270,-0.009,-0.031,-0.038,+0.000,+0.003,+0.010,+0.013,-0.002,+0.340,+0.022,-0.73,+0.00,-9.54,+0.000,+0.076,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.270,-0.002,-0.029,-0.038,+0.000,+0.001,+0.010,+0.013,+0.046,+0.253,+0.134,-0.02,+0.00,-9.50,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.270,+0.002,-0.048,-0.015,+0.000,-0.001,+0.016,+0.005,+0.019,+0.065,+0.124,-0.01,+0.00,-9.88,+0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.270,+0.003,-0.040,-0.000,+0.000,-0.001,+0.013,+0.000,-0.003,+0.134,+0.044,-0.02,-0.00,-10.05,-0.000,+0.002,1,+0.227,+0.00,+0.228,+0.0,0,
8,0.270,+0.005,-0.039,+0.009,+0.000,-0.002,+0.013,-0.003,-0.003,+0.144,+0.014,-0.02,-0.00,-10.08,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.270,+0.005,-0.042,+0.015,+0.000,-0.002,+0.014,-0.005,-0.008,+0.107,-0.024,-0.03,-0.00,-10.11,-0.000,+0.003,1,+0.013,+0.00,+0.015,+0.0,0,
10,0.270,-0.001,-0.041,-0.010,+0.000,+0.000,+0.014,+0.003,-0.009,+0.113,-0.029,-0.03,-0.00,-10.11,-0.000,+0.003,1,+0.042,+0.00,+0.044,+0.0,0,
11,0.270,-0.000,-0.040,-0.009,+0.000,+0.000,+0.013,+0.003,+0.002,+0.114,-0.010,-0.04,+0.00,-10.11,+0.000,+0.004,1,+0.037,+0.00,+0.039,+0.0,0,
12,0.270,+0.001,-0.040,-0.006,+0.000,-0.000,+0.013,+0.002,+0.004,+0.108,+0.034,-0.06,+0.00,-10.10,+0.000,+0.005,1,-0.001,+0.00,+0.000,+0.0,0,
13,0.270,+0.005,-0.041,+0.012,+0.000,-0.002,+0.014,-0.004,+0.000,+0.107,+0.031,-0.06,-0.00,-10.10,-0.000,+0.006,1,-0.002,+0.00,+0.000,+0.0,0,
14,0.270,+0.003,-0.040,+0.009,+0.000,-0.001,+0.013,-0.003,-0.008,+0.108,-0.005,-0.08,-0.00,-10.09,-0.000,+0.007,1,-0.001,+0.00,+0.000,+0.0,0,
15,0.270,-0.000,-0.040,-0.000,+0.000,+0.000,+0.013,+0.000,-0.008,+0.107,-0.038,-0.09,-0.00,-10.09,-0.000,+0.009,1,-0.002,+0.00,+0.000,+0.0,0,
16,0.279,+0.000,-0.040,-0.000,+0.018,-0.000,+0.013,+0.000,-0.001,+0.104,-0.026,-0.10,-0.00,-10.08,-0.000,+0.010,1,-0.002,+0.00,+0.000,+0.0,0,
17,0.281,-0.001,-0.039,-0.005,+0.022,+0.000,+0.013,+0.002,-0.000,+0.102,+0.011,-0.12,-0.00,-10.36,-0.000,+0.012,1,-0.001,+0.00,+0.000,+0.0,0,
18,0.270,+0.001,-0.043,-0.000,+0.000,-0.000,+0.014,+0.000,+0.000,+0.101,+0.009,+0.29,+0.00,-10.69,+0.000,-0.027,1,-0.002,+0.00,+0.000,+0.0,0,
19,0.270,+0.001,-0.041,+0.000,+0.000,-0.000,+0.014,-0.000,+0.000,+0.107,+0.005,-0.16,-0.00,-10.18,-0.000,+0.016,1,-0.001,+0.00,+0.000,+0.0,0,
20,0.270,+0.000,-0.040,+0.000,+0.000,-0.000,+0.013,-0.000,-0.001,+0.110,+0.001,-0.18,-0.00,-9.83,-0.000,+0.018,1,-0.002,+0.00,+0.000,+0.0,0,
21,0.270,+0.001,-0.040,+0.002,+0.000,-0.000,+0.013,-0.001,-0.001,+0.101,-0.002,-0.20,-0.00,-9.77,-0.000,+0.021,1,-0.002,+0.00,+0.000,+0.0,0,
22,0.272,+0.001,-0.038,+0.004,+0.004,-0.000,+0.013,-0.001,-0.001,+0.100,-0.002,-0.22,-0.00,-9.85,-0.000,+0.023,1,-0.001,+0.00,+0.000,+0.0,0,
23,0.275,+0.002,-0.037,+0.009,+0.011,-0.001,+0.012,-0.003,-0.002,+0.098,-0.005,-0.25,-0.00,-10.05,-0.000,+0.025,1,-0.002,+0.00,+0.000,+0.0,0,
24,0.295,-0.002,-0.036,-0.007,+0.049,+0.001,+0.012,+0.002,-0.004,+0.093,-0.014,-0.28,-0.00,-10.20,-0.000,+0.027,1,-0.002,+0.00,+0.000,+0.0,0,
25,0.292,-0.002,-0.036,-0.008,+0.045,+0.001,+0.012,+0.003,+0.000,+0.092,-0.013,-0.30,+0.00,-10.63,+0.000,+0.028,1,-0.002,+0.00,+0.000,+0.0,0,
26,0.293,-0.001,-0.035,-0.006,+0.046,+0.000,+0.012,+0.002,+0.006,+0.091,+0.017,-0.33,+0.00,-11.05,+0.000,+0.030,1,-0.002,+0.00,+0.000,+0.0,0,
27,0.295,+0.001,-0.034,+0.000,+0.050,-0.000,+0.011,-0.000,+0.002,+0.088,+0.024,-0.36,+0.00,-11.20,+0.000,+0.032,1,-0.002,+0.00,+0.000,+0.0,0,
28,0.297,+0.000,-0.033,+0.000,+0.053,-0.000,+0.011,-0.000,-0.001,+0.085,+0.008,-0.39,-0.00,-11.32,-0.000,+0.035,1,-0.002,+0.00,+0.000,+0.0,0,
29,0.296,-0.001,-0.032,-0.005,+0.052,+0.000,+0.011,+0.002,-0.001,+0.083,-0.006,-0.43,-0.00,-11.41,-0.000,+0.038,1,-0.001,+0.00,+0.000,+0.0,0,
30,0.297,-0.001,-0.031,-0.005,+0.055,+0.000,+0.010,+0.002,+0.000,+0.081,-0.003,-0.46,+0.00,-11.44,+0.000,+0.040,1,-0.002,+0.00,+0.000,+0.0,0,
31,0.301,+0.001,-0.030,+0.000,+0.062,-0.000,+0.010,-0.000,+0.002,+0.078,+0.013,-0.50,+0.00,-11.47,+0.000,+0.044,1,-0.001,+0.00,+0.000,+0.0,0,
32,0.301,+0.001,-0.029,+0.000,+0.063,-0.000,+0.010,-0.000,+0.001,+0.078,+0.014,-0.52,-0.00,-11.52,-0.000,+0.045,1,-0.002,+0.00,+0.000,+0.0,0,
33,0.301,+0.000,-0.028,+0.000,+0.063,-0.000,+0.009,-0.000,-0.002,+0.072,-0.001,-0.57,-0.00,-11.64,-0.000,+0.049,1,-0.002,+0.00,+0.000,+0.0,0,
34,0.305,+0.000,-0.026,+0.000,+0.069,-0.000,+0.009,-0.000,-0.001,+0.070,-0.004,-0.60,-0.00,-11.66,-0.000,+0.051,1,-0.001,+0.00,+0.000,+0.0,0,
35,0.305,-0.001,-0.026,-0.004,+0.070,+0.000,+0.009,+0.001,-0.000,+0.067,-0.001,-0.64,-0.00,-11.72,-0.000,+0.055,1,+0.009,+0.00,+0.010,+0.0,0,
36,0.305,-0.001,-0.025,-0.004,+0.070,+0.000,+0.008,+0.001,+0.001,+0.065,+0.005,-0.68,+0.00,-11.80,+0.000,+0.058,1,+0.007,+0.00,+0.009,+0.0,0,
37,0.307,+0.001,-0.023,+0.000,+0.073,-0.000,+0.008,-0.000,+0.002,+0.062,+0.012,-0.73,+0.00,-11.82,+0.000,+0.061,1,+0.032,+0.00,+0.034,+0.0,0,
38,0.308,-0.001,-0.022,-0.007,+0.077,+0.000,+0.007,+0.002,-0.001,+0.059,+0.008,-0.77,-0.00,-11.84,-0.000,+0.065,1,+0.014,+0.00,+0.015,+0.0,0,
