step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.008,-0.188,-0.038,+0.000,+0.003,+0.063,+0.013,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.000,+0.00,+0.000,+0.0,0,
1,0.270,-0.008,-0.161,-0.038,+0.000,+0.003,+0.054,+0.013,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
2,0.270,-0.008,-0.138,-0.038,+0.000,+0.003,+0.046,+0.013,+0.005,-0.006,+0.000,-2.97,-0.03,-9.54,-0.003,+0.301,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.270,-0.009,-0.099,-0.038,+0.000,+0.003,+0.033,+0.013,-0.004,+0.160,-0.000,-2.19,-0.03,-10.28,-0.003,+0.210,1,-0.001,+0.00,+0.000,+0.0,0,
4,0.270,-0.005,-0.046,-0.017,+0.000,+0.002,+0.015,+0.006,-0.000,+0.449,+0.016,-0.50,-0.00,-9.50,-0.000,+0.052,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.270,-0.006,-0.064,-0.052,+0.000,+0.002,+0.021,+0.017,+0.042,+0.194,+0.113,-0.04,+0.00,-9.59,+0.000,+0.005,1,-0.001,+0.00,+0.000,+0.0,0,
6,0.270,+0.008,-0.065,+0.018,+0.000,-0.003,+0.022,-0.006,+0.014,+0.132,+0.077,-0.37,+0.00,-9.84,+0.000,+0.038,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.271,+0.002,-0.057,-0.007,+0.001,-0.001,+0.019,+0.002,+0.009,+0.193,+0.083,-0.02,+0.00,-10.03,+0.000,+0.002,1,-0.001,+0.00,+0.000,+0.0,0,
8,0.274,-0.000,-0.055,-0.004,+0.008,+0.000,+0.018,+0.001,-0.013,+0.171,-0.016,-0.02,-0.00,-10.10,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.274,+0.001,-0.055,-0.008,+0.009,-0.000,+0.018,+0.003,+0.004,+0.151,-0.017,-0.04,+0.00,-10.21,+0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
10,0.274,+0.001,-0.050,-0.009,+0.009,-0.000,+0.017,+0.003,+0.003,+0.153,+0.014,-0.39,-0.00,-10.18,-0.000,+0.039,1,-0.001,+0.00,+0.000,+0.0,0,
11,0.276,-0.000,-0.050,-0.011,+0.013,+0.000,+0.017,+0.004,-0.000,+0.147,+0.025,-0.05,-0.00,-10.32,-0.000,+0.004,1,-0.001,+0.00,+0.000,+0.0,0,
12,0.279,+0.002,-0.051,+0.000,+0.018,-0.001,+0.017,-0.000,+0.001,+0.135,+0.024,-0.05,+0.00,-10.37,+0.000,+0.005,1,-0.002,+0.00,+0.000,+0.0,0,
13,0.279,+0.003,-0.050,+0.004,+0.017,-0.001,+0.017,-0.001,-0.002,+0.136,+0.012,-0.07,-0.00,-10.49,-0.000,+0.006,1,-0.002,+0.00,+0.000,+0.0,0,
14,0.281,+0.003,-0.049,+0.009,+0.023,-0.001,+0.016,-0.003,-0.005,+0.133,-0.005,-0.08,-0.00,-10.54,-0.000,+0.007,1,+0.015,+0.00,+0.016,+0.0,0,
15,0.281,+0.002,-0.050,+0.004,+0.022,-0.001,+0.017,-0.001,-0.005,+0.130,-0.015,-0.09,-0.00,-10.58,-0.000,+0.009,1,-0.002,+0.00,+0.000,+0.0,0,
16,0.284,-0.001,-0.049,-0.004,+0.027,+0.000,+0.016,+0.001,-0.005,+0.129,-0.020,-0.11,-0.00,-10.66,-0.000,+0.010,1,-0.002,+0.00,+0.000,+0.0,0,
17,0.287,-0.000,-0.043,-0.005,+0.035,+0.000,+0.014,+0.002,+0.002,+0.128,-0.000,-0.73,-0.00,-10.46,-0.000,+0.070,1,+0.013,+0.00,+0.015,+0.0,0,
18,0.287,+0.002,-0.044,+0.004,+0.035,-0.001,+0.015,-0.001,+0.002,+0.118,+0.016,-0.15,+0.00,-10.85,+0.000,+0.014,1,+0.005,+0.00,+0.007,+0.0,0,
19,0.287,+0.002,-0.046,+0.004,+0.035,-0.001,+0.015,-0.001,-0.001,+0.110,+0.013,-0.16,-0.00,-10.94,-0.000,+0.015,1,+0.010,+0.00,+0.012,+0.0,0,
20,0.290,+0.001,-0.045,+0.003,+0.040,-0.000,+0.015,-0.001,-0.005,+0.117,-0.010,-0.19,-0.00,-10.98,-0.000,+0.017,1,+0.018,+0.00,+0.020,+0.0,0,
21,0.291,+0.000,-0.044,-0.000,+0.043,-0.000,+0.015,+0.000,-0.002,+0.116,-0.015,-0.21,-0.00,-11.06,-0.000,+0.019,1,-0.002,+0.00,+0.000,+0.0,0,
22,0.294,-0.002,-0.044,-0.009,+0.048,+0.001,+0.015,+0.003,+0.000,+0.112,-0.001,-0.24,-0.00,-11.14,-0.000,+0.021,1,+0.014,+0.00,+0.015,+0.0,0,
23,0.295,-0.002,-0.041,-0.010,+0.050,+0.001,+0.014,+0.003,+0.001,+0.112,+0.006,-0.63,-0.00,-10.97,-0.000,+0.058,1,+0.030,+0.00,+0.031,+0.0,0,
24,0.297,+0.000,-0.041,-0.004,+0.055,-0.000,+0.014,+0.001,+0.005,+0.107,+0.022,-0.29,+0.00,-11.29,+0.000,+0.026,1,-0.002,+0.00,+0.000,+0.0,0,
25,0.297,-0.000,-0.041,-0.004,+0.055,+0.000,+0.014,+0.001,+0.001,+0.103,+0.021,-0.32,-0.00,-11.40,-0.000,+0.028,1,+0.014,+0.00,+0.016,+0.0,0,
26,0.298,+0.001,-0.040,+0.003,+0.056,-0.000,+0.013,-0.001,+0.000,+0.103,+0.006,-0.36,-0.00,-11.45,-0.000,+0.031,1,+0.014,+0.00,+0.016,+0.0,0,
27,0.302,+0.002,-0.041,+0.005,+0.064,-0.001,+0.014,-0.002,+0.001,+0.103,+0.005,-0.38,+0.00,-11.45,+0.000,+0.034,1,+0.017,+0.00,+0.018,+0.0,0,
28,0.303,-0.000,-0.040,-0.000,+0.067,+0.000,+0.013,+0.000,-0.004,+0.101,-0.005,-0.42,-0.00,-11.55,-0.000,+0.036,1,+0.025,+0.00,+0.027,+0.0,0,
29,0.303,-0.002,-0.039,-0.008,+0.066,+0.001,+0.013,+0.003,-0.001,+0.101,-0.009,-0.46,-0.00,-11.67,-0.000,+0.039,1,+0.026,+0.00,+0.028,+0.0,0,
30,0.302,-0.000,-0.038,-0.005,+0.065,+0.000,+0.013,+0.002,+0.003,+0.098,+0.003,-0.47,+0.00,-11.72,+0.000,+0.040,1,+0.006,+0.00,+0.007,+0.0,0,
31,0.306,-0.000,-0.038,-0.005,+0.071,+0.000,+0.013,+0.002,+0.003,+0.095,+0.021,-0.52,+0.00,-11.70,+0.000,+0.045,1,+0.033,+0.00,+0.034,+0.0,0,
32,0.308,+0.001,-0.037,+0.001,+0.076,-0.000,+0.012,-0.000,+0.000,+0.095,+0.015,-0.56,-0.00,-11.75,-0.000,+0.048,1,+0.007,+0.00,+0.009,+0.0,0,
33,0.306,-0.002,-0.035,-0.010,+0.073,+0.001,+0.012,+0.003,-0.001,+0.092,+0.002,-0.61,-0.00,-11.85,-0.000,+0.052,1,+0.028,+0.00,+0.029,+0.0,0,
34,0.311,-0.001,-0.034,-0.007,+0.082,+0.000,+0.011,+0.002,-0.001,+0.090,-0.002,-0.64,-0.00,-11.85,-0.000,+0.054,1,+0.020,+0.00,+0.022,+0.0,0,
35,0.311,-0.001,-0.033,-0.007,+0.082,+0.000,+0.011,+0.002,+0.004,+0.085,+0.020,-0.71,+0.00,-11.95,+0.000,+0.059,1,+0.016,+0.00,+0.018,+0.0,0,
36,0.311,-0.001,-0.032,-0.007,+0.082,+0.000,+0.011,+0.002,+0.002,+0.084,+0.021,-0.73,-0.00,-11.99,-0.000,+0.061,1,+0.041,+0.00,+0.043,+0.0,0,
37,0.311,-0.001,-0.031,-0.007,+0.082,+0.000,+0.010,+0.002,+0.001,+0.081,+0.015,-0.77,-0.00,-12.00,-0.000,+0.064,1,-0.002,+0.00,+0.000,+0.0,0,
38,0.312,-0.002,-0.029,-0.011,+0.084,+0.001,+0.010,+0.004,+0.002,+0.078,+0.013,-0.81,-0.00,-11.98,-0.000,+0.068,1,-0.002,+0.00,+0.000,+0.0,0,
39,0.304,+0.008,-0.028,+0.028,+0.067,-0.003,+0.009,-0.009,+0.003,+0.073,+0.019,-0.87,+0.00,-11.97,+0.000,+0.072,1,-0.002,+0.00,+0.000,+0.0,0,
40,0.293,+0.010,-0.026,+0.049,+0.046,-0.003,+0.009,-0.016,-0.014,+0.070,-0.011,-0.93,-0.00,-11.31,-0.000,+0.082,1,-0.001,+0.00,+0.000,+0.0,0,
41,0.291,+0.008,-0.024,+0.048,+0.043,-0.003,+0.008,-0.016,-0.024,+0.066,-0.082,-0.97,-0.00,-10.36,-0.000,+0.093,1,-0.002,+0.00,+0.000,+0.0,0,
42,0.270,+0.009,-0.021,+0.060,+0.000,-0.003,+0.007,-0.020,-0.020,+0.060,-0.132,-1.02,-0.00,-9.84,-0.000,+0.103,1,-0.002,+0.00,+0.000,+0.0,0,
43,0.328,-0.000,-0.016,+0.021,+0.115,+0.000,+0.005,-0.007,-0.019,+0.054,-0.127,-1.06,-0.00,-8.53,-0.000,+0.123,1,-0.002,+0.00,+0.000,+0.0,0,
44,0.317,-0.000,-0.015,+0.020,+0.094,+0.000,+0.005,-0.007,-0.010,+0.045,-0.106,-1.10,+0.00,-11.00,+0.000,+0.100,1,+0.006,+0.00,+0.008,+0.0,0,
45,0.316,+0.001,-0.015,+0.016,+0.091,-0.000,+0.005,-0.005,+0.003,+0.039,-0.027,-1.16,+0.00,-11.92,+0.000,+0.097,1,+0.016,+0.00,+0.018,+0.0,0,
46,0.314,+0.001,-0.014,+0.019,+0.088,-0.000,+0.005,-0.006,-0.001,+0.038,-0.025,-1.22,+0.00,-12.01,+0.000,+0.101,1,+0.026,+0.00,+0.028,+0.0,0,
47,0.314,-0.001,-0.012,+0.013,+0.087,+0.000,+0.004,-0.004,-0.002,+0.036,-0.036,-1.26,+0.00,-11.97,+0.000,+0.105,1,+0.004,+0.00,+0.006,+0.0,0,
48,0.314,-0.002,-0.011,+0.003,+0.088,+0.001,+0.004,-0.001,-0.000,+0.033,-0.041,-1.32,+0.00,-11.90,+0.000,+0.110,1,+0.031,+0.00,+0.033,+0.0,0,
49,0.317,-0.003,-0.009,-0.000,+0.094,+0.001,+0.003,+0.000,+0.003,+0.030,-0.028,-1.34,+0.00,-11.87,+0.000,+0.113,1,+0.043,+0.00,+0.045,+0.0,0,
50,0.314,-0.001,-0.008,+0.002,+0.088,+0.000,+0.003,-0.001,+0.006,+0.024,+0.003,-1.43,+0.00,-11.88,+0.000,+0.120,1,+0.078,+0.00,+0.079,+0.0,0,
51,0.316,-0.002,-0.006,-0.003,+0.091,+0.001,+0.002,+0.001,+0.005,+0.022,+0.008,-1.49,+0.00,-11.85,+0.000,+0.125,1,+0.088,+0.00,+0.090,+0.0,0,
52,0.315,-0.003,-0.004,-0.009,+0.091,+0.001,+0.001,+0.003,+0.003,+0.017,-0.000,-1.53,+0.00,-11.80,+0.000,+0.129,1,+0.104,+0.00,+0.106,+0.0,0,
53,0.312,-0.002,-0.002,-0.007,+0.085,+0.001,+0.001,+0.002,+0.007,+0.012,+0.006,-1.58,+0.00,-11.77,+0.000,+0.133,1,+0.087,+0.00,+0.089,+0.0,0,
54,0.311,-0.000,-0.000,+0.000,+0.082,+0.000,+0.000,-0.000,+0.007,+0.008,+0.022,-1.64,+0.00,-11.53,+0.000,+0.141,1,+0.134,+0.00,+0.136,+0.0,0,
55,0.308,-0.000,+0.002,+0.000,+0.075,+0.000,-0.001,-0.000,+0.002,+0.004,+0.015,-1.69,+0.00,-11.26,+0.000,+0.149,1,+0.112,+0.00,+0.114,+0.0,0,
