step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.006,-0.152,-0.047,+0.000,+0.002,+0.051,+0.016,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.270,-0.003,-0.126,-0.033,+0.000,+0.001,+0.042,+0.011,+0.006,-0.005,+0.000,-3.02,-0.04,-9.22,-0.005,+0.317,1,+0.047,+0.00,+0.048,+0.0,0,
2,0.270,-0.005,-0.102,-0.033,+0.000,+0.002,+0.034,+0.011,-0.006,+0.001,+0.008,-2.81,-0.01,-9.43,-0.001,+0.290,1,+0.057,+0.00,+0.058,+0.0,0,
3,0.270,-0.004,-0.056,-0.032,+0.000,+0.001,+0.019,+0.011,+0.001,+0.245,+0.001,-1.49,+0.01,-10.10,+0.001,+0.146,1,+0.103,+0.00,+0.105,+0.0,0,
4,0.270,-0.002,-0.034,-0.034,+0.000,+0.001,+0.011,+0.011,+0.014,+0.323,+0.069,-0.09,+0.00,-9.22,+0.000,+0.010,1,+0.095,+0.00,+0.097,+0.0,0,
5,0.270,-0.001,-0.059,-0.024,+0.000,+0.000,+0.020,+0.008,+0.009,+0.092,+0.111,+0.42,+0.00,-9.91,+0.000,-0.043,1,-0.001,+0.00,+0.000,+0.0,0,
6,0.270,-0.002,-0.045,-0.024,+0.000,+0.001,+0.015,+0.008,+0.003,+0.133,+0.069,-1.05,-0.00,-9.76,-0.001,+0.107,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.270,+0.002,-0.040,-0.000,+0.000,-0.001,+0.013,+0.000,+0.005,+0.149,+0.038,-0.02,+0.00,-10.07,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.270,+0.000,-0.042,-0.006,+0.000,-0.000,+0.014,+0.002,-0.001,+0.112,+0.025,-0.02,-0.00,-10.10,-0.000,+0.002,1,-0.001,+0.00,+0.000,+0.0,0,
9,0.270,+0.004,-0.043,+0.025,+0.000,-0.001,+0.014,-0.008,-0.003,+0.112,+0.011,-0.03,-0.00,-10.11,-0.000,+0.003,1,-0.002,+0.00,+0.000,+0.0,0,
10,0.270,+0.003,-0.041,+0.025,+0.000,-0.001,+0.014,-0.008,-0.008,+0.122,-0.038,-0.04,-0.00,-10.11,-0.000,+0.004,1,-0.001,+0.00,+0.000,+0.0,0,
11,0.270,-0.000,-0.041,+0.001,+0.000,+0.000,+0.014,-0.000,-0.007,+0.114,-0.069,-0.05,-0.00,-10.10,-0.000,+0.005,1,-0.002,+0.00,+0.000,+0.0,0,
12,0.270,+0.002,-0.041,+0.013,+0.000,-0.001,+0.014,-0.004,+0.001,+0.110,-0.038,-0.06,+0.00,-10.10,+0.000,+0.006,1,-0.002,+0.00,+0.000,+0.0,0,
13,0.270,+0.003,-0.040,+0.022,+0.000,-0.001,+0.013,-0.007,-0.001,+0.109,-0.005,-0.07,-0.00,-10.10,-0.000,+0.007,1,-0.001,+0.00,+0.000,+0.0,0,
