step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.001,-0.206,-0.006,+0.000,+0.000,+0.069,+0.002,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.270,-0.001,-0.179,-0.005,+0.000,+0.000,+0.060,+0.002,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
2,0.270,-0.002,-0.155,-0.004,+0.000,+0.001,+0.052,+0.001,-0.008,-0.001,+0.000,-2.99,+0.04,-9.43,+0.004,+0.307,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.270,-0.001,-0.084,-0.005,+0.000,+0.000,+0.028,+0.002,+0.001,+0.407,+0.001,-1.60,+0.00,-10.26,+0.000,+0.155,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.270,-0.000,-0.067,-0.004,+0.000,+0.000,+0.022,+0.001,+0.004,+0.393,+0.008,-0.03,+0.00,-9.20,+0.000,+0.003,1,-0.001,+0.00,+0.000,+0.0,0,
5,0.270,+0.000,-0.078,-0.003,+0.000,-0.000,+0.026,+0.001,+0.004,+0.222,+0.015,-0.02,+0.00,-9.59,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.270,-0.001,-0.077,-0.004,+0.000,+0.000,+0.026,+0.001,-0.000,+0.185,+0.012,-0.02,-0.00,-9.91,-0.000,+0.002,1,+0.003,+0.00,+0.005,+0.0,0,
7,0.270,+0.001,-0.067,+0.001,+0.000,-0.000,+0.022,-0.000,+0.001,+0.224,+0.006,-0.02,+0.00,-10.04,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.270,-0.039,-0.066,-0.175,+0.000,+0.013,+0.022,+0.058,-0.000,+0.191,+0.003,-0.03,-0.00,-10.09,-0.000,+0.003,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.270,+0.190,-0.063,+0.794,+0.000,-0.063,+0.021,-0.265,+0.075,+0.182,+0.212,-0.03,+0.01,-10.17,+0.001,+0.003,1,-0.003,+0.00,+0.000,+0.0,0,
10,0.270,+0.181,-0.058,+0.825,+0.000,-0.060,+0.019,-0.275,-0.068,+0.213,+0.258,-0.05,-0.01,-13.14,-0.000,+0.004,1,-0.003,+0.00,+0.000,+0.0,0,
11,0.270,+0.103,-0.040,+0.750,+0.000,-0.034,+0.013,-0.250,-0.438,+0.245,-1.705,-0.06,-0.04,-14.01,-0.003,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
12,0.270,+0.098,-0.058,+0.750,+0.000,-0.033,+0.019,-0.250,-0.309,+0.076,-2.485,-0.05,-0.02,-9.03,-0.002,+0.006,1,-0.002,+0.00,+0.000,+0.0,0,
13,0.270,-0.111,-0.055,-0.175,+0.000,+0.037,+0.018,+0.058,-0.202,+0.121,-1.850,-0.07,-0.01,-8.62,-0.001,+0.008,1,-0.002,+0.00,+0.000,+0.0,0,
14,0.270,-0.109,-0.030,-0.275,+0.000,+0.036,+0.010,+0.092,+0.041,+0.232,-0.960,-0.09,+0.01,-13.26,+0.001,+0.007,1,-0.002,+0.00,+0.000,+0.0,0,
15,0.297,-0.128,-0.040,-0.527,+0.053,+0.043,+0.013,+0.176,+0.282,+0.142,+0.570,-0.10,+0.03,-11.73,+0.002,+0.008,1,-0.002,+0.00,+0.000,+0.0,0,
16,0.298,-0.086,-0.052,-0.428,+0.056,+0.029,+0.017,+0.143,+0.287,+0.057,+1.380,-0.11,+0.02,-10.88,+0.002,+0.010,1,-0.002,+0.00,+0.000,+0.0,0,
17,0.299,-0.048,-0.048,-0.310,+0.057,+0.016,+0.016,+0.103,+0.239,+0.116,+1.313,-0.13,+0.02,-11.35,+0.002,+0.012,1,-0.002,+0.00,+0.000,+0.0,0,
18,0.299,-0.033,-0.048,-0.223,+0.058,+0.011,+0.016,+0.074,+0.114,+0.120,+0.691,-0.16,+0.01,-11.56,+0.001,+0.014,1,-0.002,+0.00,+0.000,+0.0,0,
19,0.302,-0.022,-0.049,-0.176,+0.064,+0.007,+0.016,+0.059,+0.078,+0.114,+0.420,-0.18,+0.01,-11.60,+0.001,+0.016,1,-0.001,+0.00,+0.000,+0.0,0,
20,0.303,-0.015,-0.051,-0.157,+0.066,+0.005,+0.017,+0.052,+0.068,+0.117,+0.380,-0.20,+0.01,-11.65,+0.000,+0.017,1,-0.002,+0.00,+0.000,+0.0,0,
21,0.305,-0.009,-0.049,-0.120,+0.071,+0.003,+0.016,+0.040,+0.035,+0.123,+0.342,-0.24,+0.00,-11.77,+0.000,+0.020,1,-0.002,+0.00,+0.000,+0.0,0,
22,0.307,-0.004,-0.049,-0.103,+0.073,+0.001,+0.016,+0.034,+0.032,+0.122,+0.325,-0.25,+0.00,-11.82,+0.000,+0.022,1,-0.002,+0.00,+0.000,+0.0,0,
23,0.307,-0.001,-0.049,-0.083,+0.074,+0.000,+0.016,+0.028,+0.014,+0.119,+0.244,-0.28,+0.00,-11.92,+0.000,+0.024,1,-0.002,+0.00,+0.000,+0.0,0,
24,0.310,+0.001,-0.048,-0.069,+0.081,-0.000,+0.016,+0.023,+0.006,+0.119,+0.188,-0.31,+0.00,-11.97,+0.000,+0.026,1,-0.001,+0.00,+0.000,+0.0,0,
25,0.301,+0.004,-0.049,-0.049,+0.061,-0.001,+0.016,+0.016,+0.003,+0.119,+0.164,-0.34,-0.00,-12.02,-0.000,+0.028,1,-0.002,+0.00,+0.000,+0.0,0,
26,0.300,+0.005,-0.048,-0.036,+0.061,-0.002,+0.016,+0.012,-0.006,+0.118,+0.132,-0.37,-0.00,-11.80,-0.000,+0.032,1,+0.066,+0.00,+0.068,+0.0,0,
27,0.302,+0.004,-0.046,-0.034,+0.064,-0.001,+0.015,+0.011,-0.011,+0.117,+0.089,-0.41,-0.00,-11.26,-0.000,+0.036,1,+0.014,+0.00,+0.016,+0.0,0,
28,0.302,+0.004,-0.045,-0.029,+0.064,-0.001,+0.015,+0.010,-0.010,+0.114,+0.066,-0.44,-0.00,-11.34,-0.000,+0.039,1,+0.033,+0.00,+0.034,+0.0,0,
29,0.304,+0.004,-0.044,-0.026,+0.068,-0.001,+0.015,+0.009,-0.008,+0.111,+0.067,-0.48,-0.00,-11.49,-0.000,+0.042,1,+0.041,+0.00,+0.042,+0.0,0,
30,0.305,+0.003,-0.044,-0.027,+0.071,-0.001,+0.015,+0.009,-0.009,+0.109,+0.064,-0.51,-0.00,-11.58,-0.000,+0.044,1,+0.014,+0.00,+0.016,+0.0,0,
31,0.306,+0.003,-0.042,-0.023,+0.071,-0.001,+0.014,+0.008,-0.007,+0.107,+0.057,-0.56,-0.00,-11.64,-0.000,+0.048,1,+0.059,+0.00,+0.060,+0.0,0,
32,0.305,+0.003,-0.041,-0.018,+0.071,-0.001,+0.014,+0.006,-0.005,+0.107,+0.055,-0.60,-0.00,-11.66,-0.000,+0.051,1,-0.002,+0.00,+0.000,+0.0,0,
33,0.307,+0.004,-0.039,-0.012,+0.075,-0.001,+0.013,+0.004,-0.007,+0.101,+0.048,-0.69,-0.00,-11.62,-0.000,+0.059,1,+0.084,+0.00,+0.086,+0.0,0,
34,0.308,+0.001,-0.038,-0.019,+0.075,-0.000,+0.013,+0.006,-0.008,+0.097,+0.034,-0.69,-0.00,-11.66,-0.000,+0.059,1,+0.016,+0.00,+0.017,+0.0,0,
35,0.309,+0.001,-0.037,-0.019,+0.077,-0.000,+0.012,+0.006,-0.005,+0.094,+0.026,-0.73,-0.00,-11.68,-0.000,+0.063,1,+0.051,+0.00,+0.052,+0.0,0,
36,0.309,+0.001,-0.035,-0.020,+0.078,-0.000,+0.012,+0.007,-0.001,+0.092,+0.038,-0.77,-0.00,-11.70,-0.000,+0.066,1,+0.046,+0.00,+0.047,+0.0,0,
37,0.309,+0.003,-0.034,-0.007,+0.078,-0.001,+0.011,+0.002,-0.002,+0.089,+0.046,-0.81,-0.00,-11.71,-0.000,+0.069,1,+0.051,+0.00,+0.052,+0.0,0,
38,0.309,+0.003,-0.032,-0.002,+0.078,-0.001,+0.011,+0.001,-0.005,+0.085,+0.038,-0.87,-0.00,-11.69,-0.000,+0.074,1,+0.064,+0.00,+0.066,+0.0,0,
39,0.310,+0.002,-0.030,-0.003,+0.081,-0.001,+0.010,+0.001,-0.009,+0.081,+0.009,-0.92,-0.00,-11.66,-0.000,+0.079,1,+0.034,+0.00,+0.035,+0.0,0,
40,0.311,+0.002,-0.029,-0.003,+0.081,-0.001,+0.010,+0.001,-0.006,+0.076,-0.003,-0.96,-0.00,-11.66,-0.000,+0.082,1,+0.081,+0.00,+0.083,+0.0,0,
41,0.311,-0.000,-0.027,-0.011,+0.081,+0.000,+0.009,+0.004,-0.004,+0.073,+0.004,-1.01,-0.00,-11.66,-0.000,+0.087,1,+0.073,+0.00,+0.075,+0.0,0,
42,0.309,+0.000,-0.025,-0.008,+0.077,-0.000,+0.008,+0.003,-0.002,+0.070,+0.014,-1.07,-0.00,-11.64,-0.000,+0.091,1,+0.103,+0.00,+0.105,+0.0,0,
43,0.310,+0.001,-0.023,-0.007,+0.081,-0.000,+0.008,+0.002,+0.000,+0.065,+0.026,-1.12,-0.00,-11.53,-0.000,+0.097,1,+0.054,+0.00,+0.056,+0.0,0,
44,0.311,-0.002,-0.021,-0.018,+0.082,+0.001,+0.007,+0.006,-0.002,+0.059,+0.020,-1.18,-0.00,-11.52,-0.000,+0.102,1,+0.115,+0.00,+0.116,+0.0,0,
45,0.309,-0.002,-0.020,-0.018,+0.079,+0.001,+0.007,+0.006,-0.000,+0.057,+0.016,-1.22,-0.00,-11.51,-0.000,+0.106,1,+0.053,+0.00,+0.055,+0.0,0,
46,0.309,-0.000,-0.018,-0.012,+0.077,+0.000,+0.006,+0.004,+0.006,+0.051,+0.036,-1.28,-0.00,-11.46,-0.000,+0.111,1,+0.152,+0.00,+0.154,+0.0,0,
47,0.307,-0.001,-0.015,-0.013,+0.075,+0.000,+0.005,+0.004,+0.002,+0.047,+0.042,-1.33,-0.00,-11.29,-0.000,+0.118,1,+0.136,+0.00,+0.137,+0.0,0,
48,0.306,+0.001,-0.013,-0.005,+0.072,-0.000,+0.004,+0.002,-0.000,+0.041,+0.028,-1.39,-0.00,-11.15,-0.000,+0.124,1,+0.109,+0.00,+0.111,+0.0,0,
49,0.305,+0.000,+0.001,-0.006,+0.070,-0.000,-0.000,+0.002,-0.000,+0.035,+0.021,-2.74,-0.04,-10.06,-0.004,+0.266,1,+0.152,+0.00,+0.153,+0.0,0,
