step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.000,-0.206,-0.000,+0.000,+0.000,+0.069,+0.000,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.000,+0.00,+0.000,+0.0,0,
1,0.270,-0.001,-0.178,-0.000,+0.000,+0.000,+0.059,+0.000,-0.007,-0.010,-0.000,-3.05,+0.04,-8.42,+0.005,+0.348,1,+0.001,+0.00,+0.004,+0.0,0,
2,0.270,-0.002,-0.148,+0.001,+0.000,+0.001,+0.049,-0.000,-0.021,+0.054,-0.002,-2.67,+0.08,-9.80,+0.008,+0.266,1,-0.001,+0.00,+0.000,+0.0,0,
3,0.270,-0.002,-0.075,-0.003,+0.000,+0.001,+0.025,+0.001,-0.002,+0.470,-0.001,-1.24,-0.00,-10.04,-0.000,+0.123,1,+0.013,+0.00,+0.015,+0.0,0,
4,0.270,+0.000,-0.069,-0.004,+0.000,-0.000,+0.023,+0.001,+0.013,+0.363,+0.003,-0.02,+0.00,-9.36,+0.000,+0.003,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.270,-0.001,-0.088,-0.005,+0.000,+0.000,+0.029,+0.002,+0.003,+0.159,+0.008,+0.17,+0.00,-9.79,+0.000,-0.018,1,+0.041,+0.00,+0.042,+0.0,0,
6,0.270,-0.000,-0.075,-0.002,+0.000,+0.000,+0.025,+0.001,+0.000,+0.228,+0.012,-0.02,+0.00,-9.98,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.270,+0.001,-0.068,+0.001,+0.000,-0.000,+0.023,-0.000,+0.002,+0.222,+0.009,-0.03,+0.00,-10.07,+0.000,+0.003,1,-0.001,+0.00,+0.000,+0.0,0,
8,0.270,+0.001,-0.068,+0.004,+0.000,-0.000,+0.023,-0.001,-0.001,+0.186,-0.000,-0.03,-0.00,-10.10,-0.000,+0.003,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.270,+0.000,-0.064,+0.001,+0.000,-0.000,+0.021,-0.000,-0.002,+0.183,-0.007,-0.04,-0.00,-10.10,-0.000,+0.003,1,-0.001,+0.00,+0.000,+0.0,0,
10,0.270,+0.000,-0.063,+0.001,+0.000,-0.000,+0.021,-0.000,-0.002,+0.182,-0.011,-0.04,-0.00,-10.10,-0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
11,0.270,-0.000,-0.061,-0.002,+0.000,+0.000,+0.020,+0.001,+0.001,+0.170,-0.004,-0.05,+0.00,-10.10,+0.000,+0.005,1,-0.002,+0.00,+0.000,+0.0,0,
12,0.270,-0.000,-0.059,-0.001,+0.000,+0.000,+0.020,+0.000,+0.000,+0.165,+0.001,-0.06,+0.00,-10.09,+0.000,+0.006,1,-0.001,+0.00,+0.001,+0.0,0,
13,0.270,+0.000,-0.058,-0.001,+0.000,-0.000,+0.019,+0.000,+0.001,+0.159,+0.004,-0.08,+0.00,-10.09,+0.000,+0.008,1,-0.002,+0.00,+0.000,+0.0,0,
