step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.000,-0.152,-0.000,+0.000,+0.000,+0.051,+0.000,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.270,-0.001,-0.124,-0.001,+0.000,+0.000,+0.041,+0.000,-0.007,-0.010,-0.000,-3.05,+0.04,-8.38,+0.005,+0.350,1,+0.023,+0.00,+0.024,+0.0,0,
2,0.270,+0.001,-0.100,-0.003,+0.000,-0.000,+0.033,+0.001,+0.003,-0.005,-0.008,-2.81,+0.10,-9.20,+0.011,+0.296,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.270,+0.004,-0.055,+0.016,+0.000,-0.001,+0.018,-0.005,-0.002,+0.233,-0.001,-1.49,-0.01,-10.09,-0.001,+0.147,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.270,-0.050,-0.033,-0.225,+0.000,+0.017,+0.011,+0.075,-0.003,+0.320,-0.006,-0.01,-0.00,-9.21,-0.000,+0.002,1,+0.137,+0.00,+0.139,+0.0,0,
5,0.270,+0.065,-0.050,+0.250,+0.000,-0.022,+0.017,-0.083,+0.056,+0.118,+0.151,-0.01,+0.00,-9.85,+0.000,+0.001,1,+0.163,+0.00,+0.165,+0.0,0,
6,0.270,+0.013,-0.046,+0.042,+0.000,-0.004,+0.015,-0.014,-0.002,+0.140,+0.231,-0.02,-0.00,-10.77,-0.000,+0.001,1,+0.131,+0.00,+0.132,+0.0,0,
7,0.270,-0.005,-0.046,+0.018,+0.000,+0.002,+0.015,-0.006,-0.094,+0.136,-0.441,-0.02,-0.01,-10.36,-0.001,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.270,+0.002,-0.045,-0.004,+0.000,-0.001,+0.015,+0.001,+0.026,+0.124,-0.209,-0.02,+0.00,-10.23,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.270,+0.000,-0.044,-0.004,+0.000,-0.000,+0.015,+0.001,+0.006,+0.125,+0.080,-0.03,+0.00,-10.12,+0.000,+0.003,1,-0.001,+0.00,+0.000,+0.0,0,
