step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,+0.000,-0.152,+0.002,+0.000,-0.000,+0.051,-0.001,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.270,-0.001,-0.129,+0.002,+0.000,+0.000,+0.043,-0.001,-0.003,-0.009,-0.000,-3.01,-0.07,-10.01,-0.007,+0.292,1,-0.001,+0.00,+0.000,+0.0,0,
2,0.270,-0.002,-0.107,+0.002,+0.000,+0.001,+0.036,-0.001,-0.019,+0.009,-0.001,-2.35,+0.08,-9.29,+0.009,+0.248,1,-0.001,+0.00,+0.001,+0.0,0,
3,0.270,-0.001,-0.051,-0.001,+0.000,+0.000,+0.017,+0.000,-0.002,+0.329,-0.001,-1.21,-0.01,-10.01,-0.001,+0.120,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.270,+0.001,-0.037,-0.000,+0.000,-0.000,+0.012,+0.000,+0.011,+0.325,-0.001,-0.02,+0.00,-9.36,+0.000,+0.002,1,-0.001,+0.00,+0.001,+0.0,0,
5,0.270,-0.000,-0.059,-0.001,+0.000,+0.000,+0.020,+0.000,+0.002,+0.090,-0.000,-0.01,+0.00,-9.82,+0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.270,-0.000,-0.049,-0.000,+0.000,+0.000,+0.016,+0.000,-0.001,+0.152,+0.002,-0.01,-0.00,-10.01,-0.000,+0.001,1,-0.001,+0.00,+0.000,+0.0,0,
7,0.270,+0.001,-0.045,+0.003,+0.000,-0.000,+0.015,-0.001,+0.002,+0.172,+0.002,-0.02,+0.00,-10.07,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.270,+0.001,-0.048,+0.004,+0.000,-0.000,+0.016,-0.001,-0.001,+0.124,-0.004,-0.03,-0.00,-10.10,-0.000,+0.003,1,+0.051,+0.00,+0.053,+0.0,0,
9,0.270,-0.000,-0.045,-0.001,+0.000,+0.000,+0.015,+0.000,-0.001,+0.131,-0.010,-0.03,-0.00,-10.11,-0.000,+0.003,1,-0.002,+0.00,+0.000,+0.0,0,
10,0.270,-0.000,-0.043,-0.000,+0.000,+0.000,+0.014,+0.000,+0.001,+0.130,-0.008,-0.04,+0.00,-10.11,+0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
11,0.270,-0.000,-0.043,-0.001,+0.000,+0.000,+0.014,+0.000,+0.001,+0.118,+0.003,-0.05,+0.00,-10.10,+0.000,+0.005,1,-0.001,+0.00,+0.000,+0.0,0,
12,0.270,+0.000,-0.044,+0.000,+0.000,-0.000,+0.015,-0.000,+0.001,+0.116,+0.004,-0.06,+0.00,-10.10,+0.000,+0.006,1,+0.009,+0.00,+0.010,+0.0,0,
13,0.270,+0.000,-0.042,+0.001,+0.000,-0.000,+0.014,-0.000,+0.000,+0.116,+0.001,-0.07,+0.00,-10.09,+0.000,+0.007,1,-0.002,+0.00,+0.000,+0.0,0,
14,0.270,-0.000,-0.041,-0.000,+0.000,+0.000,+0.014,+0.000,-0.000,+0.113,-0.002,-0.09,-0.00,-10.09,-0.000,+0.009,1,-0.002,+0.00,+0.000,+0.0,0,
15,0.270,-0.000,-0.041,-0.002,+0.000,+0.000,+0.014,+0.001,+0.000,+0.109,-0.002,-0.10,+0.00,-10.08,+0.000,+0.010,1,+0.018,+0.00,+0.019,+0.0,0,
16,0.270,-0.000,-0.041,-0.002,+0.000,+0.000,+0.014,+0.001,+0.001,+0.107,+0.002,-0.12,+0.00,-10.07,+0.000,+0.012,1,-0.002,+0.00,+0.000,+0.0,0,
17,0.289,+0.000,-0.040,-0.001,+0.039,-0.000,+0.013,+0.000,+0.001,+0.107,+0.006,-0.14,+0.00,-10.07,+0.000,+0.014,1,-0.002,+0.00,+0.000,+0.0,0,
18,0.270,+0.003,-0.039,+0.011,+0.001,-0.001,+0.013,-0.004,-0.000,+0.105,+0.003,-0.16,-0.00,-10.66,-0.000,+0.015,1,-0.002,+0.00,+0.000,+0.0,0,
19,0.270,+0.050,-0.039,+0.225,+0.000,-0.017,+0.013,-0.075,-0.005,+0.101,-0.011,-0.18,-0.00,-10.47,-0.000,+0.017,1,-0.002,+0.00,+0.000,+0.0,0,
20,0.294,-0.016,-0.037,-0.004,+0.048,+0.005,+0.012,+0.001,-0.098,+0.105,-0.301,-0.20,-0.01,-9.83,-0.001,+0.021,1,-0.001,+0.00,+0.000,+0.0,0,
21,0.295,-0.028,-0.038,-0.038,+0.049,+0.009,+0.013,+0.013,-0.097,+0.097,-0.508,-0.22,-0.01,-10.43,-0.001,+0.021,1,-0.002,+0.00,+0.000,+0.0,0,
22,0.296,-0.009,-0.037,-0.055,+0.052,+0.003,+0.012,+0.018,+0.086,+0.098,-0.092,-0.24,+0.01,-11.11,+0.001,+0.022,1,-0.002,+0.00,+0.000,+0.0,0,
23,0.297,-0.009,-0.036,-0.043,+0.053,+0.003,+0.012,+0.014,+0.034,+0.091,+0.253,-0.27,+0.00,-11.32,+0.000,+0.024,1,-0.001,+0.00,+0.000,+0.0,0,
24,0.299,-0.006,-0.035,-0.026,+0.057,+0.002,+0.012,+0.009,+0.012,+0.092,+0.183,-0.30,+0.00,-11.44,+0.000,+0.026,1,-0.002,+0.00,+0.000,+0.0,0,
25,0.294,-0.002,-0.034,-0.015,+0.047,+0.001,+0.011,+0.005,+0.018,+0.089,+0.040,-0.33,+0.00,-11.54,+0.000,+0.029,1,-0.002,+0.00,+0.000,+0.0,0,
26,0.294,-0.002,-0.035,-0.015,+0.048,+0.001,+0.012,+0.005,+0.009,+0.087,+0.007,-0.36,+0.00,-11.48,+0.000,+0.031,1,-0.002,+0.00,+0.000,+0.0,0,
27,0.297,-0.001,-0.033,-0.010,+0.054,+0.000,+0.011,+0.003,+0.004,+0.086,+0.024,-0.39,+0.00,-11.31,+0.000,+0.034,1,-0.002,+0.00,+0.000,+0.0,0,
28,0.297,-0.001,-0.032,-0.010,+0.054,+0.000,+0.011,+0.003,+0.005,+0.085,+0.036,-0.42,+0.00,-11.40,+0.000,+0.037,1,-0.002,+0.00,+0.000,+0.0,0,
29,0.299,-0.001,-0.031,-0.008,+0.058,+0.000,+0.010,+0.003,+0.003,+0.080,+0.023,-0.46,+0.00,-11.43,+0.000,+0.040,1,-0.002,+0.00,+0.000,+0.0,0,
30,0.299,-0.000,-0.030,-0.007,+0.058,+0.000,+0.010,+0.002,+0.003,+0.079,+0.017,-0.50,+0.00,-11.48,+0.000,+0.043,1,-0.001,+0.00,+0.000,+0.0,0,
31,0.302,+0.000,-0.030,-0.004,+0.064,-0.000,+0.010,+0.001,+0.002,+0.076,+0.015,-0.53,+0.00,-11.51,+0.000,+0.046,1,-0.002,+0.00,+0.000,+0.0,0,
32,0.303,-0.000,-0.028,-0.004,+0.065,+0.000,+0.009,+0.001,+0.000,+0.073,+0.011,-0.56,-0.00,-11.60,-0.000,+0.049,1,-0.002,+0.00,+0.000,+0.0,0,
33,0.303,+0.000,-0.027,-0.004,+0.067,-0.000,+0.009,+0.001,+0.000,+0.070,+0.008,-0.58,-0.00,-11.69,-0.000,+0.050,1,-0.002,+0.00,+0.000,+0.0,0,
