wall_s,phase,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,gyro_x,gyro_y,gyro_z,acc_z
1784786918.1959,neutral,0.27,0,0,0,-4.789290869666729e-06,2.9996715511515504e-06,4.989241801922617e-07,9.810266494750977
1784786918.2161,neutral,0.27,0,0,0,1.0276455668645212e-06,4.921738309349166e-06,6.165801096358337e-07,9.8099365234375
1784786918.2364,neutral,0.27,0,0,0,-4.462853212316986e-06,2.4131843474606285e-06,2.1308466102709644e-07,9.809898376464844
1784786918.2566,neutral,0.27,0,0,0,4.675132004194893e-06,-4.575345883495174e-06,-1.2382179193082266e-06,9.809869766235352
1784786918.2768,neutral,0.27,0,0,0,1.0396335710538551e-05,-2.5547451514285058e-06,-1.046107740876323e-06,9.809739112854004
1784786918.2971,neutral,0.27,0,0,0,1.1997897217952413e-06,4.415199327922892e-06,3.678190125810943e-07,9.809996604919434
1784786918.3174,neutral,0.27,0,0,0,1.0411969924462028e-05,-2.5801168703765143e-06,-1.0781110404423089e-06,9.809802055358887
1784786918.3381,neutral,0.27,0,0,0,1.2564325970743084e-06,4.380092832434457e-06,3.7002519093221053e-07,9.8100004196167
1784786918.3584,neutral,0.27,0,0,0,1.254515836990322e-06,4.326400357967941e-06,3.561911228189274e-07,9.809996604919434
1784786918.3786,neutral,0.27,0,0,0,1.2680850431934232e-06,4.474793058761861e-06,3.4764838119372143e-07,9.809996604919434
1784786918.3988,neutral,0.27,0,0,0,1.2427137789927656e-06,4.459157025848981e-06,3.5561075151235855e-07,9.80993366241455
1784786918.4191,neutral,0.27,0,0,0,-4.462704055185895e-06,2.185727907999535e-06,9.497659192447827e-08,9.810060501098633
1784786918.4393,neutral,0.27,0,0,0,1.309092340306961e-06,4.465057827474084e-06,3.5262556252746435e-07,9.809999465942383
1784786918.4595,neutral,0.27,0,0,0,1.2270777460798854e-06,4.484527835302288e-06,3.4699803563853493e-07,9.809999465942383
1784786918.4798,neutral,0.27,0,0,0,1.4967238257668214e-06,4.160604021308245e-06,1.8954635550016974e-07,9.810198783874512
1784786918.5000,neutral,0.27,0,0,0,1.3500991826731479e-06,4.455322596186306e-06,3.461056508058391e-07,9.80993366241455
1784786918.5205,neutral,0.27,0,0,0,1.3560004390456015e-06,4.388944034872111e-06,3.463367477252177e-07,9.809930801391602
1784786918.5408,neutral,0.27,0,0,0,-4.154117505095201e-06,2.0258326003386173e-06,-6.565839072436574e-08,9.81026554107666
1784786918.5610,neutral,0.27,0,0,0,1.3110091003909474e-06,4.5187503019405995e-06,3.540011448421865e-07,9.8100004196167
1784786918.5813,neutral,0.27,0,0,0,1.4967238257668214e-06,4.160604021308245e-06,1.8674641921734292e-07,9.810199737548828
1784786918.6015,neutral,0.27,0,0,0,1.2915390925627435e-06,4.436736162460875e-06,3.515399100706418e-07,9.80993366241455
1784786918.6217,neutral,0.27,0,0,0,1.2837210761063034e-06,4.4494217945612036e-06,3.40414288757529e-07,9.809929847717285
1784786918.6419,neutral,0.27,0,0,0,1.4635345451097237e-06,4.157653165748343e-06,1.9481676361010614e-07,9.810136795043945
1784786918.6622,neutral,0.27,0,0,0,-4.3572354115894996e-06,2.12820123124402e-06,1.0753461765489192e-07,9.810063362121582
1784786918.6825,neutral,0.27,0,0,0,1.5474658994207857e-06,4.191875632386655e-06,1.9088426483904186e-07,9.810200691223145
1784786918.7027,neutral,0.27,0,0,0,1.2642506135307485e-06,4.367407200334128e-06,3.5207011706006597e-07,9.809930801391602
1784786918.7231,neutral,0.27,0,0,0,1.2934563073940808e-06,4.490429091674741e-06,3.5002875620193663e-07,9.80993366241455
1784786918.7434,neutral,0.27,0,0,0,4.659644673665753e-06,-4.777431513502961e-06,-1.354247501694772e-06,9.809868812561035
1784786918.7637,pitch_pos,0.27,0,1.5,0,1.2329785477049882e-06,4.418149728735443e-06,3.4756388345158484e-07,9.8100004196167
1784786918.7839,pitch_pos,0.27,0,1.5,0,-5.109461199026555e-06,-3.2835214369697496e-05,-4.674862793763168e-05,9.809791564941406
1784786918.8042,pitch_pos,0.27,0,1.5,0,-0.00019427007646299899,0.00022138570784591138,7.541938884969568e-06,9.80996036529541
1784786918.8245,pitch_pos,0.27,0,1.5,0,-0.00024391125771217048,0.00032102002296596766,-2.2509993868879974e-05,9.809563636779785
1784786918.8447,pitch_pos,0.27,0,1.5,0,-0.0004481352516449988,0.0005508346948772669,4.2448289605090395e-05,9.810684204101562
1784786918.8650,pitch_pos,0.27,0,1.5,0,-0.0004474724701140076,0.0006361010018736124,3.572056084522046e-05,9.809453964233398
1784786918.8853,pitch_pos,0.27,0,1.5,0,-0.0004409679095260799,0.0006255466141737998,2.9581302442238666e-05,9.810187339782715
1784786918.9060,pitch_pos,0.27,0,1.5,0,0.9636861681938171,-1.6901328563690186,-0.20221665501594543,-37.41851043701172
1784786918.9264,pitch_pos,0.27,0,1.5,0,-0.14771366119384766,-5.174088954925537,-0.06844872236251831,-21.45526123046875
1784786918.9466,pitch_pos,0.27,0,1.5,0,-0.20519304275512695,-4.782110214233398,0.03509587049484253,-4.799302101135254
1784786918.9668,pitch_pos,0.27,0,1.5,0,-0.019841432571411133,-3.9806244373321533,0.05831870436668396,-2.8333983421325684
1784786918.9870,pitch_pos,0.27,0,1.5,0,0.15517759323120117,-3.237367868423462,0.003370821475982666,-10.09605884552002
1784786919.0072,pitch_pos,0.27,0,1.5,0,0.002164125442504883,-3.473231554031372,0.008747518062591553,-11.6452054977417
1784786919.0274,pitch_pos,0.27,0,1.5,0,-0.008368968963623047,-4.029717922210693,0.0011788606643676758,-10.88949203491211
1784786919.0477,pitch_pos,0.27,0,1.5,0,-0.026072025299072266,-4.510969161987305,0.01775062084197998,-9.00305461883545
1784786919.0683,pitch_pos,0.27,0,1.5,0,-0.1467423439025879,-4.517616271972656,0.045674920082092285,-8.380962371826172
1784786919.0889,pitch_pos,0.27,0,1.5,0,-0.23408889770507812,-4.331244468688965,0.01741814613342285,-8.647568702697754
1784786919.1091,pitch_pos,0.27,0,1.5,0,-0.15309619903564453,-4.262878894805908,-0.00372314453125,-9.098487854003906
1784786919.1294,pitch_pos,0.27,0,1.5,0,-0.08711957931518555,-4.256246089935303,-0.01772451400756836,-9.622705459594727
1784786919.1496,pitch_pos,0.27,0,1.5,0,-0.0904388427734375,-4.287349700927734,-0.010479092597961426,-10.019617080688477
1784786919.1699,pitch_pos,0.27,0,1.5,0,-0.0920267105102539,-4.291168212890625,-0.0035964250564575195,-10.130833625793457
1784786919.1901,pitch_pos,0.27,0,1.5,0,-0.08336544036865234,-4.288784027099609,0.003432154655456543,-10.233619689941406
1784786919.2107,pitch_pos,0.27,0,1.5,0,-0.07548856735229492,-4.287208080291748,0.004854083061218262,-10.270792007446289
1784786919.2311,pitch_pos,0.27,0,1.5,0,-0.0646657943725586,-4.287408828735352,0.002509593963623047,-10.286478042602539
1784786919.2514,pitch_pos,0.27,0,1.5,0,0.23146343231201172,-8.722613334655762,0.9935355186462402,1.4254226684570312
1784786919.2716,pitch_pos,0.27,0,1.5,0,-0.31662654876708984,-11.134201049804688,0.19206571578979492,19.512672424316406
1784786919.2920,pitch_pos,0.27,0,1.5,0,-0.11866116523742676,-2.7032392024993896,-0.08509254455566406,-15.444111824035645
1784786919.3141,pitch_pos,0.27,0,1.5,0,0.0071375370025634766,-3.039206027984619,-0.14039313793182373,-16.042600631713867
1784786919.3344,pitch_pos,0.27,0,1.5,0,-0.061727046966552734,-4.49345588684082,-0.08930099010467529,-8.802892684936523
1784786919.3547,pitch_pos,0.27,0,1.5,0,-0.07757043838500977,-4.532393455505371,-0.03361690044403076,-6.773428916931152
1784786919.3752,neutral,0.27,0,0,0,-0.0528717041015625,-4.333029270172119,0.02558302879333496,-6.083933353424072
1784786919.3955,neutral,0.27,0,0,0,-0.026510000228881836,-3.4202499389648438,0.03609311580657959,-12.665470123291016
1784786919.4157,neutral,0.27,0,0,0,-0.03542304039001465,-1.221863031387329,0.02568817138671875,-12.790789604187012
1784786919.4360,neutral,0.27,0,0,0,-0.03599002957344055,0.23596718907356262,0.004649832844734192,-9.093019485473633
1784786919.4562,neutral,0.27,0,0,0,-0.02562689781188965,-0.15807509422302246,-0.009748117998242378,-6.878209114074707
1784786919.4767,neutral,0.27,0,0,0,-0.02480754256248474,-0.3343808352947235,-0.009429201483726501,-6.709486961364746
1784786919.4969,neutral,0.27,0,0,0,-0.02410799264907837,-0.3403794765472412,-0.004341840744018555,-6.850513458251953
1784786919.5171,neutral,0.27,0,0,0,-0.02140803635120392,-0.23131249845027924,0.0017406269907951355,-7.231812477111816
1784786919.5374,neutral,0.27,0,0,0,-0.019970759749412537,-0.206305131316185,0.0026943273842334747,-7.3943071365356445
1784786919.5577,neutral,0.27,0,0,0,-0.01868806779384613,-0.19654497504234314,0.002438928931951523,-7.518917083740234
1784786919.5779,neutral,0.27,0,0,0,-0.01655171811580658,-0.1839129626750946,0.0004891008138656616,-7.650429725646973
1784786919.5981,neutral,0.27,0,0,0,-0.06964874267578125,-19.18912696838379,0.12623095512390137,-16.176851272583008
1784786919.6183,neutral,0.27,0,0,0,-0.11809825897216797,-10.113859176635742,0.09308767318725586,-22.570127487182617
1784786919.6387,neutral,0.27,0,0,0,-0.07140398025512695,2.3358891010284424,0.04155100882053375,-19.684295654296875
1784786919.6589,neutral,0.27,0,0,0,0.8893859386444092,0.8970426917076111,0.18195310235023499,-8.214472770690918
1784786919.6793,neutral,0.27,0,0,0,1.0702342987060547,9.256448745727539,0.05061136186122894,241.83889770507812
1784786919.6996,neutral,0.27,0,0,0,-0.03168082237243652,-2.4317479133605957,0.0006605535745620728,-6.492604732513428
1784786919.7198,neutral,0.27,0,0,0,0.032789409160614014,-0.6855810880661011,0.023415474221110344,61.23953628540039
1784786919.7401,neutral,0.27,0,0,0,-0.008946014568209648,-0.028133045881986618,0.011553713120520115,10.766824722290039
1784786919.7603,neutral,0.27,0,0,0,-0.003231092356145382,-0.012051654048264027,0.007395849097520113,10.017937660217285
1784786919.7806,neutral,0.27,0,0,0,-0.00018615694716572762,-0.006356725003570318,0.0052635204046964645,9.837230682373047
1784786919.8008,neutral,0.27,0,0,0,0.00044886721298098564,-0.00585989048704505,0.005379264708608389,9.805852890014648
1784786919.8211,neutral,0.27,0,0,0,0.0006232257001101971,-0.006046779919415712,0.005696934647858143,9.801227569580078
1784786919.8413,neutral,0.27,0,0,0,0.0006515136919915676,-0.006803962867707014,0.006371818948537111,9.800224304199219
1784786919.8616,neutral,0.27,0,0,0,0.0010097194463014603,-0.0071811368688941,0.006411218550056219,9.799215316772461
1784786919.8818,neutral,0.27,0,0,0,-0.009365599602460861,0.0015938719734549522,0.00024355050118174404,10.216998100280762
1784786919.9022,neutral,0.27,0,0,0,-1.762336069077719e-06,-1.0925799870165065e-05,-3.7071384184628187e-08,9.810284614562988
1784786919.9224,neutral,0.27,0,0,0,-6.16603892922285e-06,-6.771783773729112e-07,1.498145138612017e-06,9.810227394104004
1784786919.9427,neutral,0.27,0,0,0,-3.4569493436720222e-06,-3.886584636347834e-07,6.969766559450363e-07,9.810201644897461
1784786919.9629,neutral,0.27,0,0,0,-1.7475992990512168e-06,-4.3233671931375284e-07,2.9336587203943054e-07,9.80999755859375
1784786919.9831,neutral,0.27,0,0,0,-1.3677436072612181e-06,-4.4204324467500555e-07,1.9825478148050024e-07,9.809999465942383
1784786920.0035,neutral,0.27,0,0,0,-8.240288025262998e-07,-4.5593654363074165e-07,6.427931253938368e-08,9.80999755859375
1784786920.0238,neutral,0.27,0,0,0,-4.076113668816106e-07,-3.473290348665614e-07,9.335080264349926e-09,9.809999465942383
1784786920.0441,neutral,0.27,0,0,0,-3.524291969370097e-07,-2.2949089384383115e-07,-2.5074781362377507e-08,9.80999755859375
1784786920.0644,neutral,0.27,0,0,0,-2.88441015072749e-07,-3.5037416523664433e-07,-4.4190414882905316e-08,9.809996604919434
1784786920.0846,neutral,0.27,0,0,0,-6.499658411485143e-08,-3.560837171789899e-07,-6.370758853790903e-08,9.809996604919434
1784786920.1049,neutral,0.27,0,0,0,-8.429583431279752e-08,-2.3634243007109035e-07,-8.016930053145188e-08,9.809993743896484
1784786920.1256,neutral,0.27,0,0,0,-6.195136847964022e-08,-2.3691339379183773e-07,-8.315879540532478e-08,9.809996604919434
1784786920.1459,neutral,0.27,0,0,0,-1.0968543051603774e-07,-3.54941846580914e-07,-9.267942857604794e-08,9.809999465942383
1784786920.1661,neutral,0.27,0,0,0,-3.2158808949134254e-08,-2.3767464085722168e-07,-7.629721210378193e-08,9.809996604919434
1784786920.1863,pitch_neg,0.27,0,-1.5,0,-6.567547927716078e-08,-2.3681823790866474e-07,-8.943533913452484e-08,9.809993743896484
1784786920.2067,pitch_neg,0.27,0,-1.5,0,-1.2899995454063173e-05,-1.2787668310920708e-05,2.4484481855324702e-06,9.809733390808105
1784786920.2269,pitch_neg,0.27,0,-1.5,0,0.00015235939645208418,-6.516682333312929e-06,-5.928438258706592e-05,9.80993938446045
1784786920.2472,pitch_neg,0.27,0,-1.5,0,-3.3158761652885005e-05,-2.538730223022867e-05,6.671992196061183e-06,9.810211181640625
1784786920.2674,pitch_neg,0.27,0,-1.5,0,-8.914000318327453e-06,-5.257634256849997e-06,8.799595889286138e-06,9.809983253479004
1784786920.2878,pitch_neg,0.27,0,-1.5,0,-1.3579914593719877e-05,-5.853897164342925e-06,9.944656085281167e-06,9.809956550598145
1784786920.3080,pitch_neg,0.27,0,-1.5,0,-1.4590149476134684e-05,-6.3050738390302286e-06,1.0228241080767475e-05,9.81019401550293
1784786920.3282,pitch_neg,0.27,0,-1.5,0,-4.438289761310443e-05,4.950044967699796e-06,9.079898518393748e-06,9.810420036315918
1784786920.3485,pitch_neg,0.27,0,-1.5,0,-1.7817474144976586e-06,1.864824844233226e-05,7.85475640441291e-06,9.809557914733887
1784786920.3687,pitch_neg,0.27,0,-1.5,0,-4.560912566375919e-05,4.50438164989464e-06,9.154404324362986e-06,9.810194969177246
1784786920.3889,pitch_neg,0.27,0,-1.5,0,-3.830505011137575e-05,-5.6991011661011726e-06,7.071047548379283e-06,9.81023120880127
1784786920.4092,pitch_neg,0.27,0,-1.5,0,9.393197251483798e-05,-9.064386540558189e-05,-2.445780592097435e-05,9.809800148010254
1784786920.4294,pitch_neg,0.27,0,-1.5,0,-3.8841317291371524e-05,-5.685396899934858e-06,6.944386313989526e-06,9.809805870056152
1784786920.4497,pitch_neg,0.27,0,-1.5,0,-3.892324457410723e-05,-5.68330506212078e-06,6.988625045778463e-06,9.81000804901123
1784786920.4699,pitch_neg,0.27,0,-1.5,0,9.343295823782682e-05,-9.063113247975707e-05,-2.4308790671057068e-05,9.810019493103027
1784786920.4901,pitch_neg,0.27,0,-1.5,0,-3.880135773215443e-05,-6.163412763271481e-06,6.992351700318977e-06,9.809802055358887
1784786920.5104,pitch_neg,0.27,0,-1.5,0,-4.646566594601609e-05,4.526271368376911e-06,9.453357961319853e-06,9.81019401550293
1784786920.5309,pitch_neg,0.27,0,-1.5,0,9.41303587751463e-05,-9.017194679472595e-05,-2.4522525563952513e-05,9.809996604919434
1784786920.5513,pitch_neg,0.27,0,-1.5,0,-3.905731500708498e-05,-5.6798780860845e-06,6.9304164753702935e-06,9.8100004196167
1784786920.5715,pitch_neg,0.27,0,-1.5,0,-2.817039785441011e-06,1.8674702005228028e-05,8.055921171035152e-06,9.809762954711914
1784786920.5917,pitch_neg,0.27,0,-1.5,0,8.621079905424267e-05,-8.042971603572369e-05,-2.2103429728304036e-05,9.81019115447998
1784786920.6120,pitch_neg,0.27,0,-1.5,0,-3.8841317291371524e-05,-5.685396899934858e-06,7.153003480198095e-06,9.810230255126953
1784786920.6322,pitch_neg,0.27,0,-1.5,0,0.00012620647612493485,-6.952688272576779e-05,-2.411972855043132e-05,9.809774398803711
1784786920.6525,pitch_neg,0.27,0,-1.5,0,9.279241203330457e-05,-9.061474702320993e-05,-2.434884117974434e-05,9.809794425964355
1784786920.6728,pitch_neg,0.27,0,-1.5,0,-4.581294706440531e-05,4.986588464817032e-06,9.613079782866407e-06,9.810432434082031
1784786920.6930,pitch_neg,0.27,0,-1.5,0,8.552758663427085e-05,-7.945828838273883e-05,-2.2039634131942876e-05,9.810186386108398
1784786920.7133,pitch_neg,0.27,0,-1.5,0,9.3596798251383e-05,-9.063529432751238e-05,-2.4511349693057127e-05,9.809799194335938
1784786920.7337,pitch_neg,0.27,0,-1.5,0,-4.5798049541190267e-05,4.986210115021095e-06,9.529260751151014e-06,9.810425758361816
1784786920.7543,pitch_neg,0.27,0,-1.5,0,0.00012581174087245017,-6.951681280042976e-05,-2.4136961656040512e-05,9.809563636779785
1784786920.7745,pitch_neg,0.27,0,-1.5,0,-6.419847522920463e-06,1.4473828741756734e-05,7.33181923351367e-06,9.809576034545898
1784786920.7948,neutral,0.27,0,0,0,-3.884876423398964e-05,-5.685207725036889e-06,7.175819973781472e-06,9.810025215148926
1784786920.8150,neutral,0.27,0,0,0,8.443862498097587e-06,1.981793320737779e-05,5.477560989675112e-06,9.809633255004883
1784786920.8353,neutral,0.27,0,0,0,0.002272970974445343,0.09105732291936874,0.001176024554297328,11.175901412963867
1784786920.8556,neutral,0.27,0,0,0,-0.001436084508895874,0.3442244231700897,-0.000532256904989481,11.061967849731445
1784786920.8760,neutral,0.27,0,0,0,-0.001265108585357666,0.36080968379974365,-0.0015274281613528728,9.604280471801758
1784786920.8963,neutral,0.27,0,0,0,-0.0015140548348426819,-0.08056293427944183,-0.000484332034830004,6.854835510253906
1784786920.9165,neutral,0.27,0,0,0,-0.00024831295013427734,-0.6870068311691284,0.0017626257613301277,5.555529594421387
1784786920.9369,neutral,0.27,0,0,0,0.0062155574560165405,-0.11714541167020798,-0.0005891790497116745,18.893383026123047
1784786920.9571,neutral,0.27,0,0,0,0.00010680370178306475,-0.00011863820691360161,-3.1452233088202775e-05,9.836869239807129
1784786920.9773,neutral,0.27,0,0,0,-7.306408861040836e-06,-1.2930613593198359e-05,3.47815262102813e-06,9.810705184936523
1784786920.9976,neutral,0.27,0,0,0,2.7951482479693368e-05,3.4594995668157935e-06,1.9977906049462035e-06,9.809106826782227
1784786921.0178,neutral,0.27,0,0,0,-6.023292371537536e-07,-1.715634971333202e-05,8.082840281531389e-07,9.81023120880127
1784786921.0381,neutral,0.27,0,0,0,3.0702540243510157e-07,-1.729883297230117e-05,4.602748049364891e-07,9.810003280639648
1784786921.0583,neutral,0.27,0,0,0,0.00018085163901560009,-9.748662705533206e-06,-6.481289892690256e-05,9.809398651123047
1784786921.0784,neutral,0.27,0,0,0,9.985385986510664e-05,-1.829217217164114e-05,-6.679127545794472e-05,9.80982494354248
1784786921.0986,neutral,0.27,0,0,0,3.474079858278856e-05,3.882265446009114e-06,3.9100206095099566e-07,9.809773445129395
1784786921.1189,neutral,0.27,0,0,0,0.00014902546536177397,2.445401332806796e-05,-6.521319301100448e-05,9.809772491455078
1784786921.1393,neutral,0.27,0,0,0,-0.00017504807328805327,8.38919950183481e-05,3.081756949541159e-05,9.810081481933594
1784786921.1595,neutral,0.27,0,0,0,-0.00010317894339095801,2.7439993573352695e-05,6.777764792786911e-05,9.809738159179688
1784786921.1798,neutral,0.27,0,0,0,-0.00023489574959967285,0.00011189428914804012,9.901070734485984e-05,9.80992317199707
1784786921.2000,neutral,0.27,0,0,0,-0.00010240163828711957,2.825487172231078e-05,6.794391083531082e-05,9.809991836547852
1784786921.2203,neutral,0.27,0,0,0,8.592368249082938e-05,-8.948513277573511e-05,-3.32037998305168e-05,9.80984115600586
1784786921.2405,neutral,0.27,0,0,0,8.617048297310248e-05,-8.901446562958881e-05,-3.283897603978403e-05,9.810096740722656
1784786921.2608,neutral,0.27,0,0,0,-0.00023489681188948452,0.00011272907431703061,9.941365715349093e-05,9.809991836547852
1784786921.2811,neutral,0.27,0,0,0,8.57997583807446e-05,-8.864723349688575e-05,-3.28025889757555e-05,9.810099601745605
1784786921.3014,neutral,0.27,0,0,0,0.00011868325964314863,-0.00012347320443950593,-3.2871954317670316e-05,9.809825897216797
1784786921.3217,neutral,0.27,0,0,0,-0.00010230108455289155,2.825231058523059e-05,6.79757067700848e-05,9.809988975524902
1784786921.3419,neutral,0.27,0,0,0,-0.00020201866573188454,0.00013311517250258476,9.938120638253167e-05,9.80969524383545
1784786921.3621,neutral,0.27,0,0,0,-0.00010230175394099206,2.8371563530527055e-05,6.795334775233641e-05,9.809988975524902
1784786921.3823,neutral,0.27,0,0,0,-0.00014536301023326814,-3.917666617780924e-06,6.521593604702502e-05,9.810164451599121
1784786921.4026,neutral,0.27,0,0,0,3.500824823277071e-05,3.994678991148248e-06,3.1872659178588947e-07,9.809778213500977
1784786921.4228,neutral,0.27,0,0,0,0.0001492719165980816,2.4328473955392838e-05,-6.528863013954833e-05,9.809768676757812
1784786921.4430,neutral,0.27,0,0,0,-0.00010219273099210113,2.753404260147363e-05,6.754030619049445e-05,9.80992603302002
1784786921.4632,neutral,0.27,0,0,0,0.00018180908227805048,-1.0488613042980433e-05,-6.538075831485912e-05,9.809906005859375
1784786921.4834,neutral,0.27,0,0,0,8.59209758345969e-05,-8.900809189071879e-05,-3.285329512436874e-05,9.810096740722656
1784786921.5037,neutral,0.27,0,0,0,8.627474744571373e-05,-8.901711407816038e-05,-3.285254570073448e-05,9.810096740722656
1784786921.5240,neutral,0.27,0,0,0,7.977948553161696e-05,-0.00010053747246274725,-3.236707198084332e-05,9.809927940368652
1784786921.5443,neutral,0.27,0,0,0,-0.00014194220420904458,4.989509761799127e-05,3.089298843406141e-05,9.810088157653809
1784786921.5646,neutral,0.27,0,0,0,-0.00023475625494029373,0.00011224845366086811,9.909115033224225e-05,9.8097505569458
1784786921.5848,neutral,0.27,0,0,0,-0.0002349824644625187,0.00011273125710431486,9.944099292624742e-05,9.809990882873535
1784786921.6050,yaw_pos,0.27,0,0,1.5,-0.00023487815633416176,0.00011272857955191284,9.941843745764345e-05,9.809988975524902
1784786921.6252,yaw_pos,0.27,0,0,1.5,-0.002044341526925564,-0.0001838821917772293,0.00047653965884819627,9.79529094696045
1784786921.6454,yaw_pos,0.27,0,0,1.5,0.0006830935599282384,0.001142257358878851,0.001104020862840116,9.794513702392578
1784786921.6657,yaw_pos,0.27,0,0,1.5,0.0030125565826892853,-8.122366853058338e-05,0.0006867190240882337,9.803278923034668
1784786921.6860,yaw_pos,0.27,0,0,1.5,0.003489257302135229,-0.0004459621850401163,0.0006527648656629026,9.804567337036133
1784786921.7062,yaw_pos,0.27,0,0,1.5,0.004300328437238932,-0.0008011274039745331,0.0005038215313106775,9.80756664276123
1784786921.7266,yaw_pos,0.27,0,0,1.5,0.006243753246963024,0.0014676032587885857,0.0011187305208295584,9.822071075439453
1784786921.7471,yaw_pos,0.27,0,0,1.5,0.0028252992779016495,-0.005551260896027088,-0.0008421355742029846,9.795562744140625
1784786921.7676,yaw_pos,0.27,0,0,1.5,0.006489594466984272,0.0012661553919315338,0.001044934499077499,9.824403762817383
1784786921.7878,yaw_pos,0.27,0,0,1.5,0.002902860753238201,-0.00564809562638402,-0.0008451970643363893,9.795106887817383
1784786921.8081,yaw_pos,0.27,0,0,1.5,0.006666239816695452,0.0012279683724045753,0.0010267990874126554,9.824172973632812
1784786921.8283,yaw_pos,0.27,0,0,1.5,0.006663385778665543,0.0011932244524359703,0.001025019446387887,9.823844909667969
1784786921.8486,yaw_pos,0.27,0,0,1.5,0.006671917624771595,0.0012167375534772873,0.0010332344099879265,9.824481964111328
1784786921.8688,yaw_pos,0.27,0,0,1.5,0.003078257665038109,-0.005712018348276615,-0.0008628281648270786,9.795256614685059
1784786921.8891,yaw_pos,0.27,0,0,1.5,0.0029412508010864258,-0.005627664737403393,-0.0008301746565848589,9.795467376708984
1784786921.9093,yaw_pos,0.27,0,0,1.5,0.006663969252258539,0.0012359661050140858,0.0010343036847189069,9.824275970458984
1784786921.9296,yaw_pos,0.27,0,0,1.5,0.006632228381931782,0.001200048252940178,0.0010314543033018708,9.824318885803223
1784786921.9498,yaw_pos,0.27,0,0,1.5,0.006659694015979767,0.0012354166246950626,0.001035257475450635,9.824285507202148
1784786921.9700,yaw_pos,0.27,0,0,1.5,0.0030372440814971924,-0.005702503025531769,-0.0008613953250460327,9.795478820800781
1784786921.9903,yaw_pos,0.27,0,0,1.5,0.0066660381853580475,0.0012247017584741116,0.0010329951765015721,9.824091911315918
1784786922.0105,yaw_pos,0.27,0,0,1.5,0.0029288134537637234,-0.005699316039681435,-0.0008350344724021852,9.795193672180176
1784786922.0308,yaw_pos,0.27,0,0,1.5,0.0031828610226511955,-0.0057355621829628944,-0.0009308959706686437,9.796541213989258
1784786922.0510,yaw_pos,0.27,0,0,1.5,0.0029041492380201817,-0.005617897026240826,-0.0008295764564536512,9.795694351196289
1784786922.0714,yaw_pos,0.27,0,0,1.5,0.00665742252022028,0.0012352406047284603,0.0010357333812862635,9.824491500854492
1784786922.0917,yaw_pos,0.27,0,0,1.5,-0.338537335395813,0.9875763654708862,-1.0871875286102295,-31.48587417602539
1784786922.1121,yaw_pos,0.27,0,0,1.5,-0.13699734210968018,1.508721947669983,-4.599266052246094,-12.751792907714844
1784786922.1323,yaw_pos,0.27,0,0,1.5,0.14540934562683105,0.9100173115730286,-5.30105447769165,-0.6805341839790344
1784786922.1527,yaw_pos,0.27,0,0,1.5,0.0697394609451294,0.7619764804840088,-5.007704257965088,1.3474409580230713
1784786922.1729,yaw_pos,0.27,0,0,1.5,-0.025874197483062744,0.7078117728233337,-4.176024436950684,0.2139500379562378
1784786922.1931,yaw_pos,0.27,0,0,1.5,-0.03882181644439697,0.6637686491012573,-3.4671685695648193,-2.940396547317505
1784786922.2135,neutral,0.27,0,0,0,-0.03432726860046387,0.6227936744689941,-3.4244136810302734,-4.6118245124816895
1784786922.2339,neutral,0.27,0,0,0,-0.005936682224273682,0.5639808177947998,-3.327651023864746,-12.338519096374512
1784786922.2542,neutral,0.27,0,0,0,0.0809573233127594,0.5068275928497314,-1.7683842182159424,-17.089401245117188
1784786922.2744,neutral,0.27,0,0,0,0.06268808245658875,0.4554486572742462,-0.008584346622228622,-14.043806076049805
1784786922.2947,neutral,0.27,0,0,0,-0.015045218169689178,0.46198922395706177,0.8386405110359192,-8.799153327941895
1784786922.3150,neutral,0.27,0,0,0,-0.04904051125049591,0.4458308219909668,0.7397902607917786,-7.549902439117432
1784786922.3353,neutral,0.27,0,0,0,-0.031002573668956757,0.3944023847579956,0.24725747108459473,-7.849186897277832
1784786922.3555,neutral,0.27,0,0,0,-0.015796005725860596,0.3640373945236206,-0.03866512328386307,-8.11513900756836
1784786922.3759,neutral,0.27,0,0,0,-0.003915309906005859,0.32348689436912537,-0.238444522023201,-8.674385070800781
1784786922.3962,neutral,0.27,0,0,0,-0.00508483499288559,0.29689469933509827,-0.14364218711853027,-9.106524467468262
1784786922.4165,neutral,0.27,0,0,0,0.4658856689929962,0.7174587249755859,-0.1077379360795021,-12.26830005645752
1784786922.4367,neutral,0.27,0,0,0,0.21985074877738953,0.48089799284935,-0.047143854200839996,-11.493659019470215
1784786922.4570,neutral,0.27,0,0,0,0.1801087111234665,0.30329200625419617,-0.03413010016083717,-11.920750617980957
1784786922.4774,neutral,0.27,0,0,0,-0.023650383576750755,0.08776002377271652,-0.006132957525551319,-11.004132270812988
1784786922.4977,neutral,0.27,0,0,0,-0.22089937329292297,0.052442848682403564,0.044410351663827896,-10.030376434326172
1784786922.5180,neutral,0.27,0,0,0,-0.16899210214614868,0.09675389528274536,0.038456570357084274,-10.05645751953125
1784786922.5383,neutral,0.27,0,0,0,-0.04897601157426834,0.14033833146095276,0.01420542411506176,-10.088281631469727
