step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.282,+0.000,-0.152,-0.000,+0.025,-0.000,+0.051,+0.000,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.000,+0.00,+0.000,+0.0,0,
1,0.282,+0.000,-0.125,-0.000,+0.025,-0.000,+0.042,+0.000,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,+0.000,+0.00,+0.002,+0.0,0,
2,0.282,+0.001,-0.094,-0.000,+0.025,-0.000,+0.031,+0.000,+0.004,+0.098,+0.001,-2.20,+0.03,-10.14,+0.003,+0.213,1,+0.014,+0.00,+0.016,+0.0,0,
3,0.282,+0.001,-0.052,-0.000,+0.025,-0.000,+0.017,+0.000,+0.001,+0.325,+0.001,-1.11,+0.00,-10.06,+0.000,+0.110,1,-0.004,+0.00,-0.002,+0.0,0,
4,0.282,-0.000,-0.044,-0.000,+0.025,+0.000,+0.015,+0.000,-0.004,+0.282,-0.000,-0.02,-0.00,-9.85,-0.000,+0.002,1,+0.010,+0.00,+0.011,+0.0,0,
5,0.282,+0.000,-0.060,-0.000,+0.025,-0.000,+0.020,+0.000,-0.000,+0.103,-0.000,-0.01,-0.00,-10.44,-0.000,+0.001,1,+0.013,+0.00,+0.015,+0.0,0,
6,0.282,+0.000,-0.050,-0.000,+0.025,-0.000,+0.017,+0.000,-0.000,+0.163,+0.000,-0.02,-0.00,-10.68,-0.000,+0.002,1,+0.025,+0.00,+0.026,+0.0,0,
7,0.282,+0.000,-0.046,-0.000,+0.025,-0.000,+0.015,+0.000,-0.001,+0.163,+0.000,-0.02,-0.00,-10.76,-0.000,+0.002,1,+0.038,+0.00,+0.040,+0.0,0,
8,0.282,+0.000,-0.048,-0.000,+0.025,-0.000,+0.016,+0.000,-0.001,+0.130,-0.000,-0.03,-0.00,-10.80,-0.000,+0.002,1,-0.106,+0.00,-0.104,+0.0,0,
9,0.282,+0.000,-0.046,-0.000,+0.025,-0.000,+0.015,+0.000,-0.000,+0.132,-0.000,-0.03,-0.00,-10.81,-0.000,+0.003,1,-0.003,+0.00,-0.001,+0.0,0,
10,0.282,+0.000,-0.044,-0.000,+0.025,-0.000,+0.015,+0.000,-0.000,+0.129,-0.000,-0.04,-0.00,-10.80,-0.000,+0.004,1,-0.005,+0.00,-0.003,+0.0,0,
11,0.282,+0.000,-0.044,-0.000,+0.025,-0.000,+0.015,+0.000,-0.000,+0.121,+0.000,-0.05,-0.00,-10.79,-0.000,+0.005,1,+0.155,+0.00,+0.157,+0.0,0,
12,0.282,+0.000,-0.043,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.118,+0.000,-0.06,-0.00,-10.78,-0.000,+0.006,1,+0.009,+0.00,+0.010,+0.0,0,
13,0.282,+0.000,-0.043,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.115,-0.000,-0.07,-0.00,-10.77,-0.000,+0.007,1,-0.001,+0.00,+0.001,+0.0,0,
14,0.282,+0.000,-0.042,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.114,-0.000,-0.09,-0.00,-10.76,-0.000,+0.008,1,+0.011,+0.00,+0.013,+0.0,0,
15,0.282,+0.000,-0.041,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.111,+0.000,-0.10,-0.00,-10.75,-0.000,+0.009,1,-0.002,+0.00,-0.000,+0.0,0,
16,0.282,+0.000,-0.041,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.108,+0.000,-0.12,-0.00,-10.73,-0.000,+0.011,1,+0.039,+0.00,+0.040,+0.0,0,
17,0.282,+0.000,-0.040,-0.000,+0.025,-0.000,+0.013,+0.000,-0.000,+0.105,-0.000,-0.14,-0.00,-10.72,-0.000,+0.013,1,+0.012,+0.00,+0.014,+0.0,0,
18,0.282,+0.000,-0.041,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.104,-0.000,-0.15,-0.00,-10.71,-0.000,+0.014,1,-0.193,+0.00,-0.191,+0.0,0,
19,0.282,+0.000,-0.040,-0.000,+0.025,-0.000,+0.013,+0.000,-0.000,+0.103,-0.000,-0.17,-0.00,-10.70,-0.000,+0.016,1,-0.011,+0.00,-0.009,+0.0,0,
20,0.282,-0.000,-0.039,-0.000,+0.025,+0.000,+0.013,+0.000,-0.000,+0.101,+0.000,-0.20,-0.00,-10.68,-0.000,+0.018,1,-0.006,+0.00,-0.005,+0.0,0,
21,0.282,-0.000,-0.038,-0.000,+0.025,+0.000,+0.013,+0.000,-0.000,+0.098,+0.000,-0.22,-0.00,-10.67,-0.000,+0.021,1,+0.007,+0.00,+0.009,+0.0,0,
22,0.282,-0.000,-0.037,-0.000,+0.025,+0.000,+0.012,+0.000,-0.000,+0.096,+0.000,-0.25,-0.00,-10.66,-0.000,+0.023,1,-0.001,+0.00,+0.001,+0.0,0,
23,0.282,-0.000,-0.037,-0.000,+0.025,+0.000,+0.012,+0.000,-0.000,+0.094,-0.000,-0.27,-0.00,-10.64,-0.000,+0.025,1,-0.001,+0.00,+0.001,+0.0,0,
24,0.282,-0.000,-0.036,-0.000,+0.025,+0.000,+0.012,+0.000,-0.000,+0.093,+0.000,-0.30,-0.00,-10.63,-0.000,+0.028,1,+0.009,+0.00,+0.011,+0.0,0,
25,0.282,-0.000,-0.035,-0.000,+0.025,+0.000,+0.012,+0.000,-0.000,+0.091,+0.000,-0.33,-0.00,-10.62,-0.000,+0.031,1,+0.005,+0.00,+0.007,+0.0,0,
26,0.282,-0.000,-0.034,-0.000,+0.025,+0.000,+0.011,+0.000,-0.000,+0.087,-0.000,-0.36,-0.00,-10.60,-0.000,+0.034,1,-0.001,+0.00,+0.001,+0.0,0,
27,0.282,-0.000,-0.033,-0.000,+0.025,+0.000,+0.011,+0.000,-0.000,+0.085,-0.000,-0.39,-0.00,-10.59,-0.000,+0.037,1,+0.001,+0.00,+0.002,+0.0,0,
28,0.282,-0.000,-0.032,-0.000,+0.025,+0.000,+0.011,+0.000,-0.000,+0.082,-0.000,-0.42,-0.00,-10.58,-0.000,+0.039,1,+0.018,+0.00,+0.019,+0.0,0,
29,0.282,-0.000,-0.031,-0.000,+0.025,+0.000,+0.010,+0.000,-0.000,+0.080,+0.000,-0.45,-0.00,-10.56,-0.000,+0.043,1,-0.003,+0.00,-0.001,+0.0,0,
30,0.282,-0.000,-0.029,-0.000,+0.025,+0.000,+0.010,+0.000,-0.000,+0.078,+0.000,-0.49,-0.00,-10.55,-0.000,+0.046,1,+0.004,+0.00,+0.006,+0.0,0,
31,0.282,-0.000,-0.028,-0.000,+0.025,+0.000,+0.009,+0.000,+0.000,+0.074,+0.000,-0.52,-0.00,-10.53,-0.000,+0.050,1,+0.003,+0.00,+0.005,+0.0,0,
32,0.282,-0.000,-0.027,-0.000,+0.025,+0.000,+0.009,+0.000,+0.000,+0.071,+0.000,-0.56,-0.00,-10.52,-0.000,+0.054,1,+0.001,+0.00,+0.002,+0.0,0,
33,0.282,-0.000,-0.026,-0.000,+0.025,+0.000,+0.009,+0.000,+0.000,+0.068,+0.000,-0.60,-0.00,-10.51,-0.000,+0.057,1,+0.016,+0.00,+0.018,+0.0,0,
34,0.282,-0.000,-0.024,-0.000,+0.025,+0.000,+0.008,+0.000,+0.000,+0.065,+0.000,-0.64,+0.00,-10.49,+0.000,+0.061,1,+0.005,+0.00,+0.006,+0.0,0,
35,0.282,-0.000,-0.023,-0.000,+0.025,+0.000,+0.008,+0.000,+0.000,+0.061,-0.000,-0.68,-0.00,-10.48,-0.000,+0.065,1,-0.000,+0.00,+0.001,+0.0,0,
36,0.282,-0.000,-0.021,-0.000,+0.025,+0.000,+0.007,+0.000,+0.000,+0.057,+0.000,-0.72,-0.00,-10.46,-0.000,+0.069,1,+0.006,+0.00,+0.008,+0.0,0,
37,0.282,-0.000,-0.019,-0.000,+0.025,+0.000,+0.006,+0.000,+0.000,+0.053,+0.000,-0.77,-0.00,-10.45,-0.000,+0.073,1,+0.016,+0.00,+0.018,+0.0,0,
38,0.282,-0.000,-0.018,-0.000,+0.025,+0.000,+0.006,+0.000,+0.000,+0.050,-0.000,-0.80,-0.00,-10.44,-0.000,+0.077,1,+0.004,+0.00,+0.006,+0.0,0,
39,0.282,-0.000,-0.016,-0.000,+0.025,+0.000,+0.005,+0.000,+0.000,+0.046,-0.000,-0.85,-0.00,-10.42,-0.000,+0.081,1,+0.002,+0.00,+0.004,+0.0,0,
40,0.282,-0.000,-0.014,-0.000,+0.025,+0.000,+0.005,+0.000,+0.000,+0.042,+0.000,-0.90,-0.00,-10.41,-0.000,+0.086,1,+0.020,+0.00,+0.021,+0.0,0,
41,0.282,-0.000,-0.013,-0.000,+0.025,+0.000,+0.004,+0.000,+0.000,+0.037,-0.000,-0.94,-0.00,-10.40,-0.000,+0.091,1,+0.008,+0.00,+0.010,+0.0,0,
42,0.282,-0.000,-0.011,-0.000,+0.025,+0.000,+0.004,+0.000,+0.000,+0.033,-0.000,-0.99,-0.00,-10.38,-0.000,+0.095,1,+0.008,+0.00,+0.009,+0.0,0,
43,0.282,-0.000,-0.009,-0.000,+0.025,+0.000,+0.003,+0.000,+0.000,+0.030,-0.000,-1.02,-0.00,-10.37,-0.000,+0.098,1,+0.020,+0.00,+0.022,+0.0,0,
44,0.282,-0.000,-0.007,-0.000,+0.025,+0.000,+0.002,+0.000,+0.000,+0.024,-0.000,-1.08,-0.00,-10.36,-0.000,+0.104,1,+0.016,+0.00,+0.017,+0.0,0,
45,0.282,-0.000,-0.005,-0.000,+0.025,+0.000,+0.002,+0.000,+0.000,+0.020,+0.000,-1.13,-0.00,-10.34,-0.000,+0.109,1,+0.014,+0.00,+0.015,+0.0,0,
46,0.282,-0.000,-0.003,-0.000,+0.025,+0.000,+0.001,+0.000,+0.000,+0.015,+0.000,-1.18,-0.00,-10.33,-0.000,+0.114,1,+0.014,+0.00,+0.015,+0.0,0,
47,0.282,-0.000,-0.001,-0.000,+0.025,+0.000,+0.000,+0.000,+0.000,+0.010,+0.000,-1.24,-0.00,-10.32,-0.000,+0.119,1,+0.017,+0.00,+0.018,+0.0,0,
