step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.282,+0.000,-0.152,-0.000,+0.025,-0.000,+0.051,+0.000,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.002,+0.00,+0.000,+0.0,0,
1,0.282,-0.000,-0.127,-0.000,+0.025,+0.000,+0.042,+0.000,-0.001,-0.004,+0.000,-2.95,+0.00,-9.49,+0.001,+0.301,1,+0.007,+0.00,+0.009,+0.0,0,
2,0.282,+0.001,-0.094,-0.000,+0.025,-0.000,+0.031,+0.000,+0.004,+0.115,+0.001,-2.25,+0.05,-10.22,+0.005,+0.216,1,+0.043,+0.00,+0.045,+0.0,0,
3,0.282,+0.001,-0.041,-0.000,+0.025,-0.000,+0.014,+0.000,+0.000,+0.433,+0.000,-0.32,+0.00,-9.58,+0.000,+0.034,1,-0.007,+0.00,-0.005,+0.0,0,
4,0.282,+0.000,-0.059,-0.000,+0.025,-0.000,+0.020,+0.000,-0.004,+0.173,-0.000,-0.01,-0.00,-10.15,-0.000,+0.001,1,-0.006,+0.00,-0.005,+0.0,0,
5,0.282,+0.000,-0.060,-0.000,+0.025,-0.000,+0.020,+0.000,-0.000,+0.130,-0.000,-0.01,-0.00,-10.57,-0.000,+0.001,1,-0.009,+0.00,-0.008,+0.0,0,
6,0.282,+0.000,-0.050,-0.000,+0.025,-0.000,+0.017,+0.000,-0.001,+0.182,+0.000,-0.02,-0.00,-10.73,-0.000,+0.002,1,-0.006,+0.00,-0.005,+0.0,0,
7,0.282,+0.000,-0.050,-0.000,+0.025,-0.000,+0.017,+0.000,-0.001,+0.155,+0.000,-0.02,-0.00,-10.78,-0.000,+0.002,1,-0.002,+0.00,-0.001,+0.0,0,
8,0.282,+0.000,-0.049,-0.000,+0.025,-0.000,+0.016,+0.000,-0.001,+0.136,-0.000,-0.03,-0.00,-10.80,-0.000,+0.003,1,-0.019,+0.00,-0.018,+0.0,0,
9,0.282,+0.000,-0.047,-0.000,+0.025,-0.000,+0.016,+0.000,-0.000,+0.138,-0.000,-0.04,-0.00,-10.80,-0.000,+0.003,1,-0.011,+0.00,-0.009,+0.0,0,
