step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.282,+0.000,-0.152,-0.000,+0.025,-0.000,+0.051,+0.000,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.282,+0.000,-0.129,-0.000,+0.025,-0.000,+0.043,+0.000,+0.001,-0.011,+0.000,-3.01,+0.03,-10.10,+0.003,+0.290,1,-0.153,+0.00,-0.151,+0.0,0,
2,0.282,+0.001,-0.095,-0.000,+0.025,-0.000,+0.032,+0.000,+0.004,+0.109,+0.001,-2.24,+0.05,-10.21,+0.005,+0.216,1,+0.000,+0.00,+0.001,+0.0,0,
3,0.282,+0.001,-0.050,-0.000,+0.025,-0.000,+0.017,+0.000,+0.001,+0.354,+0.000,-1.14,+0.01,-10.10,+0.001,+0.112,1,-0.002,+0.00,-0.000,+0.0,0,
4,0.282,+0.000,-0.041,-0.000,+0.025,-0.000,+0.014,+0.000,-0.006,+0.306,-0.000,-0.02,-0.00,-9.85,-0.000,+0.002,1,-0.002,+0.00,-0.000,+0.0,0,
5,0.282,+0.000,-0.059,-0.000,+0.025,-0.000,+0.020,+0.000,-0.001,+0.095,-0.000,-0.01,-0.00,-10.51,-0.000,+0.001,1,+0.005,+0.00,+0.007,+0.0,0,
6,0.282,+0.000,-0.051,-0.000,+0.025,-0.000,+0.017,+0.000,-0.000,+0.150,+0.000,-0.02,-0.00,-10.68,-0.000,+0.002,1,-0.002,+0.00,-0.000,+0.0,0,
7,0.282,+0.000,-0.046,-0.000,+0.025,-0.000,+0.015,+0.000,-0.002,+0.165,+0.000,-0.02,-0.00,-10.77,-0.000,+0.002,1,+0.012,+0.00,+0.013,+0.0,0,
8,0.282,+0.000,-0.048,-0.000,+0.025,-0.000,+0.016,+0.000,-0.001,+0.132,-0.000,-0.03,-0.00,-10.80,-0.000,+0.002,1,+0.032,+0.00,+0.034,+0.0,0,
9,0.282,+0.000,-0.046,-0.000,+0.025,-0.000,+0.015,+0.000,-0.001,+0.129,-0.000,-0.03,-0.00,-10.80,-0.000,+0.003,1,+0.009,+0.00,+0.011,+0.0,0,
10,0.282,+0.000,-0.044,-0.000,+0.025,-0.000,+0.015,+0.000,-0.001,+0.131,-0.000,-0.04,-0.00,-10.80,-0.000,+0.004,1,-0.007,+0.00,-0.005,+0.0,0,
11,0.282,+0.000,-0.043,-0.000,+0.025,-0.000,+0.014,+0.000,-0.001,+0.122,+0.000,-0.05,-0.00,-10.79,-0.000,+0.005,1,-0.006,+0.00,-0.004,+0.0,0,
12,0.282,+0.000,-0.043,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.117,+0.000,-0.06,-0.00,-10.78,-0.000,+0.006,1,-0.005,+0.00,-0.003,+0.0,0,
13,0.282,+0.000,-0.043,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.114,-0.000,-0.08,-0.00,-10.77,-0.000,+0.007,1,-0.003,+0.00,-0.002,+0.0,0,
14,0.282,+0.000,-0.042,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.114,-0.000,-0.09,-0.00,-10.76,-0.000,+0.008,1,-0.001,+0.00,+0.001,+0.0,0,
15,0.282,+0.000,-0.041,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.112,+0.000,-0.10,-0.00,-10.75,-0.000,+0.009,1,-0.010,+0.00,-0.008,+0.0,0,
16,0.282,+0.000,-0.041,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.108,+0.000,-0.12,-0.00,-10.73,-0.000,+0.011,1,-0.003,+0.00,-0.001,+0.0,0,
17,0.282,+0.000,-0.040,-0.000,+0.025,-0.000,+0.013,+0.000,-0.000,+0.105,-0.000,-0.14,-0.00,-10.72,-0.000,+0.013,1,-0.011,+0.00,-0.009,+0.0,0,
