step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.282,+0.000,-0.152,-0.000,+0.025,-0.000,+0.051,+0.000,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.282,+0.000,-0.097,-0.000,+0.025,-0.000,+0.032,+0.000,-0.000,+0.372,+0.000,-0.03,-0.00,-10.68,-0.000,+0.003,1,+0.091,+0.00,+0.099,+0.0,0,
2,0.282,-0.000,-0.036,-0.000,+0.025,+0.000,+0.012,+0.000,-0.000,+0.372,+0.000,-0.03,-0.00,-10.68,-0.000,+0.003,1,+0.005,+0.00,+0.005,+0.0,0,
3,0.282,-0.000,-0.018,-0.000,+0.025,+0.000,+0.006,+0.000,-0.000,+0.378,+0.000,-0.03,-0.00,-10.70,-0.000,+0.003,1,-0.002,+0.00,-0.000,+0.0,0,
4,0.282,-0.000,-0.043,-0.000,+0.025,+0.000,+0.014,+0.000,-0.000,+0.108,+0.000,-0.02,-0.00,-10.77,-0.000,+0.002,1,+0.024,+0.00,+0.026,+0.0,0,
5,0.282,-0.000,-0.048,-0.000,+0.025,+0.000,+0.016,+0.000,-0.000,+0.079,-0.000,-0.02,-0.00,-10.80,-0.000,+0.002,1,-0.006,+0.00,-0.004,+0.0,0,
6,0.282,-0.000,-0.039,-0.000,+0.025,+0.000,+0.013,+0.000,-0.000,+0.142,-0.000,-0.04,-0.00,-10.80,-0.000,+0.003,1,-0.151,+0.00,-0.149,+0.0,0,
7,0.282,-0.000,-0.042,-0.000,+0.025,+0.000,+0.014,+0.000,-0.000,+0.112,-0.000,-0.04,-0.00,-10.79,-0.000,+0.004,1,-0.376,+0.00,-0.374,+0.0,0,
8,0.282,-0.000,-0.041,-0.000,+0.025,+0.000,+0.014,+0.000,-0.000,+0.108,+0.000,-0.05,-0.00,-10.79,-0.000,+0.005,1,-0.009,+0.00,-0.008,+0.0,0,
9,0.282,-0.000,-0.042,-0.000,+0.025,+0.000,+0.014,+0.000,-0.000,+0.112,+0.000,-0.06,-0.00,-10.78,-0.000,+0.006,1,+0.352,+0.00,+0.354,+0.0,0,
10,0.282,-0.000,-0.041,-0.000,+0.025,+0.000,+0.014,+0.000,-0.000,+0.110,-0.000,-0.08,-0.00,-10.76,-0.000,+0.007,1,+0.004,+0.00,+0.005,+0.0,0,
11,0.282,-0.000,-0.041,-0.000,+0.025,+0.000,+0.014,+0.000,-0.000,+0.108,-0.000,-0.09,-0.00,-10.75,-0.000,+0.008,1,-0.010,+0.00,-0.009,+0.0,0,
12,0.282,-0.000,-0.040,-0.000,+0.025,+0.000,+0.013,+0.000,-0.000,+0.106,+0.000,-0.11,+0.00,-10.74,+0.000,+0.010,1,+0.014,+0.00,+0.016,+0.0,0,
13,0.282,-0.000,-0.040,-0.000,+0.025,+0.000,+0.013,+0.000,+0.000,+0.104,+0.000,-0.12,-0.00,-10.73,-0.000,+0.012,1,-0.008,+0.00,-0.006,+0.0,0,
14,0.282,-0.000,-0.040,-0.000,+0.025,+0.000,+0.013,+0.000,+0.000,+0.102,-0.000,-0.15,+0.00,-10.71,+0.000,+0.014,1,+0.004,+0.00,+0.005,+0.0,0,
15,0.282,-0.000,-0.039,-0.000,+0.025,+0.000,+0.013,+0.000,+0.000,+0.101,-0.000,-0.16,-0.00,-10.70,-0.000,+0.015,1,+0.004,+0.00,+0.005,+0.0,0,
16,0.282,-0.000,-0.038,-0.000,+0.025,+0.000,+0.013,+0.000,+0.000,+0.101,+0.000,-0.18,+0.00,-10.69,+0.000,+0.017,1,+0.003,+0.00,+0.005,+0.0,0,
17,0.282,-0.000,-0.038,-0.000,+0.025,+0.000,+0.013,+0.000,+0.000,+0.097,+0.000,-0.21,+0.00,-10.67,+0.000,+0.020,1,+0.004,+0.00,+0.005,+0.0,0,
18,0.282,-0.000,-0.037,-0.000,+0.025,+0.000,+0.012,+0.000,+0.000,+0.095,+0.000,-0.24,+0.00,-10.66,+0.000,+0.022,1,+0.005,+0.00,+0.007,+0.0,0,
19,0.282,-0.000,-0.037,-0.000,+0.025,+0.000,+0.012,+0.000,+0.000,+0.093,+0.000,-0.27,+0.00,-10.64,+0.000,+0.025,1,+0.017,+0.00,+0.019,+0.0,0,
20,0.282,-0.000,-0.036,-0.000,+0.025,+0.000,+0.012,+0.000,+0.000,+0.093,-0.000,-0.29,+0.00,-10.63,+0.000,+0.027,1,-0.002,+0.00,+0.000,+0.0,0,
21,0.282,-0.000,-0.035,-0.000,+0.025,+0.000,+0.012,+0.000,+0.000,+0.091,+0.000,-0.32,+0.00,-10.62,+0.000,+0.030,1,-0.010,+0.00,-0.008,+0.0,0,
22,0.282,-0.000,-0.034,-0.000,+0.025,+0.000,+0.011,+0.000,+0.000,+0.087,+0.000,-0.35,+0.00,-10.60,+0.000,+0.033,1,-0.002,+0.00,-0.000,+0.0,0,
23,0.282,-0.000,-0.033,-0.000,+0.025,+0.000,+0.011,+0.000,+0.000,+0.085,+0.000,-0.39,-0.00,-10.59,-0.000,+0.037,1,+0.006,+0.00,+0.007,+0.0,0,
24,0.282,-0.000,-0.032,-0.000,+0.025,+0.000,+0.011,+0.000,+0.000,+0.083,-0.000,-0.41,+0.00,-10.58,+0.000,+0.039,1,+0.012,+0.00,+0.014,+0.0,0,
25,0.282,-0.000,-0.031,-0.000,+0.025,+0.000,+0.010,+0.000,+0.000,+0.080,+0.000,-0.45,-0.00,-10.56,-0.000,+0.043,1,+0.001,+0.00,+0.003,+0.0,0,
26,0.282,-0.000,-0.029,-0.000,+0.025,+0.000,+0.010,+0.000,+0.000,+0.078,+0.000,-0.49,+0.00,-10.55,+0.000,+0.046,1,-0.002,+0.00,-0.000,+0.0,0,
27,0.282,-0.000,-0.028,-0.000,+0.025,+0.000,+0.009,+0.000,+0.000,+0.074,+0.000,-0.53,+0.00,-10.53,+0.000,+0.050,1,+0.010,+0.00,+0.012,+0.0,0,
28,0.282,-0.000,-0.027,-0.000,+0.025,+0.000,+0.009,+0.000,+0.000,+0.071,-0.000,-0.57,+0.00,-10.52,+0.000,+0.054,1,-0.002,+0.00,-0.001,+0.0,0,
29,0.282,-0.000,-0.026,-0.000,+0.025,+0.000,+0.009,+0.000,+0.000,+0.067,-0.000,-0.61,-0.00,-10.50,-0.000,+0.058,1,+0.009,+0.00,+0.011,+0.0,0,
30,0.282,-0.000,-0.024,-0.000,+0.025,+0.000,+0.008,+0.000,+0.000,+0.065,-0.000,-0.64,+0.00,-10.49,+0.000,+0.061,1,+0.008,+0.00,+0.010,+0.0,0,
31,0.282,-0.000,-0.022,-0.000,+0.025,+0.000,+0.007,+0.000,+0.000,+0.062,-0.000,-0.68,-0.00,-10.48,-0.000,+0.065,1,+0.255,+0.00,+0.257,+0.0,0,
32,0.282,-0.000,-0.021,-0.000,+0.025,+0.000,+0.007,+0.000,+0.000,+0.058,-0.000,-0.72,+0.00,-10.46,+0.000,+0.069,1,-0.056,+0.00,-0.054,+0.0,0,
33,0.282,-0.000,-0.019,-0.000,+0.025,+0.000,+0.006,+0.000,+0.000,+0.053,-0.000,-0.77,+0.00,-10.45,+0.000,+0.074,1,-0.000,+0.00,+0.001,+0.0,0,
34,0.282,-0.000,-0.018,-0.000,+0.025,+0.000,+0.006,+0.000,+0.000,+0.048,-0.000,-0.83,-0.00,-10.43,-0.000,+0.079,1,+0.010,+0.00,+0.012,+0.0,0,
35,0.282,-0.000,-0.016,-0.000,+0.025,+0.000,+0.005,+0.000,+0.000,+0.045,-0.000,-0.88,-0.00,-10.42,-0.000,+0.084,1,+0.006,+0.00,+0.008,+0.0,0,
36,0.282,-0.000,-0.014,-0.000,+0.025,+0.000,+0.005,+0.000,+0.000,+0.042,-0.000,-0.90,+0.00,-10.41,+0.000,+0.087,1,-0.073,+0.00,-0.071,+0.0,0,
37,0.282,-0.000,-0.012,-0.000,+0.025,+0.000,+0.004,+0.000,+0.000,+0.037,+0.000,-0.95,+0.00,-10.39,+0.000,+0.092,1,-0.004,+0.00,-0.002,+0.0,0,
38,0.282,-0.000,-0.010,-0.000,+0.025,+0.000,+0.003,+0.000,+0.000,+0.032,+0.000,-0.99,-0.00,-10.39,-0.000,+0.095,1,-0.017,+0.00,-0.015,+0.0,0,
39,0.282,-0.000,-0.008,-0.000,+0.025,+0.000,+0.003,+0.000,+0.000,+0.027,+0.000,-1.06,-0.00,-10.36,-0.000,+0.102,1,-0.002,+0.00,+0.000,+0.0,0,
40,0.282,-0.000,-0.006,-0.000,+0.025,+0.000,+0.002,+0.000,+0.000,+0.023,+0.000,-1.11,-0.00,-10.35,-0.000,+0.107,1,+0.008,+0.00,+0.009,+0.0,0,
41,0.282,-0.000,-0.004,-0.000,+0.025,+0.000,+0.001,+0.000,+0.000,+0.018,-0.000,-1.16,-0.00,-10.34,-0.000,+0.112,1,+0.013,+0.00,+0.014,+0.0,0,
42,0.282,-0.000,-0.002,-0.000,+0.025,+0.000,+0.001,+0.000,+0.000,+0.013,-0.000,-1.21,-0.00,-10.32,-0.000,+0.117,1,+0.009,+0.00,+0.011,+0.0,0,
43,0.282,-0.000,+0.000,-0.000,+0.025,+0.000,-0.000,+0.000,+0.000,+0.009,+0.000,-1.26,-0.00,-10.31,-0.000,+0.121,1,+0.017,+0.00,+0.019,+0.0,0,
44,0.282,-0.000,+0.002,-0.000,+0.025,+0.000,-0.001,+0.000,+0.000,+0.002,+0.000,-1.31,-0.00,-10.30,-0.000,+0.127,1,+0.019,+0.00,+0.021,+0.0,0,
45,0.282,-0.000,+0.004,-0.000,+0.025,+0.000,-0.001,+0.000,+0.000,-0.002,+0.000,-1.37,+0.00,-10.29,+0.000,+0.132,1,+0.019,+0.00,+0.021,+0.0,0,
46,0.282,-0.000,+0.006,-0.000,+0.025,+0.000,-0.002,+0.000,+0.000,-0.008,+0.000,-1.42,+0.00,-10.28,+0.000,+0.138,1,+0.027,+0.00,+0.029,+0.0,0,
47,0.282,-0.000,+0.009,-0.000,+0.025,+0.000,-0.003,+0.000,+0.000,-0.013,+0.000,-1.46,+0.00,-10.28,+0.000,+0.141,1,+0.023,+0.00,+0.025,+0.0,0,
48,0.282,-0.000,+0.011,-0.000,+0.025,+0.000,-0.004,+0.000,+0.000,-0.017,+0.000,-1.52,+0.00,-10.26,+0.000,+0.147,1,+0.024,+0.00,+0.026,+0.0,0,
49,0.282,-0.000,+0.013,-0.000,+0.025,+0.000,-0.004,+0.000,+0.000,-0.024,-0.000,-1.58,+0.00,-10.24,+0.000,+0.153,1,+0.034,+0.00,+0.036,+0.0,0,
50,0.282,-0.000,+0.015,-0.000,+0.025,+0.000,-0.005,+0.000,+0.000,-0.030,-0.000,-1.63,+0.00,-10.23,+0.000,+0.158,1,+0.034,+0.00,+0.035,+0.0,0,
51,0.282,-0.000,+0.018,-0.000,+0.025,+0.000,-0.006,+0.000,+0.000,-0.035,+0.000,-1.69,-0.00,-10.22,-0.000,+0.164,1,+0.038,+0.00,+0.040,+0.0,0,
52,0.396,-0.000,+0.020,-0.000,+0.252,+0.000,-0.007,+0.000,+0.000,-0.041,+0.000,-1.75,+0.00,-10.22,+0.000,+0.169,1,+0.037,+0.00,+0.039,+0.0,0,
53,0.396,-0.000,+0.020,-0.000,+0.252,+0.000,-0.007,+0.000,+0.000,-0.046,+0.000,-1.79,+0.00,-12.47,+0.000,+0.143,1,+0.052,+0.00,+0.054,+0.0,0,
54,0.400,+0.003,+0.017,+0.015,+0.261,-0.001,-0.006,-0.005,+0.000,-0.049,-0.000,-1.85,+0.00,-15.49,+0.000,+0.119,1,+0.052,+0.00,+0.053,+0.0,0,
55,0.399,-0.001,+0.015,-0.000,+0.258,+0.000,-0.005,+0.000,-0.007,-0.041,-0.015,-1.90,-0.00,-16.89,-0.000,+0.112,1,+0.065,+0.00,+0.067,+0.0,0,
56,0.399,-0.000,+0.013,-0.000,+0.258,+0.000,-0.004,+0.000,+0.001,-0.036,-0.026,-1.96,+0.00,-17.39,+0.000,+0.112,1,+0.078,+0.00,+0.079,+0.0,0,
