step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,+0.001,+1.200,-0.000,+0.000,-0.000,-0.400,+0.000,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.005,+0.00,+0.000,+0.0,0,
1,0.270,-0.165,+0.645,-0.000,+0.000,+0.055,-0.215,+0.000,-0.002,-1.511,-0.004,-4.14,-0.44,-19.81,-0.022,+0.206,1,+0.006,+0.00,+0.008,+0.0,0,
2,0.270,+0.013,-1.042,-0.000,+0.000,-0.004,+0.347,+0.000,+0.270,-2.764,+0.026,+0.20,+0.02,-10.58,+0.002,-0.019,1,-0.003,+0.00,+0.003,+0.0,0,
3,0.270,+0.010,-0.820,-0.000,+0.000,-0.003,+0.273,+0.000,+0.199,+1.527,-0.007,-0.18,+0.02,-16.94,+0.001,+0.011,1,-0.005,+0.00,-0.003,+0.0,0,
4,0.270,-0.003,-0.767,-0.000,+0.000,+0.001,+0.256,+0.000,-0.062,+2.546,-0.031,-0.21,-0.01,-11.82,-0.000,+0.018,1,-0.004,+0.00,-0.001,+0.0,0,
5,0.270,+0.001,-0.811,-0.000,+0.000,-0.000,+0.270,+0.000,+0.020,+1.694,-0.002,-0.11,+0.00,-9.23,+0.000,+0.012,1,-0.000,+0.00,+0.002,+0.0,0,
6,0.270,+0.001,-0.794,-0.000,+0.000,-0.000,+0.265,+0.000,+0.015,+1.994,+0.009,-0.13,+0.00,-9.01,+0.000,+0.014,1,+0.009,+0.00,+0.012,+0.0,0,
7,0.270,+0.000,-0.791,-0.000,+0.000,-0.000,+0.264,+0.000,+0.003,+2.009,+0.002,-0.14,+0.00,-9.31,+0.000,+0.015,1,+0.008,+0.00,+0.010,+0.0,0,
8,0.270,+0.000,-0.791,-0.000,+0.000,-0.000,+0.264,+0.000,+0.006,+1.973,-0.002,-0.14,+0.00,-9.54,+0.000,+0.015,1,+0.007,+0.00,+0.009,+0.0,0,
9,0.270,+0.000,-0.783,-0.000,+0.000,-0.000,+0.261,+0.000,+0.006,+2.005,-0.001,-0.15,+0.00,-9.87,+0.000,+0.016,1,+0.023,+0.00,+0.026,+0.0,0,
10,0.270,+0.000,-0.778,-0.000,+0.000,-0.000,+0.259,+0.000,+0.005,+1.996,+0.001,-0.16,+0.00,-9.95,+0.000,+0.016,1,+0.056,+0.00,+0.058,+0.0,0,
11,0.270,+0.000,-0.769,-0.000,+0.000,-0.000,+0.256,+0.000,+0.004,+1.989,+0.000,-0.17,+0.00,-9.99,+0.000,+0.017,1,+0.012,+0.00,+0.014,+0.0,0,
12,0.270,+0.000,-0.761,-0.000,+0.000,-0.000,+0.254,+0.000,+0.004,+1.982,-0.000,-0.19,+0.00,-9.98,+0.000,+0.019,1,-0.073,+0.00,-0.071,+0.0,0,
13,0.270,+0.000,-0.749,-0.000,+0.000,-0.000,+0.250,+0.000,+0.003,+1.961,-0.000,-0.20,+0.00,-9.95,+0.000,+0.020,0,-0.022,+0.00,+0.000,+0.0,0,
14,0.270,+0.000,-0.735,-0.000,+0.000,-0.000,+0.245,+0.000,+0.003,+1.938,-0.000,-0.22,+0.00,-9.90,+0.000,+0.022,0,-0.022,+0.00,+0.000,+0.0,0,
15,0.270,+0.000,-0.719,-0.000,+0.000,-0.000,+0.240,+0.000,+0.002,+1.906,+0.000,-0.24,+0.00,-9.84,+0.000,+0.024,0,-0.022,+0.00,+0.000,+0.0,0,
16,0.270,+0.000,-0.702,-0.000,+0.000,-0.000,+0.234,+0.000,+0.002,+1.868,+0.000,-0.26,+0.00,-9.76,+0.000,+0.026,0,-0.022,+0.00,+0.000,+0.0,0,
17,0.270,+0.000,-0.687,-0.000,+0.000,-0.000,+0.229,+0.000,+0.002,+1.834,-0.000,-0.28,+0.00,-9.68,+0.000,+0.028,0,-0.022,+0.00,+0.000,+0.0,0,
18,0.270,+0.000,-0.667,-0.000,+0.000,-0.000,+0.222,+0.000,+0.001,+1.784,-0.000,-0.30,+0.00,-9.58,+0.000,+0.031,0,-0.022,+0.00,+0.000,+0.0,0,
19,0.270,+0.000,-0.645,-0.000,+0.000,-0.000,+0.215,+0.000,+0.001,+1.738,+0.000,-0.32,+0.00,-9.47,+0.000,+0.034,0,-0.022,+0.00,+0.000,+0.0,0,
20,0.270,+0.000,-0.628,-0.000,+0.000,-0.000,+0.209,+0.000,+0.001,+1.694,+0.000,-0.34,+0.00,-9.36,+0.000,+0.036,0,-0.022,+0.00,+0.000,+0.0,0,
21,0.270,+0.000,-0.606,-0.000,+0.000,-0.000,+0.202,+0.000,+0.001,+1.645,-0.000,-0.36,+0.00,-9.23,+0.000,+0.039,0,-0.022,+0.00,+0.000,+0.0,0,
22,0.270,+0.000,-0.588,-0.000,+0.000,-0.000,+0.196,+0.000,+0.001,+1.610,+0.000,-0.38,+0.00,-9.11,+0.000,+0.042,0,-0.022,+0.00,+0.000,+0.0,0,
23,0.270,+0.000,-0.567,-0.000,+0.000,-0.000,+0.189,+0.000,+0.000,+1.539,+0.000,-0.40,+0.00,-8.94,+0.000,+0.044,0,-0.022,+0.00,+0.000,+0.0,0,
24,0.270,+0.000,-0.545,-0.000,+0.000,-0.000,+0.182,+0.000,+0.000,+1.488,+0.000,-0.42,+0.00,-8.76,+0.000,+0.047,0,-0.022,+0.00,+0.000,+0.0,0,
25,0.270,+0.000,-0.523,-0.000,+0.000,-0.000,+0.174,+0.000,+0.000,+1.432,+0.000,-0.43,+0.00,-8.57,+0.000,+0.050,0,-0.022,+0.00,+0.000,+0.0,0,
26,0.270,+0.000,-0.502,-0.000,+0.000,-0.000,+0.167,+0.000,-0.000,+1.374,-0.000,-0.44,+0.00,-8.37,+0.000,+0.053,0,-0.022,+0.00,+0.000,+0.0,0,
27,0.270,+0.000,-0.486,-0.000,+0.000,-0.000,+0.162,+0.000,-0.000,+1.333,+0.000,-0.45,+0.00,-8.19,+0.000,+0.055,1,+1.998,+0.00,+2.000,+0.0,0,
28,0.270,+0.000,-0.466,+0.076,+0.000,-0.000,+0.155,-0.025,-0.000,+1.271,+0.000,-0.46,+0.00,-7.96,+0.000,+0.058,1,-19.691,-20.00,+0.311,+0.0,0,collision
