step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.282,+0.000,-0.152,-0.000,+0.025,-0.000,+0.051,+0.000,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.000,+0.00,+0.000,+0.0,0,
1,0.282,+0.000,-0.123,-0.000,+0.025,-0.000,+0.041,+0.000,+0.005,-0.010,+0.000,-3.05,-0.03,-8.39,-0.004,+0.349,1,-0.010,+0.00,-0.008,+0.0,0,
2,0.282,-0.001,-0.101,-0.000,+0.025,+0.000,+0.034,+0.000,-0.009,-0.006,+0.004,-2.70,+0.01,-9.38,+0.001,+0.280,1,-0.005,+0.00,-0.003,+0.0,0,
3,0.282,-0.000,-0.049,-0.000,+0.025,+0.000,+0.016,+0.000,+0.001,+0.307,+0.001,-1.14,+0.01,-10.10,+0.001,+0.113,1,-0.005,+0.00,-0.003,+0.0,0,
4,0.282,-0.000,-0.039,-0.000,+0.025,+0.000,+0.013,+0.000,+0.001,+0.284,-0.001,-0.02,+0.00,-9.85,+0.000,+0.002,1,-0.009,+0.00,-0.008,+0.0,0,
5,0.282,-0.000,-0.057,-0.000,+0.025,+0.000,+0.019,+0.000,+0.000,+0.089,-0.000,-0.01,+0.00,-10.44,+0.000,+0.001,1,+0.002,+0.00,+0.003,+0.0,0,
6,0.282,-0.000,-0.054,-0.000,+0.025,+0.000,+0.018,+0.000,+0.000,+0.116,-0.000,-0.01,+0.00,-10.61,+0.000,+0.001,1,+0.002,+0.00,+0.005,+0.0,0,
7,0.282,-0.000,-0.046,-0.000,+0.025,+0.000,+0.015,+0.000,+0.000,+0.161,+0.000,-0.02,+0.00,-10.77,+0.000,+0.002,1,-0.002,+0.00,-0.001,+0.0,0,
8,0.282,-0.000,-0.046,-0.000,+0.025,+0.000,+0.015,+0.000,+0.000,+0.139,+0.000,-0.02,+0.00,-10.79,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.282,-0.000,-0.045,-0.000,+0.025,+0.000,+0.015,+0.000,+0.000,+0.126,-0.000,-0.03,+0.00,-10.81,+0.000,+0.003,1,-0.005,+0.00,-0.003,+0.0,0,
10,0.282,-0.000,-0.044,-0.000,+0.025,+0.000,+0.015,+0.000,+0.000,+0.125,+0.000,-0.04,+0.00,-10.80,+0.000,+0.004,1,+0.003,+0.00,+0.005,+0.0,0,
11,0.282,-0.000,-0.044,-0.000,+0.025,+0.000,+0.015,+0.000,+0.000,+0.121,+0.000,-0.05,+0.00,-10.79,+0.000,+0.004,1,+0.007,+0.00,+0.009,+0.0,0,
12,0.282,-0.000,-0.043,-0.000,+0.025,+0.000,+0.014,+0.000,+0.000,+0.118,+0.000,-0.06,+0.00,-10.79,+0.000,+0.005,1,+0.001,+0.00,+0.003,+0.0,0,
13,0.282,-0.000,-0.042,-0.000,+0.025,+0.000,+0.014,+0.000,+0.000,+0.115,-0.000,-0.07,+0.00,-10.77,+0.000,+0.007,1,-0.001,+0.00,+0.001,+0.0,0,
14,0.282,-0.000,-0.042,-0.000,+0.025,+0.000,+0.014,+0.000,+0.000,+0.113,-0.000,-0.08,+0.00,-10.76,+0.000,+0.008,1,-0.001,+0.00,+0.001,+0.0,0,
15,0.282,-0.000,-0.041,-0.000,+0.025,+0.000,+0.014,+0.000,+0.000,+0.109,+0.000,-0.10,+0.00,-10.75,+0.000,+0.009,1,+0.173,+0.00,+0.174,+0.0,0,
16,0.282,-0.000,-0.042,-0.000,+0.025,+0.000,+0.014,+0.000,+0.000,+0.107,+0.000,-0.11,+0.00,-10.74,+0.000,+0.011,1,-0.165,+0.00,-0.164,+0.0,0,
17,0.282,-0.000,-0.041,-0.000,+0.025,+0.000,+0.014,+0.000,+0.000,+0.107,-0.000,-0.13,+0.00,-10.72,+0.000,+0.012,1,+0.003,+0.00,+0.005,+0.0,0,
18,0.282,-0.000,-0.040,-0.000,+0.025,+0.000,+0.013,+0.000,+0.000,+0.105,-0.000,-0.15,+0.00,-10.71,+0.000,+0.014,1,-0.004,+0.00,-0.002,+0.0,0,
19,0.282,-0.000,-0.039,-0.000,+0.025,+0.000,+0.013,+0.000,+0.000,+0.101,+0.000,-0.18,+0.00,-10.69,+0.000,+0.016,1,+0.006,+0.00,+0.007,+0.0,0,
