step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.000,-0.152,-0.001,+0.000,+0.000,+0.051,+0.000,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.270,-0.000,-0.125,-0.001,+0.000,+0.000,+0.042,+0.000,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.002,+0.00,+0.000,+0.0,0,
2,0.270,-0.002,-0.105,-0.001,+0.000,+0.001,+0.035,+0.000,-0.027,-0.008,-0.001,-2.46,+0.23,-8.80,+0.026,+0.273,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.270,+0.000,-0.054,-0.001,+0.000,-0.000,+0.018,+0.000,-0.003,+0.260,-0.001,-1.57,-0.00,-10.14,-0.000,+0.154,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.270,+0.001,-0.032,-0.002,+0.000,-0.000,+0.011,+0.001,+0.005,+0.338,+0.001,-0.03,+0.00,-9.18,+0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.270,+0.002,-0.051,+0.001,+0.000,-0.001,+0.017,-0.000,+0.003,+0.122,+0.004,-0.00,-0.00,-9.72,-0.000,+0.000,1,+0.000,+0.00,+0.002,+0.0,0,
6,0.270,+0.000,-0.051,-0.001,+0.000,-0.000,+0.017,+0.000,-0.003,+0.112,+0.003,+0.01,-0.00,-9.93,-0.000,-0.001,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.270,+0.000,-0.044,-0.002,+0.000,-0.000,+0.015,+0.001,-0.001,+0.161,-0.003,-0.02,-0.00,-10.05,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.270,+0.001,-0.043,+0.000,+0.000,-0.000,+0.014,-0.000,+0.001,+0.135,+0.002,-0.02,-0.00,-10.10,-0.000,+0.002,1,+0.025,+0.00,+0.027,+0.0,0,
9,0.270,+0.003,-0.045,+0.009,+0.000,-0.001,+0.015,-0.003,+0.000,+0.124,+0.005,-0.02,-0.00,-10.11,-0.000,+0.002,1,+0.048,+0.00,+0.050,+0.0,0,
10,0.270,+0.002,-0.041,+0.007,+0.000,-0.001,+0.014,-0.002,-0.003,+0.124,-0.000,-0.36,-0.00,-10.02,-0.000,+0.036,1,+0.055,+0.00,+0.057,+0.0,0,
11,0.270,+0.000,-0.043,+0.003,+0.000,-0.000,+0.014,-0.001,-0.005,+0.120,-0.020,+0.40,-0.00,-10.23,-0.000,-0.039,1,-0.002,+0.00,+0.000,+0.0,0,
12,0.270,-0.000,-0.043,-0.002,+0.000,+0.000,+0.014,+0.001,-0.001,+0.116,-0.015,-0.05,+0.00,-10.10,+0.000,+0.005,1,-0.001,+0.00,+0.000,+0.0,0,
13,0.270,+0.000,-0.042,+0.001,+0.000,-0.000,+0.014,-0.000,+0.001,+0.118,-0.002,-0.06,+0.00,-10.09,+0.000,+0.006,1,-0.002,+0.00,+0.000,+0.0,0,
14,0.270,+0.001,-0.042,+0.004,+0.000,-0.000,+0.014,-0.001,+0.001,+0.114,+0.006,-0.07,-0.00,-10.09,-0.000,+0.007,1,-0.002,+0.00,+0.000,+0.0,0,
15,0.270,+0.000,-0.041,+0.002,+0.000,-0.000,+0.014,-0.001,-0.003,+0.111,-0.004,-0.09,+0.00,-10.08,+0.000,+0.009,1,-0.001,+0.00,+0.000,+0.0,0,
16,0.288,-0.001,-0.041,-0.002,+0.037,+0.000,+0.014,+0.001,-0.002,+0.109,-0.012,-0.11,-0.00,-10.08,-0.000,+0.010,1,-0.002,+0.00,+0.000,+0.0,0,
17,0.270,+0.000,-0.040,+0.001,+0.000,-0.000,+0.013,-0.000,+0.001,+0.107,-0.006,-0.13,+0.00,-10.42,+0.000,+0.012,1,-0.002,+0.00,+0.000,+0.0,0,
18,0.270,+0.000,-0.039,+0.002,+0.000,-0.000,+0.013,-0.001,+0.001,+0.105,+0.006,-0.15,+0.00,-10.48,+0.000,+0.014,1,-0.001,+0.00,+0.000,+0.0,0,
19,0.270,+0.002,-0.039,+0.008,+0.000,-0.001,+0.013,-0.003,-0.001,+0.101,-0.000,-0.17,-0.00,-9.85,-0.000,+0.017,1,-0.002,+0.00,+0.000,+0.0,0,
20,0.273,-0.001,-0.038,-0.002,+0.005,+0.000,+0.013,+0.001,-0.003,+0.099,-0.009,-0.27,-0.00,-9.74,-0.000,+0.028,1,-0.002,+0.00,+0.000,+0.0,0,
21,0.274,-0.002,-0.037,-0.007,+0.008,+0.001,+0.012,+0.002,-0.001,+0.098,-0.016,-0.21,-0.00,-10.00,-0.000,+0.021,1,-0.001,+0.00,+0.000,+0.0,0,
22,0.270,+0.045,-0.036,+0.200,+0.000,-0.015,+0.012,-0.067,+0.005,+0.095,+0.008,-0.24,+0.00,-10.20,+0.000,+0.023,1,-0.002,+0.00,+0.000,+0.0,0,
23,0.278,-0.015,-0.035,-0.008,+0.016,+0.005,+0.012,+0.003,-0.086,+0.098,-0.240,-0.26,-0.01,-10.12,-0.001,+0.026,1,-0.002,+0.00,+0.000,+0.0,0,
24,0.270,+0.028,-0.036,+0.175,+0.000,-0.009,+0.012,-0.058,-0.048,+0.088,-0.420,-0.31,-0.00,-10.22,-0.000,+0.031,1,-0.002,+0.00,+0.000,+0.0,0,
25,0.281,-0.016,-0.034,-0.045,+0.022,+0.005,+0.011,+0.015,+0.004,+0.087,-0.166,-0.31,+0.00,-10.22,+0.000,+0.031,1,-0.001,+0.00,+0.000,+0.0,0,
26,0.294,-0.021,-0.033,-0.064,+0.047,+0.007,+0.011,+0.021,+0.001,+0.088,-0.117,-0.35,+0.00,-10.38,+0.000,+0.033,1,-0.002,+0.00,+0.000,+0.0,0,
27,0.297,-0.011,-0.032,-0.062,+0.053,+0.004,+0.011,+0.021,+0.059,+0.084,+0.163,-0.38,+0.00,-10.87,+0.000,+0.035,1,-0.002,+0.00,+0.000,+0.0,0,
28,0.297,-0.008,-0.031,-0.046,+0.055,+0.003,+0.010,+0.015,+0.029,+0.081,+0.215,-0.42,+0.00,-11.22,+0.000,+0.037,1,-0.002,+0.00,+0.000,+0.0,0,
29,0.298,-0.006,-0.021,-0.036,+0.056,+0.002,+0.007,+0.012,+0.019,+0.080,+0.121,-1.57,+0.02,-10.64,+0.002,+0.147,1,-0.001,+0.00,+0.000,+0.0,0,
30,0.300,-0.004,-0.012,-0.030,+0.060,+0.001,+0.004,+0.010,+0.015,+0.059,+0.061,-1.82,+0.02,-10.54,+0.002,+0.171,1,-0.002,+0.00,+0.000,+0.0,0,
31,0.301,-0.002,-0.015,-0.021,+0.062,+0.001,+0.005,+0.007,+0.011,+0.042,+0.058,-0.51,+0.00,-11.55,+0.000,+0.044,1,-0.001,+0.00,+0.000,+0.0,0,
32,0.302,-0.001,-0.017,-0.018,+0.065,+0.000,+0.006,+0.006,+0.005,+0.036,+0.056,-0.55,+0.00,-11.64,+0.000,+0.047,1,-0.002,+0.00,+0.000,+0.0,0,
33,0.303,+0.000,-0.018,-0.011,+0.066,-0.000,+0.006,+0.004,+0.003,+0.044,+0.044,-0.59,+0.00,-11.69,+0.000,+0.050,1,-0.002,+0.00,+0.000,+0.0,0,
34,0.305,+0.001,-0.018,-0.007,+0.070,-0.000,+0.006,+0.002,+0.001,+0.046,+0.028,-0.62,-0.00,-11.75,-0.000,+0.053,1,-0.001,+0.00,+0.000,+0.0,0,
35,0.305,+0.000,-0.019,-0.008,+0.071,-0.000,+0.006,+0.003,-0.001,+0.045,+0.018,-0.66,-0.00,-11.79,-0.000,+0.056,1,+0.014,+0.00,+0.016,+0.0,0,
36,0.307,+0.000,-0.018,-0.007,+0.075,-0.000,+0.006,+0.002,-0.001,+0.046,+0.013,-0.70,-0.00,-11.84,-0.000,+0.059,1,+0.042,+0.00,+0.044,+0.0,0,
37,0.309,+0.000,-0.018,-0.007,+0.078,-0.000,+0.006,+0.002,+0.000,+0.047,+0.017,-0.74,-0.00,-11.89,-0.000,+0.062,1,+0.038,+0.00,+0.040,+0.0,0,
38,0.309,+0.000,-0.017,-0.006,+0.079,-0.000,+0.006,+0.002,-0.000,+0.045,+0.017,-0.79,-0.00,-11.96,-0.000,+0.066,1,+0.075,+0.00,+0.076,+0.0,0,
39,0.311,+0.001,-0.016,-0.004,+0.082,-0.000,+0.005,+0.001,-0.000,+0.043,+0.015,-0.84,-0.00,-12.01,-0.000,+0.070,1,+0.048,+0.00,+0.049,+0.0,0,
40,0.311,+0.001,-0.016,-0.000,+0.083,-0.000,+0.005,+0.000,-0.001,+0.042,+0.013,-0.88,-0.00,-12.03,-0.000,+0.073,1,+0.039,+0.00,+0.041,+0.0,0,
