step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.000,-0.152,-0.001,+0.000,+0.000,+0.051,+0.000,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.000,+0.00,+0.000,+0.0,0,
1,0.270,-0.000,-0.125,-0.001,+0.000,+0.000,+0.042,+0.000,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.002,+0.00,+0.000,+0.0,0,
2,0.270,+0.001,-0.102,-0.002,+0.000,-0.000,+0.034,+0.001,+0.012,-0.005,-0.001,-2.97,-0.05,-9.44,-0.006,+0.305,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.270,-0.001,-0.062,-0.004,+0.000,+0.000,+0.021,+0.001,-0.003,+0.179,-0.001,-1.80,-0.02,-10.14,-0.002,+0.175,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.270,-0.002,-0.028,-0.006,+0.000,+0.001,+0.009,+0.002,-0.001,+0.363,+0.000,-0.16,-0.01,-9.23,-0.001,+0.018,1,-0.001,+0.00,+0.000,+0.0,0,
5,0.270,+0.000,-0.044,-0.002,+0.000,-0.000,+0.015,+0.001,+0.007,+0.167,+0.013,-0.01,+0.00,-9.59,+0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.270,-0.000,-0.050,-0.001,+0.000,+0.000,+0.017,+0.000,+0.001,+0.097,+0.014,-0.01,+0.00,-9.92,+0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.270,+0.000,-0.042,+0.001,+0.000,-0.000,+0.014,-0.000,-0.000,+0.154,+0.003,-0.02,-0.00,-10.04,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.270,+0.056,-0.042,+0.250,+0.000,-0.019,+0.014,-0.083,-0.000,+0.130,-0.003,-0.02,-0.00,-10.09,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.270,-0.019,-0.041,-0.010,+0.000,+0.006,+0.014,+0.003,-0.109,+0.127,-0.321,-0.03,-0.01,-10.25,-0.001,+0.003,1,-0.001,+0.00,+0.000,+0.0,0,
10,0.270,-0.024,-0.043,-0.044,+0.000,+0.008,+0.014,+0.015,-0.058,+0.116,-0.528,-0.03,-0.00,-10.11,-0.000,+0.003,1,-0.002,+0.00,+0.000,+0.0,0,
11,0.270,-0.011,-0.041,-0.068,+0.000,+0.004,+0.014,+0.023,+0.085,+0.119,+0.005,-0.04,+0.01,-10.20,+0.001,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
12,0.270,+0.043,-0.041,+0.192,+0.000,-0.014,+0.014,-0.064,+0.022,+0.111,+0.293,-0.06,+0.00,-10.10,+0.000,+0.006,1,-0.002,+0.00,+0.000,+0.0,0,
13,0.270,-0.072,-0.040,-0.275,+0.000,+0.024,+0.013,+0.092,-0.053,+0.117,+0.001,-0.07,-0.00,-10.24,-0.000,+0.006,1,-0.002,+0.00,+0.000,+0.0,0,
14,0.270,+0.043,-0.036,+0.200,+0.000,-0.014,+0.012,-0.067,+0.017,+0.134,-0.217,-0.08,+0.00,-10.88,+0.000,+0.007,1,-0.002,+0.00,+0.000,+0.0,0,
15,0.285,-0.011,-0.038,-0.040,+0.029,+0.004,+0.013,+0.013,+0.012,+0.112,+0.089,-0.09,+0.00,-10.53,+0.000,+0.009,1,-0.002,+0.00,+0.000,+0.0,0,
16,0.287,-0.019,-0.041,-0.047,+0.034,+0.006,+0.014,+0.016,-0.041,+0.087,-0.134,-0.11,-0.00,-10.64,-0.000,+0.010,1,-0.001,+0.00,+0.000,+0.0,0,
17,0.270,-0.011,-0.040,-0.056,+0.000,+0.004,+0.013,+0.019,+0.046,+0.099,-0.009,-0.12,+0.00,-10.84,+0.000,+0.011,1,-0.002,+0.00,+0.000,+0.0,0,
18,0.270,-0.002,-0.039,-0.024,+0.000,+0.001,+0.013,+0.008,+0.039,+0.102,+0.160,-0.14,+0.00,-10.36,+0.000,+0.013,1,-0.002,+0.00,+0.000,+0.0,0,
19,0.270,-0.003,-0.039,-0.021,+0.000,+0.001,+0.013,+0.007,+0.007,+0.096,+0.144,-0.16,+0.00,-9.47,+0.000,+0.017,1,-0.001,+0.00,+0.000,+0.0,0,
