step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.000,-0.152,-0.000,+0.000,+0.000,+0.051,+0.000,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.270,-0.000,-0.125,-0.000,+0.000,+0.000,+0.042,+0.000,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
2,0.270,+0.001,-0.101,-0.003,+0.000,-0.000,+0.034,+0.001,+0.012,-0.005,-0.001,-2.97,-0.05,-9.45,-0.006,+0.305,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.270,-0.001,-0.054,-0.003,+0.000,+0.000,+0.018,+0.001,-0.002,+0.247,-0.001,-1.49,-0.01,-10.09,-0.001,+0.147,1,-0.001,+0.00,+0.000,+0.0,0,
4,0.270,-0.002,-0.028,-0.008,+0.000,+0.001,+0.009,+0.003,-0.001,+0.355,+0.000,-0.13,-0.01,-9.19,-0.001,+0.014,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.270,+0.001,-0.047,+0.000,+0.000,-0.000,+0.016,-0.000,+0.007,+0.124,+0.014,-0.01,+0.00,-9.68,+0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.270,+0.001,-0.049,+0.001,+0.000,-0.000,+0.016,-0.000,+0.002,+0.102,+0.017,-0.01,+0.00,-9.95,+0.000,+0.001,1,-0.001,+0.00,+0.000,+0.0,0,
7,0.270,+0.001,-0.043,+0.003,+0.000,-0.000,+0.014,-0.001,-0.003,+0.153,+0.002,-0.02,-0.00,-10.04,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.270,+0.000,-0.043,+0.001,+0.000,-0.000,+0.014,-0.000,-0.001,+0.130,-0.010,-0.02,-0.00,-10.10,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.270,+0.000,-0.043,+0.001,+0.000,-0.000,+0.014,-0.000,-0.000,+0.122,-0.007,-0.03,-0.00,-10.11,-0.000,+0.003,1,-0.002,+0.00,+0.000,+0.0,0,
10,0.270,-0.000,-0.042,-0.001,+0.000,+0.000,+0.014,+0.000,-0.000,+0.122,-0.002,-0.04,-0.00,-10.11,-0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
