step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,+0.000,-0.152,+0.000,+0.000,-0.000,+0.051,-0.000,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.002,+0.00,+0.000,+0.0,0,
1,0.270,+0.001,-0.127,+0.001,+0.000,-0.000,+0.042,-0.000,+0.006,-0.003,-0.000,-2.94,-0.04,-9.56,-0.004,+0.299,1,-0.002,+0.00,+0.000,+0.0,0,
2,0.270,-0.000,-0.077,+0.000,+0.000,+0.000,+0.026,-0.000,-0.003,+0.239,-0.001,-1.88,-0.01,-10.27,-0.001,+0.181,1,-0.001,+0.00,+0.000,+0.0,0,
3,0.270,-0.001,-0.044,-0.004,+0.000,+0.000,+0.015,+0.001,-0.001,+0.392,-0.000,-0.48,-0.01,-9.39,-0.001,+0.051,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.270,+0.000,-0.061,-0.002,+0.000,-0.000,+0.020,+0.001,+0.006,+0.160,+0.005,-0.01,+0.00,-9.59,+0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.270,+0.001,-0.057,+0.004,+0.000,-0.000,+0.019,-0.001,+0.000,+0.156,+0.008,-0.01,+0.00,-9.92,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.270,+0.000,-0.049,+0.002,+0.000,-0.000,+0.016,-0.001,-0.001,+0.181,+0.005,-0.02,-0.00,-10.01,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.270,+0.000,-0.049,+0.002,+0.000,-0.000,+0.016,-0.001,-0.001,+0.147,-0.010,-0.02,-0.00,-10.08,-0.000,+0.002,1,-0.001,+0.00,+0.000,+0.0,0,
8,0.270,-0.001,-0.049,-0.004,+0.000,+0.000,+0.016,+0.001,-0.000,+0.138,-0.009,-0.03,-0.00,-10.10,-0.000,+0.003,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.270,-0.000,-0.046,-0.001,+0.000,+0.000,+0.015,+0.000,+0.002,+0.139,+0.002,-0.03,+0.00,-10.11,+0.000,+0.003,1,-0.002,+0.00,+0.000,+0.0,0,
10,0.270,+0.000,-0.045,-0.001,+0.000,-0.000,+0.015,+0.000,+0.001,+0.131,+0.010,-0.04,+0.00,-10.11,+0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
11,0.270,-0.000,-0.044,-0.002,+0.000,+0.000,+0.015,+0.001,-0.000,+0.124,+0.002,-0.06,-0.00,-10.10,-0.000,+0.005,1,-0.002,+0.00,+0.000,+0.0,0,
12,0.270,+0.000,-0.043,-0.001,+0.000,-0.000,+0.014,+0.000,+0.001,+0.119,+0.001,-0.07,+0.00,-10.09,+0.000,+0.007,1,-0.002,+0.00,+0.000,+0.0,0,
13,0.270,-0.000,-0.043,-0.003,+0.000,+0.000,+0.014,+0.001,+0.001,+0.117,+0.002,-0.08,+0.00,-10.09,+0.000,+0.007,1,-0.002,+0.00,+0.000,+0.0,0,
14,0.270,-0.000,-0.042,-0.003,+0.000,+0.000,+0.014,+0.001,+0.001,+0.115,+0.004,-0.09,+0.00,-10.08,+0.000,+0.009,1,-0.002,+0.00,+0.000,+0.0,0,
15,0.270,+0.000,-0.041,-0.001,+0.000,-0.000,+0.014,+0.000,+0.001,+0.112,+0.006,-0.11,+0.00,-10.08,+0.000,+0.011,1,-0.002,+0.00,+0.000,+0.0,0,
16,0.270,+0.001,-0.040,+0.003,+0.000,-0.000,+0.013,-0.001,-0.000,+0.108,+0.004,-0.12,-0.00,-10.07,-0.000,+0.012,1,-0.002,+0.00,+0.000,+0.0,0,
17,0.270,+0.001,-0.039,+0.007,+0.000,-0.000,+0.013,-0.002,-0.002,+0.106,-0.002,-0.15,-0.00,-10.06,-0.000,+0.015,1,-0.001,+0.00,+0.000,+0.0,0,
18,0.270,+0.001,-0.040,+0.007,+0.000,-0.000,+0.013,-0.002,-0.003,+0.103,-0.010,-0.16,-0.00,-10.06,-0.000,+0.016,1,-0.002,+0.00,+0.000,+0.0,0,
19,0.270,-0.000,-0.039,+0.002,+0.000,+0.000,+0.013,-0.001,-0.003,+0.102,-0.018,-0.18,-0.00,-10.05,-0.000,+0.018,1,-0.002,+0.00,+0.000,+0.0,0,
20,0.270,+0.000,-0.038,+0.003,+0.000,-0.000,+0.013,-0.001,-0.001,+0.101,-0.013,-0.21,-0.00,-10.05,-0.000,+0.020,1,-0.002,+0.00,+0.000,+0.0,0,
21,0.270,-0.000,-0.037,+0.001,+0.000,+0.000,+0.012,-0.000,-0.000,+0.097,-0.003,-0.23,-0.00,-10.04,-0.000,+0.023,1,-0.002,+0.00,+0.000,+0.0,0,
22,0.290,+0.000,-0.036,+0.002,+0.041,-0.000,+0.012,-0.001,-0.000,+0.094,-0.002,-0.26,-0.00,-10.03,-0.000,+0.026,1,-0.001,+0.00,+0.000,+0.0,0,
23,0.270,-0.000,-0.036,+0.001,+0.000,+0.000,+0.012,-0.000,+0.000,+0.093,-0.002,-0.28,+0.00,-10.41,+0.000,+0.027,1,-0.002,+0.00,+0.000,+0.0,0,
24,0.294,-0.000,-0.035,-0.000,+0.047,+0.000,+0.012,+0.000,-0.000,+0.091,-0.003,-0.31,+0.00,-10.35,+0.000,+0.030,1,-0.002,+0.00,+0.000,+0.0,0,
25,0.270,+0.001,-0.034,+0.003,+0.000,-0.000,+0.011,-0.001,+0.001,+0.089,-0.001,-0.34,+0.00,-10.75,+0.000,+0.032,1,-0.002,+0.00,+0.000,+0.0,0,
26,0.298,-0.001,-0.033,-0.001,+0.055,+0.000,+0.011,+0.000,-0.001,+0.085,-0.002,-0.37,-0.00,-10.29,-0.000,+0.036,1,-0.002,+0.00,+0.000,+0.0,0,
27,0.287,+0.001,-0.032,+0.005,+0.034,-0.000,+0.011,-0.002,+0.001,+0.083,-0.004,-0.41,+0.00,-10.89,+0.000,+0.037,1,-0.001,+0.00,+0.000,+0.0,0,
28,0.288,-0.001,-0.031,-0.003,+0.036,+0.000,+0.010,+0.001,-0.000,+0.081,-0.001,-0.44,-0.00,-11.03,-0.000,+0.040,1,-0.002,+0.00,+0.000,+0.0,0,
29,0.290,-0.000,-0.029,-0.002,+0.040,+0.000,+0.010,+0.001,+0.001,+0.079,-0.001,-0.61,+0.00,-10.92,+0.000,+0.056,1,-0.002,+0.00,+0.000,+0.0,0,
30,0.291,-0.001,-0.028,-0.005,+0.043,+0.000,+0.009,+0.002,+0.002,+0.076,+0.006,-0.51,+0.00,-11.02,+0.000,+0.046,1,-0.002,+0.00,+0.000,+0.0,0,
31,0.270,+0.057,-0.027,+0.250,+0.000,-0.019,+0.009,-0.083,+0.002,+0.070,+0.010,-0.55,+0.00,-11.09,+0.000,+0.050,1,-0.002,+0.00,+0.000,+0.0,0,
32,0.311,-0.005,-0.026,+0.000,+0.082,+0.002,+0.009,-0.000,-0.035,+0.071,-0.079,-0.58,-0.00,-10.55,-0.000,+0.055,1,-0.002,+0.00,+0.000,+0.0,0,
33,0.311,-0.013,-0.025,-0.025,+0.081,+0.004,+0.008,+0.008,-0.038,+0.063,-0.375,-0.62,-0.00,-11.34,-0.000,+0.055,1,-0.002,+0.00,+0.000,+0.0,0,
34,0.310,-0.005,-0.024,-0.038,+0.081,+0.002,+0.008,+0.013,+0.045,+0.064,-0.011,-0.67,+0.00,-11.94,+0.000,+0.056,1,-0.002,+0.00,+0.000,+0.0,0,
35,0.312,-0.004,-0.023,-0.023,+0.083,+0.001,+0.008,+0.008,+0.015,+0.060,+0.184,-0.71,+0.00,-12.10,+0.000,+0.059,1,-0.002,+0.00,+0.000,+0.0,0,
