Waiting for heartbeat...
Connected to system: 1
Setting up MAVLink rx...
Setting up Timesync loop...
Setting up VIO state estimator...
Loading YOLO gate model...
YOLO gate model ready.
Setting up planner...
Logging run to logs/run_1785189749.jsonl (and logs/latest.jsonl, truncated each run)
Listening for camera frames...
Priming attitude-hold stream...
[vio] anchored gate 0 at (+10.5,+0.1,-1.6) yaw=+0deg
Sim mode map: ['ACRO', 'ALT_HOLD', 'AUTO', 'AUTOROTATE', 'AUTOTUNE', 'AUTO_RTL', 'AVOID_ADSB', 'BRAKE', 'CIRCLE', 'DRIFT', 'FLIP', 'FLOWHOLD', 'FOLLOW', 'GUIDED', 'GUIDED_NOGPS', 'LAND', 'LOITER', 'OF_LOITER', 'POSHOLD', 'POSITION', 'RTL', 'SMART_RTL', 'SPORT', 'STABILIZE', 'SYSTEMID', 'THROW', 'ZIGZAG']
Requested control mode: STABILIZE
Arming drone...
Starting control loop... (DRY_RUN=False)
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.45) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.25) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.06) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-0.87) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-0.67) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-0.48) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-0.32) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-0.16) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-0.00) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+0.16) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+0.35) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+0.55) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+0.74) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+0.87) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+1.06) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+1.25) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+1.45) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+1.62) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+1.81) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+2.01) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+2.20) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+2.40) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+2.59) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+2.76) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+2.93) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+3.13) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-2.99) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-2.80) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-2.61) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-2.41) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-2.22) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-2.02) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.83) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.63) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.44) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.24) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.04) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-0.88) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-0.70) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-0.51) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-0.33) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-0.16) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+0.04) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+0.21) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+0.40) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+0.59) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+0.79) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+0.99) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+1.19) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+1.39) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+1.56) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+1.74) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+1.94) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+2.11) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+2.28) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+2.47) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+2.63) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+2.82) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+2.96) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y+3.12) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-3.03) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-2.85) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-2.70) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-2.52) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-2.33) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-2.13) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.95) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.75) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.55) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.40) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.23) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-1.04) thr=0.37
[FLY] src=    pnp_search range=  ?   vel_ned=(+0.00,+0.00,+0.00) att=(r+0.00,p-0.00,y-0.86) thr=0.37
