step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.007,-0.152,-0.032,+0.000,+0.002,+0.051,+0.011,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.002,+0.00,+0.000,+0.0,0,
1,0.307,+0.005,-0.097,+0.012,+0.074,-0.002,+0.032,-0.004,+0.018,+0.377,+0.071,-0.06,+0.00,-10.10,+0.000,+0.006,1,-0.015,+0.00,+0.000,+0.0,0,
2,0.309,+0.010,-0.034,+0.021,+0.078,-0.003,+0.011,-0.007,+0.018,+0.377,+0.070,-0.07,+0.00,-10.10,+0.000,+0.007,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.313,+0.011,-0.041,+0.028,+0.087,-0.004,+0.014,-0.009,+0.002,+0.301,+0.045,+1.15,+0.01,-11.37,+0.001,-0.101,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.315,+0.005,-0.062,+0.024,+0.089,-0.002,+0.021,-0.008,-0.030,+0.073,-0.066,-0.07,-0.00,-11.93,-0.000,+0.006,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.316,+0.003,-0.048,+0.017,+0.092,-0.001,+0.016,-0.006,-0.016,+0.148,-0.088,-0.49,-0.00,-12.04,-0.000,+0.041,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.319,+0.002,-0.041,+0.008,+0.099,-0.001,+0.014,-0.003,-0.006,+0.144,-0.043,-0.86,-0.00,-11.93,-0.000,+0.072,1,-0.001,+0.00,+0.000,+0.0,0,
7,0.319,+0.001,-0.043,+0.008,+0.099,-0.000,+0.014,-0.003,-0.005,+0.111,-0.021,-0.12,-0.00,-12.76,-0.000,+0.010,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.319,+0.001,-0.042,+0.008,+0.099,-0.000,+0.014,-0.003,-0.003,+0.110,-0.010,-0.15,-0.00,-12.85,-0.000,+0.011,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.321,+0.001,-0.040,+0.008,+0.103,-0.000,+0.013,-0.003,-0.003,+0.114,-0.014,-0.18,-0.00,-12.88,-0.000,+0.014,1,-0.001,+0.00,+0.000,+0.0,0,
10,0.325,+0.000,-0.040,+0.004,+0.111,-0.000,+0.013,-0.001,-0.003,+0.109,-0.019,-0.20,-0.00,-12.90,-0.000,+0.015,1,-0.002,+0.00,+0.000,+0.0,0,
11,0.325,+0.000,-0.026,+0.004,+0.111,-0.000,+0.009,-0.001,-0.001,+0.104,-0.014,-1.83,-0.00,-11.39,-0.000,+0.159,1,-0.002,+0.00,+0.000,+0.0,0,
12,0.325,+0.000,-0.030,+0.004,+0.111,-0.000,+0.010,-0.001,-0.001,+0.077,-0.006,-0.26,-0.00,-13.12,-0.000,+0.020,1,-0.002,+0.00,+0.000,+0.0,0,
13,0.325,-0.001,-0.031,-0.001,+0.109,+0.000,+0.010,+0.000,-0.001,+0.071,-0.006,-0.29,-0.00,-13.12,-0.000,+0.022,1,-0.001,+0.00,+0.000,+0.0,0,
14,0.325,-0.002,-0.027,-0.005,+0.109,+0.001,+0.009,+0.002,-0.000,+0.081,-0.007,-0.94,-0.00,-12.43,-0.000,+0.075,1,+0.002,+0.00,+0.004,+0.0,0,
15,0.326,+0.000,-0.028,-0.000,+0.111,-0.000,+0.009,+0.000,+0.004,+0.073,+0.005,-0.35,+0.00,-13.03,+0.000,+0.027,1,+0.011,+0.00,+0.012,+0.0,0,
16,0.325,-0.001,-0.029,-0.005,+0.109,+0.000,+0.010,+0.002,+0.002,+0.070,+0.013,-0.38,+0.00,-12.99,+0.000,+0.030,1,+0.029,+0.00,+0.030,+0.0,0,
17,0.324,+0.000,-0.028,+0.001,+0.109,-0.000,+0.009,-0.000,+0.001,+0.074,+0.004,-0.48,-0.00,-12.89,-0.000,+0.037,1,+0.009,+0.00,+0.010,+0.0,0,
18,0.324,-0.002,-0.029,-0.008,+0.107,+0.001,+0.010,+0.003,+0.001,+0.072,+0.004,-0.45,+0.00,-12.85,+0.000,+0.035,1,+0.024,+0.00,+0.025,+0.0,0,
19,0.325,-0.001,-0.028,-0.007,+0.111,+0.000,+0.009,+0.002,+0.001,+0.072,+0.003,-0.49,+0.00,-12.73,+0.000,+0.039,1,+0.013,+0.00,+0.014,+0.0,0,
20,0.325,-0.001,-0.027,-0.006,+0.110,+0.000,+0.009,+0.002,+0.004,+0.072,+0.017,-0.54,+0.00,-12.76,+0.000,+0.042,1,+0.030,+0.00,+0.032,+0.0,0,
21,0.327,-0.001,-0.027,-0.007,+0.114,+0.000,+0.009,+0.002,+0.002,+0.070,+0.019,-0.58,+0.00,-12.73,+0.000,+0.046,1,+0.006,+0.00,+0.007,+0.0,0,
