step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.274,-0.007,-0.152,-0.032,+0.008,+0.002,+0.051,+0.011,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.274,-0.009,-0.130,-0.041,+0.007,+0.003,+0.043,+0.014,+0.000,-0.017,-0.000,-3.10,+0.05,-10.29,+0.005,+0.292,1,-0.001,+0.00,+0.000,+0.0,0,
2,0.274,-0.009,-0.106,-0.036,+0.008,+0.003,+0.035,+0.012,-0.009,-0.004,+0.005,-2.72,+0.03,-9.41,+0.003,+0.281,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.277,-0.008,-0.039,-0.036,+0.013,+0.003,+0.013,+0.012,-0.001,+0.362,+0.000,-1.71,+0.02,-9.63,+0.002,+0.176,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.280,-0.000,-0.033,-0.033,+0.020,+0.000,+0.011,+0.011,+0.045,+0.227,+0.121,-1.09,+0.00,-9.58,+0.000,+0.113,1,-0.001,+0.00,+0.000,+0.0,0,
5,0.283,+0.001,-0.049,-0.019,+0.026,-0.000,+0.016,+0.006,+0.018,+0.073,+0.125,-0.00,+0.00,-10.17,+0.000,+0.000,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.284,+0.000,-0.045,-0.012,+0.028,-0.000,+0.015,+0.004,-0.004,+0.115,+0.068,-0.01,-0.00,-10.52,-0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.285,+0.003,-0.038,-0.001,+0.031,-0.001,+0.013,+0.000,+0.002,+0.137,+0.012,-0.26,-0.00,-10.67,-0.000,+0.025,1,-0.001,+0.00,+0.000,+0.0,0,
8,0.287,+0.004,-0.038,+0.000,+0.035,-0.001,+0.013,-0.000,+0.003,+0.129,+0.011,-0.02,+0.00,-10.82,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.289,+0.001,-0.030,-0.003,+0.038,-0.000,+0.010,+0.001,-0.008,+0.106,+0.002,-1.32,-0.01,-10.30,-0.001,+0.128,1,-0.002,+0.00,+0.000,+0.0,0,
10,0.290,+0.002,-0.023,+0.000,+0.040,-0.001,+0.008,-0.000,-0.002,+0.091,+0.000,-1.08,-0.01,-10.51,-0.001,+0.103,1,-0.001,+0.00,+0.000,+0.0,0,
11,0.290,+0.001,-0.028,-0.004,+0.040,-0.000,+0.009,+0.001,-0.002,+0.078,+0.005,-0.04,-0.00,-11.14,-0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
12,0.291,+0.001,-0.027,-0.004,+0.041,-0.000,+0.009,+0.001,-0.003,+0.073,+0.004,-0.45,-0.00,-10.95,-0.000,+0.041,1,-0.002,+0.00,+0.000,+0.0,0,
13,0.292,+0.000,-0.029,-0.007,+0.043,-0.000,+0.010,+0.002,-0.001,+0.079,+0.008,-0.06,-0.00,-11.21,-0.000,+0.006,1,-0.002,+0.00,+0.000,+0.0,0,
14,0.292,+0.002,-0.031,+0.001,+0.043,-0.001,+0.010,-0.000,+0.000,+0.079,+0.012,-0.08,+0.00,-11.25,+0.000,+0.007,1,+0.012,+0.00,+0.013,+0.0,0,
15,0.285,+0.003,-0.032,+0.008,+0.030,-0.001,+0.011,-0.003,-0.003,+0.082,+0.010,-0.09,-0.00,-11.26,-0.000,+0.008,1,-0.001,+0.00,+0.000,+0.0,0,
16,0.270,+0.002,-0.034,+0.007,+0.000,-0.001,+0.011,-0.002,-0.005,+0.083,-0.002,-0.10,-0.00,-11.08,-0.000,+0.009,1,-0.002,+0.00,+0.000,+0.0,0,
17,0.270,-0.001,-0.034,-0.004,+0.000,+0.000,+0.011,+0.001,-0.006,+0.087,-0.021,-0.13,-0.00,-9.32,-0.000,+0.014,1,-0.002,+0.00,+0.000,+0.0,0,
18,0.270,-0.001,-0.034,-0.010,+0.000,+0.000,+0.011,+0.003,+0.001,+0.088,-0.010,-0.18,-0.00,-8.99,-0.000,+0.020,1,-0.002,+0.00,+0.000,+0.0,0,
19,0.270,+0.004,-0.032,+0.010,+0.000,-0.001,+0.011,-0.003,+0.004,+0.087,+0.018,-0.35,-0.00,-9.29,-0.000,+0.038,1,-0.001,+0.00,+0.000,+0.0,0,
20,0.270,+0.010,-0.022,+0.041,+0.000,-0.003,+0.007,-0.014,-0.003,+0.084,+0.016,-1.41,-0.01,-9.43,-0.001,+0.148,1,-0.003,+0.00,+0.000,+0.0,0,
21,0.297,-0.003,-0.026,-0.002,+0.055,+0.001,+0.009,+0.001,-0.021,+0.063,-0.058,-0.21,-0.00,-9.80,-0.000,+0.022,1,-0.001,+0.00,+0.000,+0.0,0,
22,0.285,+0.002,-0.028,+0.020,+0.029,-0.001,+0.009,-0.007,-0.009,+0.059,-0.088,-0.23,-0.00,-10.51,-0.000,+0.022,1,-0.001,+0.00,+0.000,+0.0,0,
23,0.285,+0.003,-0.029,+0.015,+0.030,-0.001,+0.010,-0.005,+0.005,+0.071,-0.014,-0.28,+0.00,-10.88,+0.000,+0.025,1,-0.002,+0.00,+0.000,+0.0,0,
24,0.299,-0.004,-0.029,-0.009,+0.059,+0.001,+0.010,+0.003,-0.009,+0.073,-0.018,-0.29,-0.00,-10.84,-0.000,+0.026,1,-0.002,+0.00,+0.000,+0.0,0,
25,0.299,-0.003,-0.029,-0.009,+0.059,+0.001,+0.010,+0.003,+0.001,+0.073,-0.022,-0.31,+0.00,-11.11,+0.000,+0.028,1,-0.002,+0.00,+0.000,+0.0,0,
26,0.299,-0.002,-0.029,-0.009,+0.059,+0.001,+0.010,+0.003,+0.011,+0.074,+0.023,-0.34,-0.00,-11.45,-0.000,+0.030,1,-0.001,+0.00,+0.000,+0.0,0,
