step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.273,-0.011,-0.152,-0.047,+0.006,+0.004,+0.051,+0.016,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.273,-0.010,-0.126,-0.047,+0.006,+0.003,+0.042,+0.016,-0.001,-0.003,+0.000,-3.01,+0.02,-9.33,+0.002,+0.312,1,+0.005,+0.00,+0.005,+0.0,0,
2,0.274,-0.010,-0.110,-0.046,+0.007,+0.003,+0.037,+0.015,-0.004,-0.006,+0.001,-2.03,+0.03,-9.32,+0.004,+0.215,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.275,-0.009,-0.053,-0.041,+0.010,+0.003,+0.018,+0.014,-0.002,+0.329,+0.001,-0.85,+0.02,-9.97,+0.002,+0.085,1,-0.003,+0.00,+0.000,+0.0,0,
4,0.277,-0.000,-0.043,-0.037,+0.015,+0.000,+0.014,+0.012,+0.050,+0.275,+0.147,-0.29,+0.00,-9.72,+0.000,+0.030,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.281,-0.001,-0.055,-0.024,+0.022,+0.000,+0.018,+0.008,+0.010,+0.090,+0.126,-0.64,-0.00,-10.02,-0.000,+0.064,1,-0.001,+0.00,+0.000,+0.0,0,
6,0.284,+0.003,-0.044,-0.001,+0.027,-0.001,+0.015,+0.000,+0.001,+0.146,+0.050,-0.24,-0.00,-10.42,-0.000,+0.023,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.284,+0.005,-0.039,+0.003,+0.028,-0.002,+0.013,-0.001,+0.006,+0.156,+0.032,-0.37,-0.00,-10.48,-0.000,+0.035,1,-0.001,+0.00,+0.000,+0.0,0,
8,0.287,+0.004,-0.043,+0.005,+0.034,-0.001,+0.014,-0.002,-0.006,+0.115,+0.016,+0.04,-0.00,-10.79,-0.000,-0.004,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.287,+0.004,-0.044,+0.013,+0.034,-0.001,+0.015,-0.004,-0.011,+0.105,-0.012,-0.02,+0.00,-10.88,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
10,0.289,+0.006,-0.044,+0.021,+0.038,-0.002,+0.015,-0.007,-0.007,+0.119,-0.024,+0.17,+0.00,-11.10,+0.000,-0.015,1,-0.001,+0.00,+0.000,+0.0,0,
11,0.289,+0.003,-0.043,+0.012,+0.038,-0.001,+0.014,-0.004,-0.011,+0.117,-0.034,-0.16,-0.00,-11.00,-0.000,+0.015,1,-0.002,+0.00,+0.000,+0.0,0,
12,0.270,+0.001,-0.043,+0.005,+0.000,-0.000,+0.014,-0.002,-0.008,+0.113,-0.041,-0.04,+0.00,-11.13,+0.000,+0.004,1,-0.001,+0.00,+0.000,+0.0,0,
13,0.270,+0.000,-0.037,+0.000,+0.000,-0.000,+0.012,-0.000,-0.003,+0.111,-0.025,-0.68,-0.00,-10.08,-0.000,+0.067,1,-0.002,+0.00,+0.000,+0.0,0,
14,0.294,-0.000,-0.031,-0.005,+0.047,+0.000,+0.010,+0.002,+0.001,+0.097,-0.001,-0.90,-0.00,-9.21,-0.001,+0.098,1,-0.002,+0.00,+0.000,+0.0,0,
15,0.294,-0.000,-0.032,-0.005,+0.047,+0.000,+0.011,+0.002,+0.001,+0.086,+0.010,-0.10,+0.00,-10.66,+0.000,+0.009,1,-0.001,+0.00,+0.000,+0.0,0,
16,0.295,-0.001,-0.035,-0.006,+0.049,+0.000,+0.012,+0.002,+0.002,+0.080,+0.014,-0.11,+0.00,-11.05,+0.000,+0.010,1,-0.002,+0.00,+0.000,+0.0,0,
17,0.295,-0.000,-0.035,-0.004,+0.051,+0.000,+0.012,+0.001,+0.002,+0.090,+0.012,-0.13,+0.00,-11.28,+0.000,+0.011,1,-0.002,+0.00,+0.000,+0.0,0,
18,0.297,-0.002,-0.024,-0.013,+0.054,+0.001,+0.008,+0.004,+0.001,+0.089,+0.011,-1.47,-0.01,-10.54,-0.001,+0.139,1,-0.003,+0.00,+0.000,+0.0,0,
19,0.270,+0.001,-0.024,-0.000,+0.000,-0.000,+0.008,+0.000,+0.004,+0.070,+0.015,-0.58,-0.00,-11.20,-0.000,+0.052,1,-0.001,+0.00,+0.000,+0.0,0,
20,0.299,+0.000,-0.022,-0.005,+0.059,-0.000,+0.007,+0.002,+0.003,+0.058,+0.023,-0.86,-0.00,-10.04,-0.000,+0.085,1,-0.001,+0.00,+0.000,+0.0,0,
21,0.301,-0.000,-0.024,-0.004,+0.062,+0.000,+0.008,+0.001,-0.002,+0.060,+0.005,-0.23,-0.00,-10.69,-0.000,+0.022,1,-0.002,+0.00,+0.000,+0.0,0,
22,0.301,-0.000,-0.026,-0.004,+0.062,+0.000,+0.009,+0.001,+0.001,+0.059,+0.004,-0.23,-0.00,-11.32,-0.000,+0.021,1,-0.002,+0.00,+0.000,+0.0,0,
23,0.301,+0.001,-0.027,-0.000,+0.061,-0.000,+0.009,+0.000,+0.001,+0.064,+0.009,-0.26,-0.00,-11.55,-0.000,+0.022,1,-0.001,+0.00,+0.000,+0.0,0,
