step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.008,-0.152,-0.038,+0.000,+0.003,+0.051,+0.013,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.270,-0.006,-0.122,-0.028,+0.000,+0.002,+0.041,+0.009,+0.008,-0.010,+0.000,-3.05,-0.05,-8.03,-0.006,+0.363,1,-0.001,+0.00,+0.000,+0.0,0,
2,0.270,-0.008,-0.098,-0.028,+0.000,+0.003,+0.033,+0.009,-0.011,-0.001,+0.009,-2.83,+0.00,-9.41,+0.000,+0.292,1,+0.057,+0.00,+0.059,+0.0,0,
3,0.270,-0.007,-0.060,-0.030,+0.000,+0.002,+0.020,+0.010,+0.001,+0.196,+0.001,-1.76,+0.02,-10.09,+0.002,+0.172,1,-0.001,+0.00,+0.000,+0.0,0,
4,0.270,-0.009,-0.027,-0.038,+0.000,+0.003,+0.009,+0.013,+0.001,+0.344,+0.010,-0.43,+0.00,-9.40,+0.000,+0.045,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.270,-0.004,-0.048,-0.038,+0.000,+0.001,+0.016,+0.013,+0.035,+0.110,+0.115,-0.01,+0.00,-9.68,+0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.270,-0.004,-0.044,-0.031,+0.000,+0.001,+0.015,+0.010,+0.009,+0.133,+0.092,-0.00,+0.00,-9.99,+0.000,+0.000,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.270,+0.002,-0.040,-0.005,+0.000,-0.001,+0.013,+0.002,+0.010,+0.147,+0.070,-0.02,+0.00,-10.06,+0.000,+0.002,1,-0.001,+0.00,+0.000,+0.0,0,
8,0.270,+0.004,-0.042,-0.000,+0.000,-0.001,+0.014,+0.000,+0.009,+0.128,+0.056,-0.02,+0.00,-10.08,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.270,+0.003,-0.041,+0.004,+0.000,-0.001,+0.014,-0.001,-0.008,+0.118,-0.009,-0.04,-0.00,-10.11,-0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
10,0.270,+0.003,-0.040,+0.005,+0.000,-0.001,+0.013,-0.002,-0.005,+0.119,-0.015,-0.04,-0.00,-10.11,-0.000,+0.004,1,-0.001,+0.00,+0.000,+0.0,0,
11,0.270,+0.002,-0.040,+0.002,+0.000,-0.001,+0.013,-0.001,-0.004,+0.114,-0.012,-0.05,-0.00,-10.11,-0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
12,0.280,-0.000,-0.040,-0.006,+0.021,+0.000,+0.013,+0.002,-0.003,+0.110,-0.007,-0.06,-0.00,-10.10,-0.000,+0.006,1,-0.001,+0.00,+0.000,+0.0,0,
