step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.282,-0.000,-0.152,-0.000,+0.025,+0.000,+0.051,+0.000,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.282,-0.000,-0.125,-0.000,+0.025,+0.000,+0.042,+0.000,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,+0.006,+0.00,+0.007,+0.0,0,
2,0.282,-0.000,-0.106,-0.000,+0.025,+0.000,+0.035,+0.000,-0.005,-0.014,-0.002,-2.52,+0.08,-9.12,+0.008,+0.269,1,+0.006,+0.00,+0.008,+0.0,0,
3,0.282,+0.000,-0.051,-0.000,+0.025,-0.000,+0.017,+0.000,-0.002,+0.316,-0.001,-1.19,-0.01,-10.17,-0.001,+0.116,1,+0.021,+0.00,+0.022,+0.0,0,
4,0.282,+0.001,-0.034,-0.000,+0.025,-0.000,+0.011,+0.000,+0.004,+0.365,+0.000,-0.03,+0.00,-9.65,+0.000,+0.003,1,+0.018,+0.00,+0.019,+0.0,0,
5,0.282,+0.001,-0.055,-0.000,+0.025,-0.000,+0.018,+0.000,+0.001,+0.113,+0.000,-0.01,+0.00,-10.27,+0.000,+0.001,1,+0.021,+0.00,+0.023,+0.0,0,
6,0.282,+0.000,-0.053,-0.000,+0.025,-0.000,+0.018,+0.000,-0.002,+0.119,+0.000,-0.01,-0.00,-10.61,-0.000,+0.001,1,-0.112,+0.00,-0.110,+0.0,0,
7,0.282,+0.000,-0.045,-0.000,+0.025,-0.000,+0.015,+0.000,-0.000,+0.168,-0.000,-0.02,-0.00,-10.75,-0.000,+0.002,1,+0.004,+0.00,+0.006,+0.0,0,
8,0.282,+0.000,-0.047,-0.000,+0.025,-0.000,+0.016,+0.000,-0.000,+0.125,+0.000,-0.03,-0.00,-10.80,-0.000,+0.002,1,-0.002,+0.00,-0.001,+0.0,0,
9,0.282,+0.000,-0.047,-0.000,+0.025,-0.000,+0.016,+0.000,-0.000,+0.123,+0.000,-0.03,-0.00,-10.80,-0.000,+0.003,1,-0.006,+0.00,-0.004,+0.0,0,
10,0.282,+0.000,-0.044,-0.000,+0.025,-0.000,+0.015,+0.000,-0.000,+0.130,+0.000,-0.04,-0.00,-10.80,-0.000,+0.004,1,+0.004,+0.00,+0.006,+0.0,0,
11,0.282,+0.000,-0.043,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.125,-0.000,-0.05,-0.00,-10.80,-0.000,+0.004,1,-0.006,+0.00,-0.005,+0.0,0,
12,0.282,+0.000,-0.043,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.117,-0.000,-0.06,-0.00,-10.79,-0.000,+0.005,1,+0.006,+0.00,+0.008,+0.0,0,
13,0.282,+0.000,-0.042,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.115,+0.000,-0.07,-0.00,-10.77,-0.000,+0.006,1,-0.010,+0.00,-0.008,+0.0,0,
14,0.282,+0.000,-0.043,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.112,+0.000,-0.08,-0.00,-10.76,-0.000,+0.008,1,+0.005,+0.00,+0.007,+0.0,0,
