step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.282,-0.000,-0.152,-0.000,+0.025,+0.000,+0.051,+0.000,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.000,+0.00,+0.000,+0.0,0,
1,0.282,-0.000,-0.125,-0.000,+0.025,+0.000,+0.042,+0.000,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.119,+0.00,-0.117,+0.0,0,
2,0.282,+0.000,-0.102,-0.000,+0.025,-0.000,+0.034,+0.000,+0.004,-0.003,-0.000,-2.94,-0.03,-9.54,-0.003,+0.299,1,-0.005,+0.00,-0.003,+0.0,0,
3,0.282,-0.001,-0.068,-0.000,+0.025,+0.000,+0.023,+0.000,-0.004,+0.144,-0.001,-1.83,-0.02,-10.19,-0.002,+0.178,1,-0.002,+0.00,-0.000,+0.0,0,
4,0.282,+0.000,-0.040,-0.000,+0.025,-0.000,+0.013,+0.000,+0.005,+0.307,+0.001,-0.02,+0.00,-9.85,+0.000,+0.002,1,+0.000,+0.00,+0.002,+0.0,0,
5,0.282,+0.000,-0.053,-0.000,+0.025,-0.000,+0.018,+0.000,+0.002,+0.146,+0.000,-0.01,+0.00,-10.27,+0.000,+0.001,1,+0.075,+0.00,+0.076,+0.0,0,
6,0.282,-0.000,-0.053,-0.000,+0.025,+0.000,+0.018,+0.000,-0.001,+0.126,-0.000,-0.01,-0.00,-10.61,-0.000,+0.001,1,-0.016,+0.00,-0.015,+0.0,0,
7,0.282,-0.000,-0.046,-0.000,+0.025,+0.000,+0.015,+0.000,+0.000,+0.160,-0.000,-0.02,+0.00,-10.73,+0.000,+0.002,1,-0.002,+0.00,-0.000,+0.0,0,
8,0.282,+0.000,-0.045,-0.000,+0.025,-0.000,+0.015,+0.000,+0.001,+0.138,-0.000,-0.02,+0.00,-10.79,+0.000,+0.002,1,-0.004,+0.00,-0.002,+0.0,0,
9,0.282,+0.000,-0.045,-0.000,+0.025,-0.000,+0.015,+0.000,+0.000,+0.125,+0.000,-0.03,+0.00,-10.81,+0.000,+0.003,1,-0.011,+0.00,-0.010,+0.0,0,
