step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.282,+0.000,-0.152,-0.000,+0.025,-0.000,+0.051,+0.000,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.000,+0.00,+0.000,+0.0,0,
1,0.282,+0.000,-0.125,-0.000,+0.025,-0.000,+0.042,+0.000,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.003,+0.00,-0.001,+0.0,0,
2,0.282,-0.001,-0.102,-0.000,+0.025,+0.000,+0.034,+0.000,-0.005,-0.004,+0.003,-2.93,+0.01,-9.40,+0.001,+0.302,1,-0.006,+0.00,-0.004,+0.0,0,
3,0.282,+0.000,-0.061,-0.000,+0.025,-0.000,+0.020,+0.000,+0.001,+0.210,+0.001,-1.47,+0.01,-10.16,+0.001,+0.144,1,+0.003,+0.00,+0.004,+0.0,0,
4,0.282,-0.000,-0.034,-0.000,+0.025,+0.000,+0.011,+0.000,-0.000,+0.367,-0.000,-0.02,-0.00,-9.43,-0.000,+0.003,1,-0.010,+0.00,-0.008,+0.0,0,
5,0.282,-0.000,-0.057,-0.000,+0.025,+0.000,+0.019,+0.000,-0.000,+0.104,-0.001,-0.01,-0.00,-10.27,-0.000,+0.001,1,+0.003,+0.00,+0.005,+0.0,0,
6,0.282,-0.000,-0.053,-0.000,+0.025,+0.000,+0.018,+0.000,+0.000,+0.128,+0.000,-0.01,+0.00,-10.62,+0.000,+0.001,1,-0.004,+0.00,-0.002,+0.0,0,
7,0.282,-0.000,-0.046,-0.000,+0.025,+0.000,+0.015,+0.000,-0.000,+0.158,+0.000,-0.02,-0.00,-10.75,-0.000,+0.002,1,+0.002,+0.00,+0.004,+0.0,0,
8,0.282,-0.000,-0.047,-0.000,+0.025,+0.000,+0.016,+0.000,-0.000,+0.126,+0.000,-0.02,-0.00,-10.79,-0.000,+0.002,1,+0.003,+0.00,+0.004,+0.0,0,
9,0.282,-0.000,-0.048,-0.000,+0.025,+0.000,+0.016,+0.000,+0.000,+0.124,-0.000,-0.03,-0.00,-10.81,-0.000,+0.003,1,-0.002,+0.00,-0.000,+0.0,0,
