step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.010,-0.152,-0.032,+0.000,+0.003,+0.051,+0.011,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.002,+0.00,+0.000,+0.0,0,
1,0.270,-0.010,-0.126,-0.032,+0.000,+0.003,+0.042,+0.011,-0.001,-0.003,+0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,+0.001,+0.00,+0.002,+0.0,0,
2,0.270,-0.009,-0.091,-0.032,+0.000,+0.003,+0.030,+0.011,+0.004,+0.125,+0.002,-2.12,+0.03,-10.17,+0.003,+0.206,1,-0.001,+0.00,+0.000,+0.0,0,
3,0.270,-0.008,-0.045,-0.028,+0.000,+0.003,+0.015,+0.009,-0.004,+0.390,+0.000,-0.82,+0.04,-9.74,+0.004,+0.084,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.270,-0.001,-0.051,-0.028,+0.000,+0.000,+0.017,+0.009,+0.048,+0.229,+0.096,-0.02,+0.00,-9.49,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.270,+0.003,-0.060,-0.009,+0.000,-0.001,+0.020,+0.003,+0.014,+0.109,+0.094,-0.01,+0.00,-9.87,+0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.270,+0.001,-0.051,-0.007,+0.000,-0.000,+0.017,+0.002,-0.004,+0.167,+0.044,-0.02,-0.00,-10.03,-0.000,+0.002,1,+0.002,+0.00,+0.003,+0.0,0,
7,0.270,+0.001,-0.048,-0.007,+0.000,-0.000,+0.016,+0.002,-0.001,+0.154,+0.002,-0.02,-0.00,-10.08,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.270,+0.001,-0.049,-0.007,+0.000,-0.000,+0.016,+0.002,+0.001,+0.134,+0.002,-0.01,+0.00,-10.10,+0.000,+0.001,1,-0.000,+0.00,+0.001,+0.0,0,
9,0.270,+0.001,-0.047,-0.007,+0.000,-0.000,+0.016,+0.002,-0.000,+0.135,+0.017,-0.03,-0.00,-10.11,-0.000,+0.003,1,+0.015,+0.00,+0.017,+0.0,0,
10,0.270,+0.001,-0.045,-0.006,+0.000,-0.000,+0.015,+0.002,-0.000,+0.129,+0.019,-0.04,-0.00,-10.11,-0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
11,0.270,+0.002,-0.044,-0.004,+0.000,-0.001,+0.015,+0.001,-0.001,+0.124,+0.015,-0.05,-0.00,-10.10,-0.000,+0.005,1,+0.001,+0.00,+0.003,+0.0,0,
12,0.270,+0.001,-0.049,-0.004,+0.000,-0.000,+0.016,+0.001,-0.002,+0.119,+0.010,+0.40,+0.00,-10.22,+0.000,-0.039,1,-0.002,+0.00,+0.000,+0.0,0,
13,0.278,+0.001,-0.046,-0.003,+0.015,-0.000,+0.015,+0.001,-0.002,+0.122,+0.006,-0.07,-0.00,-10.09,-0.000,+0.007,1,-0.001,+0.00,+0.000,+0.0,0,
14,0.286,+0.001,-0.044,-0.003,+0.032,-0.000,+0.015,+0.001,-0.002,+0.125,+0.007,-0.09,-0.00,-10.23,-0.000,+0.009,1,-0.002,+0.00,+0.000,+0.0,0,
15,0.290,+0.001,-0.045,-0.003,+0.040,-0.000,+0.015,+0.001,-0.002,+0.115,+0.007,+0.04,+0.00,-10.69,+0.000,-0.003,1,-0.001,+0.00,+0.000,+0.0,0,
16,0.290,+0.002,-0.035,+0.002,+0.040,-0.001,+0.012,-0.001,-0.002,+0.115,+0.007,-1.08,-0.01,-10.40,-0.001,+0.104,1,-0.002,+0.00,+0.000,+0.0,0,
17,0.291,+0.003,-0.036,+0.005,+0.042,-0.001,+0.012,-0.002,-0.003,+0.106,+0.004,-0.14,-0.00,-11.04,-0.000,+0.012,1,-0.001,+0.00,+0.000,+0.0,0,
18,0.292,+0.001,-0.037,+0.002,+0.044,-0.000,+0.012,-0.001,-0.005,+0.089,-0.004,-0.34,-0.00,-11.03,-0.000,+0.031,1,-0.001,+0.00,+0.000,+0.0,0,
19,0.295,+0.000,-0.036,+0.000,+0.050,-0.000,+0.012,-0.000,-0.004,+0.094,-0.012,-0.18,-0.00,-11.22,-0.000,+0.016,1,-0.002,+0.00,+0.000,+0.0,0,
20,0.295,+0.001,-0.035,+0.000,+0.050,-0.000,+0.012,-0.000,-0.000,+0.094,-0.004,-0.20,-0.00,-11.33,-0.000,+0.018,1,-0.002,+0.00,+0.000,+0.0,0,
21,0.294,+0.000,-0.033,-0.001,+0.049,-0.000,+0.011,+0.000,-0.001,+0.091,+0.003,-0.47,-0.00,-11.23,-0.000,+0.042,1,-0.001,+0.00,+0.000,+0.0,0,
22,0.295,+0.001,-0.034,+0.003,+0.049,-0.000,+0.011,-0.001,-0.001,+0.089,+0.002,-0.25,-0.00,-11.40,-0.000,+0.022,1,-0.001,+0.00,+0.000,+0.0,0,
23,0.295,+0.001,-0.034,+0.002,+0.049,-0.000,+0.011,-0.001,-0.002,+0.086,-0.002,-0.28,-0.00,-11.39,-0.000,+0.024,1,-0.002,+0.00,+0.000,+0.0,0,
24,0.294,-0.001,-0.033,-0.002,+0.047,+0.000,+0.011,+0.001,-0.002,+0.086,-0.006,-0.31,-0.00,-11.37,-0.000,+0.028,1,-0.002,+0.00,+0.000,+0.0,0,
25,0.295,+0.000,-0.033,+0.000,+0.050,-0.000,+0.011,-0.000,-0.001,+0.085,-0.004,-0.33,-0.00,-11.34,-0.000,+0.029,1,-0.002,+0.00,+0.000,+0.0,0,
26,0.297,+0.000,-0.032,+0.000,+0.053,-0.000,+0.011,-0.000,+0.001,+0.082,+0.005,-0.37,+0.00,-11.32,+0.000,+0.033,1,-0.001,+0.00,+0.000,+0.0,0,
27,0.296,-0.001,-0.032,-0.004,+0.052,+0.000,+0.011,+0.001,-0.000,+0.081,+0.004,-0.39,-0.00,-11.34,-0.000,+0.034,1,-0.002,+0.00,+0.000,+0.0,0,
28,0.296,-0.001,-0.031,-0.004,+0.052,+0.000,+0.010,+0.001,+0.001,+0.080,+0.001,-0.43,+0.00,-11.37,+0.000,+0.038,1,-0.002,+0.00,+0.000,+0.0,0,
29,0.296,-0.001,-0.030,-0.004,+0.052,+0.000,+0.010,+0.001,+0.002,+0.078,+0.008,-0.47,+0.00,-11.34,+0.000,+0.041,1,-0.002,+0.00,+0.000,+0.0,0,
