t,mode,locked,lock_src,nx,ny,area_px,range_m,phase,thrust,des_pitch,yaw_rate,climb_m
0.0,manual,1,yolo,0.0044231414794921875,-0.024795616997612846,3589.9551184132574,10.417682427600747,pilot_manual,0.25946099398874145,0.18570303241219668,0.0,0.0
0.188,manual,1,yolo,0.003469371795654297,-0.029263051350911458,3470.4586916954395,10.551555573602231,pilot_manual,0.2685847215487279,0.3194092157489783,0.0,0.0
0.25,manual,1,yolo,0.003469371795654297,-0.029263051350911458,3470.4586916954395,10.551555573602231,pilot_manual,0.2787363875649633,0.41567766775146103,0.0,0.0
0.313,manual,1,yolo,0.003469371795654297,-0.029263051350911458,3470.4586916954395,10.551555573602231,pilot_manual,0.2882400870037768,0.4849909531932486,0.0,0.0
0.375,manual,1,yolo,0.0036083221435546874,-0.02939215766059028,3445.2021476936816,10.65890538094056,pilot_manual,0.29640086232695195,0.5348965187113356,0.0,0.0
0.438,manual,1,yolo,0.0036083221435546874,-0.02939215766059028,3445.2021476936816,10.65890538094056,pilot_manual,0.30304701756626296,0.5708285258843583,0.0,0.0
0.516,manual,1,yolo,0.005657768249511719,-0.13581307729085287,3652.7957782560284,10.50532645379384,pilot_manual,0.3082708418498888,0.5966995710489347,0.0,0.0
0.579,manual,1,yolo,0.002921867370605469,-0.3104246351453993,3837.623992229175,10.341054745033517,pilot_manual,0.31227616482192266,0.6153267235674297,0.0,0.0
0.625,manual,1,yolo,0.002921867370605469,-0.3104246351453993,3837.623992229175,10.341054745033517,pilot_manual,0.3152935142268349,0.628738273380746,0.0,0.0
0.688,manual,1,yolo,0.0028636932373046877,-0.4253435770670573,4049.5880601124763,10.24794425989586,pilot_manual,0.3175380098822657,0.6383945892463337,0.0,0.0
0.75,manual,1,yolo,0.0028636932373046877,-0.4253435770670573,4049.5880601124763,10.24794425989586,pilot_manual,0.31919247227520386,0.645347136669557,0.0,0.0
0.813,manual,1,yolo,0.0028636932373046877,-0.4253435770670573,4049.5880601124763,10.24794425989586,pilot_manual,0.32040403141411194,0.6503529708142777,0.0,0.0
0.875,manual,1,yolo,0.007402992248535157,-0.5226084815131293,4555.14863892206,9.843972673790109,pilot_manual,0.3212870652174686,0.6539571713984766,0.0,0.0
0.938,manual,1,yolo,0.006884574890136719,-0.5846625434027778,4683.153995434856,9.688668059755424,pilot_manual,0.32192846463982094,0.6565521958190998,0.0,0.0
1.0,manual,1,yolo,0.006884574890136719,-0.5846625434027778,4683.153995434856,9.688668059755424,pilot_manual,0.32239320671697524,0.6584206134019486,0.0,0.0
1.063,manual,1,yolo,0.006884574890136719,-0.5846625434027778,4683.153995434856,9.688668059755424,pilot_manual,0.3227293511699329,0.6597658740615997,0.0,0.0
1.125,manual,1,yolo,0.005238723754882812,-0.6036226908365886,4854.6544490249635,9.819409959845215,pilot_manual,0.3229721717634419,0.6607344617365484,0.0,0.0
1.188,manual,1,yolo,0.005238723754882812,-0.6036226908365886,4854.6544490249635,9.819409959845215,pilot_manual,0.3231474168004539,0.6614318448625115,0.0,0.0
1.25,manual,1,yolo,0.005238723754882812,-0.6036226908365886,4854.6544490249635,9.819409959845215,pilot_manual,0.3232738084251347,0.661933960713205,0.0,0.0
1.313,manual,1,yolo,0.005238723754882812,-0.6036226908365886,4854.6544490249635,9.819409959845215,pilot_manual,0.3233649221301479,0.6622954841257043,0.0,0.0
1.391,manual,1,yolo,0.00377960205078125,-0.6369735717773437,5428.6980047216175,9.211534323524791,pilot_manual,0.3234305819873542,0.6625557809827037,0.0,0.0
1.454,manual,1,yolo,0.00377960205078125,-0.6369735717773437,5428.6980047216175,9.211534323524791,pilot_manual,0.32347788717103865,0.6627431947197434,0.0,0.0
1.516,manual,1,yolo,0.0032318115234375,-0.6663288116455078,6316.983434422534,9.055874773401364,pilot_manual,0.32351196250935593,0.662878132610412,0.0,0.0
1.579,manual,1,yolo,0.0032318115234375,-0.6663288116455078,6316.983434422534,9.055874773401364,pilot_manual,0.32353650484657415,0.6629752878916932,0.0,0.0
1.641,manual,1,yolo,0.0032318115234375,-0.6663288116455078,6316.983434422534,9.055874773401364,pilot_manual,0.3235547887070614,0.6630452396942158,0.0,0.0
1.704,manual,1,yolo,0.00997772216796875,-0.654585689968533,8022.461874355745,9.055874773401364,pilot_manual,0.321523541164133,0.6509237744985812,0.0,0.0
1.766,manual,1,yolo,0.00997772216796875,-0.654585689968533,8022.461874355745,9.055874773401364,pilot_manual,0.30211821526205285,0.5286580708841906,0.0,0.0
1.829,manual,1,yolo,0.0068752050399780275,-0.6284907870822483,9770.353449956907,9.055874773401364,pilot_manual,0.2920460921617796,0.41106311603116796,0.0,0.0
1.875,manual,1,yolo,0.0068752050399780275,-0.6284907870822483,9770.353449956907,9.055874773401364,pilot_manual,0.28841110668534026,0.311854504869104,0.0,0.0
1.938,manual,1,yolo,0.019469070434570312,-0.5476679484049479,16687.55337122633,9.055874773401364,pilot_manual,0.2885487975429562,0.23730861270379455,0.0,0.0
2.0,manual,1,yolo,0.019469070434570312,-0.5476679484049479,16687.55337122633,9.055874773401364,pilot_manual,0.29021524111784314,0.1829683705071265,0.0,0.0
2.063,manual,1,yolo,0.0012102127075195312,-0.47117818196614586,22142.64352307439,9.055874773401364,pilot_manual,0.2922633680111017,0.14370988458561446,0.0,0.0
2.125,manual,1,yolo,0.0012102127075195312,-0.47117818196614586,22142.64352307439,9.055874773401364,pilot_manual,0.2942042677605873,0.11580241156662696,0.0,0.0
2.188,manual,0,dual_pnp,-0.06978018283843994,-0.07554264068603515,,35.309494385538606,pilot_manual,0.2958974546216366,0.09775791470692002,0.0,0.0
2.25,manual,1,dual_pnp,0.23167529106140136,-0.2831655820210775,,18.212260134803575,pilot_manual,0.2972464538477236,0.08550497882063303,0.0,0.0
2.438,manual,0,none,,,,,pilot_manual,0.29833424578367274,0.0793115897307146,0.0,0.0
2.5,manual,1,yolo,0.22325096130371094,-0.13673858642578124,2851.1607558802125,17.036102281450244,pilot_manual,0.29780127224791153,0.0847061791147912,0.0,0.0
2.704,manual,1,yolo,0.2378082275390625,-0.11029425726996528,3546.3144247318264,17.036102281450244,pilot_manual,0.28377392858380207,0.14408958884173054,0.0,0.0
2.766,manual,1,yolo,0.24365596771240233,-0.0924038357204861,3839.3708772611612,14.95834884901615,pilot_manual,0.27783999590760144,0.17643805740327512,0.0,0.0
2.829,manual,1,yolo,0.24365596771240233,-0.0924038357204861,3839.3708772611612,14.95834884901615,pilot_manual,0.26938377409603437,0.17315460570003136,0.0,0.0
2.891,manual,1,yolo,0.24891881942749022,-0.08338351779513889,4102.376632535505,14.753519356153635,pilot_manual,0.2631884539149657,0.14874517887022076,0.0,0.0
2.954,manual,1,yolo,0.30666141510009765,-0.14932626088460285,5560.395863933426,12.947051997265657,pilot_manual,0.25979708140600943,0.126665047046164,0.0,0.0
3.016,manual,1,yolo,0.30666141510009765,-0.14932626088460285,5560.395863933426,12.947051997265657,pilot_manual,0.25818199890624943,0.11749738397271248,0.0,0.0
3.079,manual,1,yolo,0.2411975860595703,0.14565073649088542,1776.2091930656434,19.20323835819837,pilot_manual,0.25763526747857673,0.1218466686082588,0.0,0.0
3.141,manual,1,yolo,0.2411975860595703,0.14565073649088542,1776.2091930656434,19.20323835819837,pilot_manual,0.2578181377372262,0.1377632191131063,0.0,0.0
3.204,manual,1,yolo,0.2608804702758789,0.21724166870117187,1953.0057522811176,18.687193733235315,pilot_manual,0.25819231201856113,0.15253316570141148,0.0,0.0
3.266,manual,1,yolo,0.2608804702758789,0.21724166870117187,1953.0057522811176,18.687193733235315,pilot_manual,0.25855756939204855,0.1637026413478568,0.0,0.0
3.329,manual,1,yolo,0.27876577377319334,0.28633821275499133,2053.4669429041383,18.517992917605035,pilot_manual,0.25888323740523034,0.17224839419264448,0.0,0.0
3.391,manual,1,yolo,0.27876577377319334,0.28633821275499133,2053.4669429041383,18.517992917605035,pilot_manual,0.2591664455935234,0.1789665693320661,0.0,0.0
3.454,manual,1,yolo,0.27506465911865235,0.29183027479383683,1956.9439450671673,16.876040228420308,pilot_manual,0.2593376213084377,0.18285600339214117,0.0,0.0
3.516,manual,1,yolo,0.27506465911865235,0.29183027479383683,1956.9439450671673,16.876040228420308,pilot_manual,0.25948277127300046,0.18614923070938907,0.0,0.0
3.579,manual,1,yolo,0.2606149673461914,0.2886450873480903,1949.5955852939128,17.816001148720485,pilot_manual,0.3015633892862061,0.19557077124754946,0.0,0.0
3.641,manual,1,yolo,0.4629945755004883,0.026905059814453125,14222.299204749726,6.742848660308793,pilot_manual,0.3206774994640294,0.2207701326753216,0.0,0.0
3.704,manual,1,yolo,0.4629945755004883,0.026905059814453125,14222.299204749726,6.742848660308793,pilot_manual,0.3338200598558659,0.24186106718096267,0.0,0.0
3.766,manual,0,yolo,-0.27629880905151366,0.38164939880371096,895.0320577591181,22.673669904877382,pilot_manual,0.3834466986509946,0.2577250639757218,0.0,0.0
3.829,manual,0,yolo,-0.27629880905151366,0.38164939880371096,895.0320577591181,22.673669904877382,pilot_manual,0.3850313401591953,0.26568801183208407,0.0,0.0
3.891,manual,0,yolo,-0.2920262336730957,0.2632597181532118,1037.3091601109504,23.320407597371997,pilot_manual,0.3052032477755284,0.2166064890732474,0.0,0.0
3.954,manual,0,yolo,-0.2920262336730957,0.2632597181532118,1037.3091601109504,23.320407597371997,pilot_manual,0.2753849895024944,0.17835169776148388,0.0,0.0
4.016,manual,0,yolo,-0.30347528457641604,0.20212334526909723,1189.5932422807216,20.482704571762063,pilot_manual,0.2640515035937517,0.15055528557996853,0.0,0.0
4.079,manual,0,yolo,-0.30347528457641604,0.20212334526909723,1189.5932422807216,20.482704571762063,pilot_manual,0.25955387239883143,0.1302787305567097,0.0,0.0
4.141,manual,1,yolo,0.2678384780883789,0.36627112494574654,3769.8262097532747,11.940688721667412,pilot_manual,0.11492900192983066,0.11540641313942931,0.0,0.0
4.344,manual,1,yolo,0.2295379638671875,0.4562323676215278,4768.542597475147,10.881915202382883,pilot_manual,0.2072357074006243,0.11577954452334396,0.0,0.0
4.391,manual,1,yolo,0.20647134780883789,0.5509047190348307,5262.924374553411,10.881915202382883,pilot_manual,0.247531700392817,0.2690643044690043,0.0,0.0
4.454,manual,1,yolo,0.20647134780883789,0.5509047190348307,5262.924374553411,10.881915202382883,pilot_manual,0.26901023416484665,0.37942933162987985,0.0,0.0
4.516,manual,1,yolo,0.1939239501953125,0.611176257663303,6095.992495389925,10.881915202382883,pilot_manual,0.2828567138207618,0.45889215118571014,0.0,0.0
4.579,manual,1,yolo,0.1939239501953125,0.611176257663303,6095.992495389925,10.881915202382883,pilot_manual,0.2936829390883734,0.516105381265908,0.0,0.0
4.641,manual,0,none,,,,,pilot_manual,0.2976512389021066,0.5363430809933077,0.0,0.0
4.704,manual,0,none,,,,,pilot_manual,0.292452221515986,0.4913560328234042,0.0,0.0
4.766,manual,1,yolo,0.13891468048095704,0.22122802734375,8364.48419318304,,pilot_manual,0.288528867542152,0.4142664983504265,0.0,0.0
4.954,manual,0,none,,,,,pilot_manual,0.14491149611567947,0.3436200930531748,0.0,0.0
5.016,manual,0,none,,,,,pilot_manual,0.18537706180998026,0.29243401694097115,0.0,0.0
5.079,manual,0,none,,,,,pilot_manual,0.2559228580308637,0.25558004214018454,0.0,0.0
5.141,manual,0,none,,,,,pilot_manual,0.28223869394720036,0.22833631041921243,-0.31764992386296803,0.0
5.204,manual,0,none,,,,,pilot_manual,0.2922851599197682,0.20080278560857476,-0.546357869044305,0.0
5.266,manual,1,yolo,-0.6715553998947144,-0.1026156743367513,4550.312065764996,14.481955074981459,pilot_manual,0.2957875962418974,0.16312286453830271,-0.7110275895748676,0.0
5.469,manual,0,yolo,-0.5994020342826843,-0.21332804361979166,1074.026785969895,32.61245681577014,pilot_manual,0.29753413011795626,0.12093911179612533,-0.8295897883568726,0.0
5.532,manual,0,yolo,-0.5994020342826843,-0.21332804361979166,1074.026785969895,32.61245681577014,pilot_manual,0.24923607546193005,0.09038048972548918,-0.9149545714799162,0.0
5.594,manual,0,none,,,,,pilot_manual,0.138571498439579,0.07210810074183369,-0.756587370880213,0.0
5.657,manual,0,none,,,,,pilot_manual,0.1370165303317426,0.07939904146854238,-0.5447429070337534,0.0
5.719,manual,0,none,,,,,pilot_manual,0.23020801658569134,0.1635092895351219,-0.3922148930643024,0.0
5.782,manual,0,none,,,,,pilot_manual,0.2625057005029448,0.30342972087748443,-0.28239472300629775,0.0
5.844,manual,0,none,,,,,pilot_manual,0.27340783238738686,0.3831907010529365,-0.20332420056453437,0.0
5.907,manual,1,yolo,-0.23764305114746093,0.3738793690999349,4308.243820850336,14.342793608826648,pilot_manual,0.26655494120754003,0.3226315778058897,-0.14639342440646472,0.0
0.0,manual,1,yolo,0.005986976623535156,-0.026183742947048613,3643.294355270576,10.617734857540729,pilot_manual,0.2758438422973833,0.3529552423467699,-0.07589035121231132,0.0
0.187,manual,1,yolo,0.00517578125,-0.023222181532118056,3609.6267970561976,10.675781536051966,pilot_manual,0.28325060438472466,0.439830806901871,-0.05464105287286414,0.0
0.25,manual,1,yolo,0.00517578125,-0.023222181532118056,3609.6267970561976,10.675781536051966,pilot_manual,0.2909536277653143,0.5023812133815438,-0.03934155806846218,0.0
0.312,manual,1,yolo,0.006117057800292969,-0.023668585883246527,3643.9686792103525,10.640862358386412,pilot_manual,0.2986486757258924,0.5474175060469082,-0.028325921809292765,0.0
0.375,manual,1,yolo,0.0064412117004394535,-0.02279273139105903,3667.694691678428,10.736366846269123,pilot_manual,0.30483810906248876,0.5798436367659706,-0.020394663702690788,0.0
0.437,manual,1,yolo,0.0064412117004394535,-0.02279273139105903,3667.694691678428,10.736366846269123,pilot_manual,0.3096607131406185,0.6031904508836955,0.0,0.0
0.5,manual,1,yolo,0.008324146270751953,-0.11448720296223959,3544.4594324247832,10.52122618908942,pilot_manual,0.3133358815869903,0.6200001570484575,0.0,0.0
0.562,manual,1,yolo,0.008324146270751953,-0.11448720296223959,3544.4594324247832,10.52122618908942,pilot_manual,0.3160924238208252,0.632103145487086,0.0,0.0
0.625,manual,1,yolo,0.021821308135986327,-0.42634175618489584,3928.7564878322123,10.601276190476925,pilot_manual,0.318136468237909,0.6408172971628986,0.0,0.0
0.687,manual,1,yolo,0.021821308135986327,-0.42634175618489584,3928.7564878322123,10.601276190476925,pilot_manual,0.3196397587632017,0.6470914863694837,0.0,0.0
0.75,manual,1,yolo,0.024102020263671874,-0.48263392978244357,4229.820558693409,10.170899356905855,pilot_manual,0.32072478389448095,0.6516089025982249,0.0,0.0
0.812,manual,1,yolo,0.023782730102539062,-0.564827389187283,4688.4386737908835,9.96952664178486,pilot_manual,0.32151003334313566,0.6548614422829185,0.0,0.0
0.875,manual,1,yolo,0.023782730102539062,-0.564827389187283,4688.4386737908835,9.96952664178486,pilot_manual,0.3220901304166969,0.657203270855898,0.0,0.0
0.937,manual,1,yolo,0.02454404830932617,-0.6024849361843533,4996.7233836219,9.53302266996041,pilot_manual,0.3225101949698565,0.6588893874284433,0.0,0.0
1.0,manual,1,yolo,0.02454404830932617,-0.6024849361843533,4996.7233836219,9.53302266996041,pilot_manual,0.3228138894103516,0.6601033913606759,0.0,0.0
1.062,manual,1,yolo,0.029861831665039064,-0.6279553731282552,5592.965214706349,9.53302266996041,pilot_manual,0.32303319882067777,0.6609774741918832,0.0,0.0
1.125,manual,1,yolo,0.031951522827148436,-0.6421258714463975,6196.551646879791,9.53302266996041,pilot_manual,0.32319143917830573,0.6616068138303526,0.0,0.0
1.187,manual,1,yolo,0.031951522827148436,-0.6421258714463975,6196.551646879791,9.53302266996041,pilot_manual,0.32330554758544183,0.6620599383700506,0.0,0.0
1.25,manual,1,yolo,0.030661869049072265,-0.6566680908203125,6882.587517713069,8.214352631797453,pilot_manual,0.3233877966697043,0.6623861880386331,0.0,0.0
1.312,manual,1,yolo,0.030661869049072265,-0.6566680908203125,6882.587517713069,8.214352631797453,pilot_manual,0.32344706324947287,0.6626210878000125,0.0,0.0
1.359,manual,1,yolo,0.03039693832397461,-0.6568453047010634,7623.0757625456745,8.214352631797453,pilot_manual,0.3234897596938068,0.6627902156282057,0.0,0.0
1.422,manual,1,yolo,0.03039693832397461,-0.6568453047010634,7623.0757625456745,8.214352631797453,pilot_manual,0.32352051384488584,0.6629119876645048,0.0,0.0
1.5,manual,1,yolo,0.03498783111572266,-0.6329851786295573,8613.710801620817,7.4212100509111965,pilot_manual,0.32354266342566046,0.6629996635306401,0.0,0.0
1.562,manual,1,yolo,0.043073081970214845,-0.6159038543701172,9912.049338196099,7.4212100509111965,pilot_manual,0.3237571894402066,0.6630627901542575,0.0,0.0
1.625,manual,1,yolo,0.043073081970214845,-0.6159038543701172,9912.049338196099,7.4212100509111965,pilot_manual,0.31016127335515414,0.5810286496431233,0.0,0.0
1.687,manual,1,yolo,0.05010900497436523,-0.5607082790798611,13882.307664106178,7.4212100509111965,pilot_manual,0.2997683301647324,0.4800543627968764,0.0,0.0
1.75,manual,1,yolo,0.05010900497436523,-0.5607082790798611,13882.307664106178,7.4212100509111965,pilot_manual,0.2952250551997682,0.39238925039609385,0.0,0.0
1.812,manual,1,yolo,0.012818145751953124,-0.4514428032769097,21242.77964563894,7.4212100509111965,pilot_manual,0.2945573375869524,0.32644122270972964,0.0,0.0
1.875,manual,1,yolo,0.012818145751953124,-0.4514428032769097,21242.77964563894,7.4212100509111965,pilot_manual,0.29558205638226664,0.27852763631650257,0.0,0.0
1.937,manual,1,yolo,-0.04586374759674072,-0.2148724873860677,42236.44220267599,7.4212100509111965,pilot_manual,0.29710391708153017,0.2436415625091004,0.0,0.0
2.0,manual,1,yolo,-0.04586374759674072,-0.2148724873860677,42236.44220267599,7.4212100509111965,pilot_manual,0.29863324446961625,0.21852358936777083,0.0,0.0
2.062,manual,1,yolo,-0.12488718032836914,-0.0044362386067708336,82610.48216659928,7.4212100509111965,pilot_manual,0.29996327484533486,0.20043864870601352,0.0,0.0
2.109,manual,1,yolo,-0.12488718032836914,-0.0044362386067708336,82610.48216659928,7.4212100509111965,pilot_manual,0.30104153360854585,0.1874174914295483,0.0,0.0
2.172,manual,1,yolo,0.004837799072265625,-0.005016665988498264,115528.48383928339,7.4212100509111965,pilot_manual,0.30188126935598913,0.17804225819049332,0.0,0.0
2.234,manual,1,dual_pnp,0.2241744041442871,-0.3431645393371582,,17.904177105848163,pilot_manual,0.3025190901948274,0.17129209025837372,0.0,0.0
2.297,manual,0,none,,,,,pilot_manual,0.3030185626605486,0.16688095758651877,0.0,0.0
2.359,manual,1,yolo,0.22513551712036134,-0.3050064298841688,2761.4942535270006,17.204335993630732,pilot_manual,0.303386477910571,0.16370494206278322,0.0,0.0
2.547,manual,1,yolo,0.2289412498474121,-0.26908808814154733,3197.2563479125943,16.506659469698924,pilot_manual,0.30412349827704477,0.1706054909382514,0.0,0.0
2.609,manual,1,yolo,0.23901548385620117,-0.24474947187635634,3838.9907651949675,16.267252934200066,pilot_manual,0.3017575123164829,0.18001107255422938,0.0,0.0
2.672,manual,1,yolo,0.23901548385620117,-0.24474947187635634,3838.9907651949675,16.267252934200066,pilot_manual,0.2826553534731753,0.2014697482568458,0.0,0.0
2.734,manual,1,yolo,0.23768577575683594,-0.2312265184190538,4091.239087546491,16.267252934200066,pilot_manual,0.2714674719123154,0.20114791036190138,0.0,0.0
2.797,manual,1,yolo,0.23768577575683594,-0.2312265184190538,4091.239087546491,16.267252934200066,pilot_manual,0.26520422225372586,0.1865578776330686,0.0,0.0
2.859,manual,1,yolo,0.2629671096801758,-0.2394976298014323,5137.453917051602,16.267252934200066,pilot_manual,0.26181498024230765,0.17361641446879392,0.0,0.0
2.922,manual,1,yolo,0.32715482711791993,-0.21319944593641493,6041.421021755611,16.267252934200066,pilot_manual,0.2604148213553311,0.16760923097430194,0.0,0.0
2.984,manual,1,yolo,0.32715482711791993,-0.21319944593641493,6041.421021755611,16.267252934200066,pilot_manual,0.2600174530013346,0.16852402952574827,0.0,0.0
3.047,manual,1,yolo,0.26758861541748047,0.12843865288628473,1904.1689546411988,18.70145034206615,pilot_manual,0.2598270003650396,0.16970922048401976,0.0,0.0
3.109,manual,1,yolo,0.26758861541748047,0.12843865288628473,1904.1689546411988,18.70145034206615,pilot_manual,0.25968410671521414,0.17023976662824591,0.0,0.0
3.172,manual,1,yolo,0.28919296264648436,0.19479454888237846,2144.7852017211912,18.747141819808572,pilot_manual,0.2595792784738947,0.17062175985208874,0.0,0.0
3.234,manual,1,yolo,0.28919296264648436,0.19479454888237846,2144.7852017211912,18.747141819808572,pilot_manual,0.2594961668935697,0.17089679497325558,0.0,0.0
3.297,manual,1,yolo,0.29432373046875,0.20626517401801214,2177.6756523563145,16.843066291564426,pilot_manual,0.259398063181554,0.17291430622451912,0.0,0.0
3.359,manual,1,yolo,0.29432373046875,0.20626517401801214,2177.6756523563145,16.843066291564426,pilot_manual,0.2593433655663479,0.17483531647167572,0.0,0.0
3.422,manual,1,yolo,0.2872932434082031,0.2339970906575521,2041.0223756338119,18.101666455759453,pilot_manual,0.25929178596358926,0.17621844384962848,0.0,0.0
3.484,manual,1,yolo,0.2872932434082031,0.2339970906575521,2041.0223756338119,18.101666455759453,pilot_manual,0.2593296869769835,0.17992894197527634,0.0,0.0
3.547,manual,1,yolo,0.4658346176147461,0.04564454820421007,12999.229252256513,7.916900921430436,pilot_manual,0.25942769961161805,0.1845726066533921,0.0,0.0
3.593,manual,1,yolo,0.4658346176147461,0.04564454820421007,12999.229252256513,7.916900921430436,pilot_manual,0.2595847242779059,0.18773482549808684,0.0,0.0
3.656,manual,0,yolo,-0.2343048095703125,0.4597320556640625,799.4091934779167,24.059198157440175,pilot_manual,0.25984333433223566,0.18676498408760575,0.0,0.0
3.734,manual,0,yolo,-0.296109676361084,0.4457152896457248,972.0984421098589,23.29167803941115,pilot_manual,0.2611926540102098,0.18473046626227613,0.0,0.0
3.797,manual,0,yolo,-0.296109676361084,0.4457152896457248,972.0984421098589,23.29167803941115,pilot_manual,0.2668193241071882,0.17904141177141725,0.0,0.0
3.859,manual,0,yolo,-0.296109676361084,0.4457152896457248,972.0984421098589,23.29167803941115,pilot_manual,0.2735968271965808,0.17328987218784722,0.0,0.0
3.922,manual,0,yolo,-0.3212563514709473,0.4340911865234375,1081.6185786489486,21.67124345215415,pilot_manual,0.2800158845891155,0.16707498258766157,0.0,0.0
3.984,manual,1,yolo,0.25484600067138674,0.41233897738986547,3820.402056392848,12.674646851173714,pilot_manual,0.2855535081526212,0.16192177639448602,0.0,0.0
4.172,manual,1,yolo,0.24479637145996094,0.5093152787950304,5828.259632294225,12.674646851173714,pilot_manual,0.28287172724609466,0.1835812336216397,0.0,0.0
4.234,manual,1,yolo,0.20352535247802733,0.6103285047743056,8596.42744741974,12.674646851173714,pilot_manual,0.2767725627757808,0.2127987014271021,0.0,0.0
4.297,manual,1,yolo,0.20352535247802733,0.6103285047743056,8596.42744741974,12.674646851173714,pilot_manual,0.1607823573801756,0.24040654112473067,0.0,0.0
4.359,manual,1,yolo,-0.41222519874572755,0.22258207533094618,2350.173602355623,18.211870965574004,pilot_manual,0.1484594624475457,0.26634455484770797,0.0,0.0
4.422,manual,1,yolo,-0.41222519874572755,0.22258207533094618,2350.173602355623,18.211870965574004,pilot_manual,0.2261508410072031,0.2712057680801307,0.0,0.0
4.484,manual,0,none,,,,,pilot_manual,0.2516753197734654,0.2613543107162793,0.0,0.0
4.547,manual,0,none,,,,,pilot_manual,0.32277997855989415,0.2659292526500463,0.0,0.0
4.609,manual,1,yolo,0.1293203353881836,0.5560379028320312,12755.938044881055,,pilot_manual,0.36198721349659874,0.2704702929845056,0.0,0.0
4.797,manual,0,none,,,,,pilot_manual,0.2922957683294604,0.2793924378126892,0.0,0.0
4.859,manual,0,none,,,,,pilot_manual,0.28162120416225156,0.2906832559779998,0.0,0.0
4.922,manual,0,none,,,,,pilot_manual,0.27986239603901747,0.29728462248529053,-0.12184404228348819,0.0
4.984,manual,0,none,,,,,pilot_manual,0.2798015981021551,0.2996022152817048,-0.4053776343070795,0.0
5.047,manual,0,none,,,,,pilot_manual,0.2829253872968777,0.2844103394659482,-0.6095218205640652,0.0
5.109,manual,1,yolo,-0.6908587694168091,0.14364691840277777,1939.8367609763145,16.55038295000849,pilot_manual,0.2872807825551934,0.2557338731397913,-0.7565056346690949,0.0
5.297,manual,1,yolo,-0.5093429684638977,0.05600221421983507,4325.271623137482,16.55038295000849,pilot_manual,0.14784908856254628,0.2279934329068041,-0.8623339808247164,0.0
5.359,manual,1,yolo,-0.5093429684638977,0.05600221421983507,4325.271623137482,16.55038295000849,pilot_manual,0.20073275623879078,0.20767051189017371,-0.9385303900567638,0.0
5.422,manual,1,yolo,-0.39783525466918945,0.08186815049913194,3003.196715438783,17.88498647439328,pilot_manual,0.263865541183532,0.1926898458830973,-0.9897720168215589,0.0
5.484,manual,1,yolo,-0.39783525466918945,0.08186815049913194,3003.196715438783,17.88498647439328,pilot_manual,0.28706872094472274,0.18190376635800226,-0.9493888713555788,0.0
5.547,manual,0,none,,,,,pilot_manual,0.2939936090420186,0.18359485754406543,-0.6835599873760166,0.0
5.609,manual,0,none,,,,,pilot_manual,0.28024683411012713,0.21849579797948743,-0.49216319091073196,0.0
5.672,manual,0,none,,,,,pilot_manual,0.27119937898289853,0.24324079219302913,-0.35435749745572703,0.0
5.734,manual,0,none,,,,,pilot_manual,0.2630229949076139,0.20049507772438763,-0.2551373981681235,0.0
5.797,manual,0,none,,,,,pilot_manual,0.2582643186051122,0.1448643570781032,-0.1836989266810489,0.0
0.0,manual,1,yolo,0.003894615173339844,-0.02238616943359375,3587.648352407956,10.512075275098711,pilot_manual,0.26672007548319987,0.2608007151214854,-0.09522952359145574,0.0
0.187,manual,1,yolo,0.0037471771240234373,-0.027143012152777778,3480.0669725447415,10.479466283489737,pilot_manual,0.2739212252443279,0.37347954729966615,-0.06856525698584813,0.0
0.25,manual,1,yolo,0.0033344268798828126,-0.028752644856770832,3466.9361802303315,10.56426471223344,pilot_manual,0.28383683651340685,0.4546083064679563,-0.04936698502981065,0.0
0.312,manual,1,yolo,0.0033344268798828126,-0.028752644856770832,3466.9361802303315,10.56426471223344,pilot_manual,0.29267798314668697,0.5130210130691252,-0.03554422922146367,0.0
0.375,manual,1,yolo,0.004108238220214844,-0.02956017388237847,3442.96724715929,10.604994021847455,pilot_manual,0.30005123344680057,0.5550781618219668,-0.02559184503945384,0.0
0.437,manual,1,yolo,0.004108238220214844,-0.02956017388237847,3442.96724715929,10.604994021847455,pilot_manual,0.3059405346525613,0.5853593089240128,-0.01842612842840677,0.0
0.5,manual,1,yolo,0.025664520263671876,-0.182468138800727,3578.012574411481,10.272082293186939,pilot_manual,0.31050729463964677,0.6071617348374859,0.0,0.0
0.562,manual,1,yolo,0.03474845886230469,-0.3189165751139323,3785.169575807547,10.47914873078201,pilot_manual,0.31402498251503913,0.6228594814951866,0.0,0.0
0.625,manual,1,yolo,0.03474845886230469,-0.3189165751139323,3785.169575807547,10.47914873078201,pilot_manual,0.31670786809119755,0.634161859088731,0.0,0.0
0.687,manual,1,yolo,0.034407520294189455,-0.45790607664320204,4168.808771461335,10.107281270432768,pilot_manual,0.31872503013383946,0.642299570956083,0.0,0.0
0.75,manual,1,yolo,0.034407520294189455,-0.45790607664320204,4168.808771461335,10.107281270432768,pilot_manual,0.3201942962487057,0.6481587235005765,0.0,0.0
0.812,manual,1,yolo,0.028858470916748046,-0.5250679439968533,4516.221720835447,9.672206715795916,pilot_manual,0.3210670357436102,0.6523773133326117,0.0,0.0
0.875,manual,1,yolo,0.021648597717285157,-0.5806230333116319,4826.731830607367,9.672206715795916,pilot_manual,0.321734086716676,0.6554146980116772,0.0,0.0
